propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace,neighborhood
33903863,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/99/8d/b0/271374956.webp,22,2,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,88.0,2,2,Centro,Lisboa,Campo de Ourique,Centro,pt,38.7181649,-9.1679281,False,https://www.idealista.pt/imovel/33903863/,"Apartamento num dos bairros mais emblemáticos de Lisboa e numa praceta residencial muito calma, inserido num prédio com 4 andares, sendo um 2ºandar com 2 elevadores este fantástico Apartamento esta disponível para arrendamento.  Apartamento T2 mobilado e equipado, localizado em Campo de Ourique, com vista para Monsanto (poente) e para uma ampla praceta residencial (nascente). Apartamento com uma área generosa, constituído por: Hall de entrada com roupeiro; Cozinha em open space, com bancada para a sala de jantar, completamente equipada com placa de indução, exaustor, forno, micro-ondas, combinado frigorifico/congelador, máquina de lavar louça, máquina de lavar roupa, TV e outros pequenos aparelhos domésticos como máquina de café, batedeira, robô de cozinha, varinha mágica etc;  Sala de estar, aberta para cozinha e sala de jantar;  Casa de banho social, com duche; 2 Quartos com roupeiros embutidos e varanda;  Características do imóvel:  Ar condicionado em todas as divisões;  Teto falso em todas as divisões com exceção dos 2 quartos com varandas;  Toda a iluminação é LED;  Janelas de caixilharia branca, com vidros duplos e oscilo-batente;  Contadores de água e de eletricidade instalados do lado de fora do apartamento; Dada a sua excelente localização, é-lhe garantido um local que proporciona bem-estar e centralidade, próximo a comércio local, serviços, áreas de lazer infantil, transportes públicos e com acesso rápido a todos os principais eixos rodoviários. Ficou com duvidas? Não hesite em contactar-nos! AliasHouse - Real Estate dispõe de uma equipa que pode ajudá-lo com rigor e confiança em todo o processo de compra, venda ou arrendamento do seu imóvel. Deixe-nos o seu contacto e nós ligamos-lhe sem custos! Este anúncio foi publicado por rotina informática. Todos os dados carecem de confirmação junto da imobiliária. .  Categoria Energética: C  ref: AH2504-AD.",False,good,False,True,28.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,AH2504-AD,,
33773178,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c2/39/47/263670174.webp,16,4,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mês'}}",flat,rent,68.0,2,1,Gulbenkian - Praça Espanha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7408935,-9.1561733,False,https://www.idealista.pt/imovel/33773178/,"Apartamento T2 mobilado junto a Fundação Gulbenkian nas Avenidas Novas.  O Imóvel estará disponível a partir de 1 de Janeiro de 2025. As áreas dividem-se por: - Sala de estar com saída para pequena varanda fechada  - Cozinha equipada com máquina de lavar louça, máquina de lavar e secar roupa, frigorifico, forno elétrico e placa vitrocerâmica - WC Completo - 2 Quartos com roupeiros Imóvel com boas áreas nos quartos, com têxteis de cama e de banho incluídos. Apartamento com boa luminosidade e boa orientação solar, janelas com vidros duplos em prédio com elevador sem estacionamento. Situado na emblemática área das Avenidas Novas, a 100 metros da Fundação Gulbenkian, este apartamento beneficia de uma localização estratégica. A zona é reconhecida pela sua centralidade e pela proximidade a uma vasta gama de serviços e comércio local. O acesso facilitado a transportes públicos torna a mobilidade na cidade extremamente fácil, proporcionando uma experiência de vida urbana sem complicações. Não perca esta oportunidade! A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amsterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais.  Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário.  Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.  Categoria Energética: D  ref: 28908.",True,good,False,True,27.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,28908,,
33903733,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/eb/bf/271369846.webp,34,3,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,136.0,2,2,largo do Terreiro do Trigo,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7080621,-9.1287864,False,https://www.idealista.pt/imovel/33903733/,"Fantástico Apartamento T2 Remodelado para Arrendamento – Vista Deslumbrante Rio Tejo! Convida-mo-lo a conhecer este Fantastico Apartamento T2 Totalmente Remodelado, para arrendamento, ideal para quem procura Conforto, Elegância e uma Localização Privilegiada numa das zonas Históricas de Lisboa, na freguesia de Santa Maria Maior. Encontra-se Totalmente Mobilado com decoração contemporânea de excelente qualidade, situa-se num predio de 4 pisos, no 3º Andar sem elevador, possui 2 Quartos com roupeiros embutidos. 1 WC e 1 Casa de Banho Completa, Sala com área bastante ampla, dispoe ainda de uma zona de leitura bastante acolhedora! Cozinha totalmente equipada pronta a utilizar! Dispoe ainda de vidros duplos em todas as divisoes para maior isolamento termico e acustico. Vista deslumbrante para o Rio Tejo, proporcionando uma experiência única. Vizinhança de Prestígio, como o Museu José Saramago, e a Doca Jardim do Tabaco a poucos passos, bem como a Igreja da Sé. Localização Invejável, garantindo fácil acesso a transportes e serviços essenciais. Este apartamento é perfeito para quem deseja viver em uma zona historica e central de Lisboa, com acesso rápido a diversos pontos turísticos, culturais e gastronômicos. Não perca a oportunidade de viver neste espaço! Condições de Arrendamento: - 2 Rendas + 1 de Caução  - Fiador - Prova de Rendimentos ( arrendatário e fiador ) Duração minima de contrato 1 Ano Licenca de Utilização nº 2022/7, emitida em 16/12/2021, emitida pela Câmara Municipal de Lisboa.    Licença de Utilização - 2022/7.",False,good,False,False,18.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no largo do Terreiro do Trigo'}",False,False,False,False,False,False,121491854-12,,
33903698,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0c/15/0e/271368819.webp,26,bj,1350.0,"{'price': {'amount': 1350.0, 'currencySuffix': '€/mês'}}",flat,rent,73.0,2,1,rua José da Purificação Chaves,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7450488,-9.1926027,False,https://www.idealista.pt/imovel/33903698/,"Apartamento remodelado com boa luz Chão de madeira. Sala espaçosa 2 quartos  1 Casa de banho com chuveiro Cozinha dispõe de placa, forno e esquentador. O apartamento situa se num rés do chão alto. Tem estacionamento de rua Fica perto de farmácias, centro de saúde, pastelarias, restaurantes e todo o tipo de comércio a poucos metros de distância a pé. Dispõe de transportes à porta, excelentes acessos ao centro de Lisboa, Linha de Cascais e Sintra. Perto do acesso pedonal ao Monsanto, ideal para corridas e voltas de bicicleta. Zona calma, praceta com estacionamento junto ao prédio. Espaços verdes com zona infantil. Apartamento sem mobília.",False,good,False,True,18.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua José da Purificação Chaves'}",False,False,False,False,False,False,,,
33903628,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/05/df/b5/271368738.webp,23,bj,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,1,1,rua Nova do Calhariz,Lisboa,Ajuda,Centro,pt,38.7027361,-9.1981277,False,https://www.idealista.pt/imovel/33903628/,"Apartamento para arrendamento de longa duração. Este imóvel está mobilado e equipado, com os itens básico para uma entrada imediata. Inserido num prédio familiar, num rés de chão alto, com poucos degraus na entrada do edifício, composto por um quarto mobilado, sala com sofá, cozinha equipada com frigorifico, fogão, esquentador, micro ondas, máquina de lavar roupa, tem alguns utensílios de cozinha. No exterior pode usufruir de um jardim, sendo este uma mais valia do apartamento (a manutenção do jardim fica ao encargo do proprietário).  O Bairro da Ajuda é um dos melhores bairros para se viver, ainda conserva as caraterísticas típicas, onde o comercio tradicional, o contacto próximo da população, ao fácil acesso há zona, a transportes públicos. A zona ribeirinha está a escassos metros, onde pode fazer caminhadas ou apenas passear nos jardins de Belém.  Para obter mais informações, não hesite em nos contactar! Envie mensagem pelo Whtsapp ""História A freguesia da Ajuda situa-se entre a praia de Belém e a serra de Monsanto. Era um local pouco propício à agricultura. Conta a lenda que um pastor, passando no local teve uma aparição da Virgem. A notícia espalhou-se rapidamente, e logo vieram crentes que aí se instalaram. Foi construída a Ermida de Nossa Senhora da Ajuda para adoração da Virgem, o que levou também à construção de casas e barracas. O pequeno santuário depressa deu lugar a uma igreja maior. O número de peregrinos crescia todos os anos, mesmo os mais altos membro da sociedade prestavam devoção à Nossa Senhora da Ajuda. Exemplo disso era D. Catarina, mulher de D. João III. A nobreza tentava fixar-se no local para melhor prestar culto à Virgem, tornando a Ajuda numa zona de habitação gente abastada. A freguesia foi instituída em 1551. "".",False,good,False,False,12.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento na rua Nova do Calhariz'}",False,False,False,False,False,False,APT_Aj_11,,
31421176,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/67/0e/04/154088655.webp,22,2,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês', 'priceDropInfo': {'formerPrice': 1600.0, 'priceDropValue': 100, 'priceDropPercentage': 6}}}",flat,rent,55.0,1,1,largo do Mastro,Lisboa,Arroios,Pena,pt,38.7219912,-9.1403973,False,https://www.idealista.pt/imovel/31421176/,"Atenção: não há ar condicionado neste apartamento. Apartamento T1 mobilado em prédio de Charme no centro de Lisboa, no Campo Mártires da Pátria  + Zona prime com todo o tipo de serviços, comércio, jardins Zona verde, transportes e zonas de lazer a curta distância.  + Metro intendente / Martim Moniz: apenas 7 mins a pé  + Hospital: 3 mins a pé  + Mobília incluída, design moderno, acabamento de alta qualidade  + Cozinha totalmente equipada + Janelas com vidros duplos  + Isolamento acústico e térmico Características: Área Bruta Privativa: 76 m2  Piso: 2º andar  Elevador: Sim, 1 elevador  Nº de Casas de Banho: 1  Mobília: Sim  Varanda: Sim, vista para rua Estacionamento: Não.",True,good,False,True,27.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento no largo do Mastro'}",False,False,False,False,False,False,,,
33903638,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/16/f5/91/271367536.webp,20,bj,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mês'}}",flat,rent,61.0,4,1,rua Paulo Dias de Novais,Lisboa,Marvila,,pt,38.7522067,-9.1154339,False,https://www.idealista.pt/imovel/33903638/,"Apartamento localizado ao pé do Instituto Superior de Engenharia de Lisboa (ISEL) ao pé da estação do Metropolitano de Lisboa em zona sossegada. A 5 minutos da Expo. O espaço foi totalmente remodelado por arquitetos com projeto, sendo composto por quatro quartos, uma kitchenette e instalações sanitárias com duas bases de duche. A casa está totalmente mobilada e equipada e dispõe de ar condicionado. Dispensa Licença de Utilização. A AEIK – Investimento Imobiliário Estrangeiro, é uma mediadora imobiliária com a licença AMI 11072, tendo como seu foco, oportunidades imobiliárias únicas para o investidor nacional e/ou internacional. Desde apartamentos, lojas, escritórios até edifícios e terrenos para construção, conta com uma carteira de imóveis maioritariamente em zonas prime da cidade de Lisboa, sendo que também dispõe de algumas propriedades em comercialização noutras zonas do país, nomeadamente Algarve, Setúbal, entre outros. Veja a nossa página do portal e caso não encontre o imóvel que procura contacte-nos por email ou telefone, a nossa equipa pode encontrar o investimento imobiliário que pretende.",False,good,False,False,27.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na rua Paulo Dias de Novais'}",True,False,False,False,False,False,,,
33903593,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6c/86/ba/271365857.webp,14,bj,1900.0,"{'price': {'amount': 1900.0, 'currencySuffix': '€/mês'}}",flat,rent,92.0,3,2,"avenida Engenheiro Arantes e Oliveira, 28",Lisboa,Areeiro,Olaias,pt,38.7414435,-9.1241867,True,https://www.idealista.pt/imovel/33903593/,"Apresentamos este excelente apartamento T3 nas Olaias, totalmente remodelado e pronto para receber a sua família. Características do Imóvel: 3 Quartos espaçosos, sendo um deles uma suite com casa de banho privativa, garantindo conforto e privacidade. Cozinha totalmente equipada, ideal para preparar as suas refeições com facilidade e comodidade. Casa mobiliada, pronta para entrar e viver. Espaços modernos e renovados, combinando funcionalidade e design. Localização Privilegiada: A poucos passos da estação de metro das Olaias e várias paragens de autocarro, facilitando a sua mobilidade em Lisboa. Próximo de um centro comercial, com supermercados, lojas e outros serviços essenciais. A apenas 10 minutos do Instituto Superior Técnico, ideal para estudantes ou profissionais na área. Esta é uma oportunidade única para viver com conforto e conveniência numa das zonas mais bem conectadas de Lisboa. Agende já a sua visita!",True,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na avenida Engenheiro Arantes e Oliveira, 28'}",False,False,False,False,False,False,EXLMM-00379,,
33903657,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/85/76/b5/271366988.webp,10,3,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,"rua do Sena, 5",Lisboa,Parque das Nações,Expo Norte,pt,38.7898061,-9.0991447,True,https://www.idealista.pt/imovel/33903657/,"Disponível a partir de 17.02. 2025 Arrenda-se apartamento no coração do o parque das Nações. Bem localizado apartamento com 1 quarto, fica a 8 minutos de carro do Oriente e a 2 minutos do Parque tejo, cafés e restaurantes. De fácil acesso para quem vem ou vai para o aeroporto.  Ideal para casal, contudo comporta 3 pessoas sendo que uma delas pode utilizar o sofá cama disponível. *possui elevador *Sem agency fees Ps: Não quero ser contactado por agências imobiliárias. Venha visitar-nos!",True,good,False,True,28.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento na rua do Sena, 5'}",False,False,False,False,False,False,,,
33072259,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b8/05/9e/230541238.webp,26,2,2600.0,"{'price': {'amount': 2600.0, 'currencySuffix': '€/mês'}}",flat,rent,122.0,3,2,rua João do Nascimento Costa,Lisboa,Beato,,pt,38.7358508,-9.123491,False,https://www.idealista.pt/imovel/33072259/,"Apartamento T3 para Arrendamento com vista desafogada para o Rio Tejo  Área útil de 110 m²,   Sala de estar ampla e luminosa, com varanda,   Cozinha totalmente equipada,   Três quartos espaçosos, incluindo suíte, com armários embutidos,   Quarto principal com casa de banho privativa,   Lugar de estacionamento em garagem para uma viatura,    Arrecadação.     Localização  Localização na área das Olaias/ Beato, entre as freguesias do Areeiro, Penha de França e Marvila,   Próximo a transportes públicos, escolas, supermercados e áreas de lazer,      Benefícios e Características  Vista deslumbrante para o Rio Tejo,   Área ampla e bem iluminada,   Roupeiros embutidos nos quartos,   Cozinha equipada,   Elevador,   Garagem.     Disponível para visitas a partir de 31 de Janeiro!   Aproveite esta oportunidade e marque a sua visita!   Condições para o arrendamento:   2 meses de renda + 2 meses de caução;   3 últimos recibos de ordenado;   Último IRS + nota de liquidação;   Fiador (com a mesma documentação)  Contrato de 1 ano renovável    Estamos disponíveis para o ajudar a realizar sonhos, seja na compra ou na venda do seu imóvel.     Marque já a sua visita!     3-bedroom apartment with unobstructed views of the Tagus River    Useful area of 110 sqm  Spacious and bright living room with balcony  Fully equipped kitchen  Three spacious bedrooms, including a suite, with built-in wardrobes  Master bedroom with private bathroom  Parking space in the garage for one vehicle  Storage room   Location  Located in the Olaias/Beato area, between the parishes of Areeiro, Penha de França, and Marvila  Close to public transport, schools, supermarkets, and recreational areas     Benefits and Features  Stunning views of the Tagus River  Spacious and well-lit area  Built-in wardrobes in the bedrooms  Equipped kitchen  Elevator  Garage    Available for visits from January 31st!   Take advantage of this opportunity and book your visit!   Conditions for leasing:   2 months rent + 2 months deposit;   3 last salary receipts;   Last IRS + settlement note;   Guarantor (with the same documentation)  1 year renewable contract   We are available to help you make your dreams come true, whether buying or selling your property.   Schedule your visit now!   Licença de Utilização - 1518/UT/2004.",False,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Apartamento na rua João do Nascimento Costa'}",False,False,False,False,False,False,121291555-5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33903361,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/09/d3/c0/271352417.webp,8,,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,94.0,2,1,rua Jacinto Nunes s/n,Lisboa,Penha de França,Centro,pt,38.7310201,-9.1281656,True,https://www.idealista.pt/imovel/33903361/,"Apartamento T2 situado na Penha de França para arrendamento. Todo remodelado, eletricidade e canalização nova. Cozinha equipada com forno, fogão e máquina de lavar louça. Terceiro andar sem elevador.   2-Bedroom Apartment in Penha de França for Rent Fully renovated apartment with new electrical wiring and plumbing. Key Features: Modern Kitchen: Equipped with an oven, stove, and dishwasher for added convenience. Third Floor: Located on the third floor of the building (no elevator). This recently updated apartment offers a comfortable living space in the desirable Penha de França area. Schedule a viewing today!",False,good,False,,16.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Jacinto Nunes s/n'}",False,False,False,False,False,False,120611867-11,,
33903345,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/73/72/cf/271352126.webp,14,,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mês'}}",flat,rent,46.0,1,1,rua Almeida e Sousa s/n,Lisboa,Campo de Ourique,Centro,pt,38.7174827,-9.163217,True,https://www.idealista.pt/imovel/33903345/,"Óptimo apartamento T1, remodelado, em Campo de Ourique! Apartamento remodelado com: Sala com muita luz natural! Cozinha semi equipada (fogão, forno, exaustor, esquentador). Não tem frigorífico, máquina de lavar loiça e máquina de lavar roupa. 1 quarto 1 casa de banho completa Janelas oscilo-batentes e vidros duplos 4º andar com elevador Requisitos: 2 rendas + 2 meses de caução Documentação para cada Pessoa arrendatária:   Contrato de 3 anos Cartão de Cidadão e/ou Passaporte,   Cópia dos 3 últimos recibos de vencimento,   Última declaração de IRS - Modelo 3,   Comprovativo de morada  IBAN com o nome do Banco em Portugal, Taxa de esforço não pode exceder os 40%. Não perca esta oportunidade, marque já a sua visita!   .",False,good,False,,24.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua Almeida e Sousa s/n'}",False,False,False,False,False,False,122911652-55,,
33903337,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/e2/c5/271351907.webp,15,,950.0,"{'price': {'amount': 950.0, 'currencySuffix': '€/mês'}}",flat,rent,46.0,1,1,rua Joaquim Costa s/n,Lisboa,Arroios,São Jorge de Arroios,pt,38.7345863,-9.1359555,True,https://www.idealista.pt/imovel/33903337/,"Descobre este encantador apartamento T1, recentemente renovado, perfeito para quem procura conforto e conveniência no coração da cidade. Originalmente uma loja, agora transformada em habitação, esta propriedade única oferece uma entrada direta para a rua, proporcionando um acesso rápido e fácil. A cozinha está totalmente equipada, pronta para acolher as tuas aventuras culinárias. Com vidros duplos, garante-se um ambiente tranquilo e isolado. Localizado a escassos passos do Colégio Sagrado Coração de Maria, a 500 metros do Instituto Superior técnico e apenas a 5 minutos a pé do metro e autocarros, este apartamento é ideal para quem valoriza a proximidade a serviços e comércio variado. Com 46 m² de área bruta, dispõe de um quarto acolhedor, uma casa de banho moderna e armários embutidos que oferecem espaço de arrumação eficiente. Apesar de ser uma construção de 1951, o prédio foi renovado em 2011 e encontra-se em muito bom estado.   Não percas esta oportunidade de viver num espaço repleto de charme e praticidade! Licença de Utilização: 43/UT/2012 Câmara Municipal de Lisboa.",False,good,False,,21.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Apartamento na rua Joaquim Costa s/n'}",False,False,False,False,False,False,122911465-55,,Alameda - Praça do Chile - Almirante Reis
33903329,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3a/f2/52/271351625.webp,16,,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mês'}}",flat,rent,47.0,1,1,Calçada da Boa Hora s/n,Lisboa,Alcântara,Alto de Alcântara,pt,38.7013472,-9.1919305,True,https://www.idealista.pt/imovel/33903329/,"Apartamento T1 para arrendamento Apartamento composto por um quarto, uma sala, cozinha, casa-de-banho, hall de entrada e marquise. Está equipado com fogão a gás, esquentador, frigorífico e máquina de lavar loiça.   Fica localizado no coração da Ajuda, um tradicional bairro lisboeta, onde encontra todo o tipo de comércio (o supermercado mais próximo apenas a 1 minuto a pé da casa), diversos serviços, transportes públicos, escolas, farmácias, universidades, hospitais, espaços culturais e desportivos, restaurantes. Tudo isto, a uma curta distância do rio Tejo.   Licença de utilização nr. 151 de 23/06/1971, emitida pela C. M. L.    .",False,good,False,,23.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento em Calçada da Boa Hora s/n'}",False,False,False,False,False,False,120991712-92,,
33903258,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/55/49/89/271351008.webp,19,,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,38.0,2,1,rua Cruz a Alcântara s/n,Lisboa,Alcântara,Alvito - Quinta do Jacinto,pt,38.7088354,-9.1743376,True,https://www.idealista.pt/imovel/33903258/,"Apartamento T2 para arrendamento. Situado na zona de Alcântara, Lisboa, totalmente equipado e mobilado, disponível para entrada a partir de 27/01/2025. Requisitos para os candidatos: Declaração de IRS; Comprovativo de rendimentos (declaração ou contrato de trabalho); Fiador com situação financeira igual ou superior à do arrendatário. Condições de pagamento: Pagamento imediato do mês corrente e seguinte; Caução no valor de duas rendas. FrancêsAppartement T2 situé dans le charmant quartier d'Alcântara, Lisbonne, entièrement équipé et meublé, disponible à partir du 27/01/2025. Exigences pour les candidats: Déclaration fiscale (IRS); Justificatif de revenus (déclaration ou contrat de travail); Garant avec une situation financière égale ou supérieure à celle du locataire. Conditions de paiement: Paiement immédiat du mois en cours et du suivant; Caution équivalente à deux mois de loyer. Inglês2-bedroom apartment located in the charming Alcântara area of Lisbon, fully equipped and furnished, available from 27/01/2025. Requirements for applicants: IRS tax return; Proof of income (declaration or employment contract); Guarantor with a financial situation equal to or better than the tenant's. Payment conditions: Immediate payment of the current and following month; Deposit equivalent to two months' rent.",False,good,False,,32.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento na rua Cruz a Alcântara s/n'}",False,False,False,False,False,False,120521614-1,,
32560409,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/40/f1/211286686.webp,24,1,5500.0,"{'price': {'amount': 5500.0, 'currencySuffix': '€/mês'}}",flat,rent,130.0,3,2,rua Almeida e Sousa,Lisboa,Campo de Ourique,Centro,pt,38.7190843,-9.1642897,False,https://www.idealista.pt/imovel/32560409/,"No coração de um dos bairros mais icónicos de Lisboa: Campo de Ourique, com uma vida e autonomia próprias. Com todo o comércio local, único, ao renovado e convidativo mercado, parque infantil, banca de jornais, bancos, supermercados e tudo mesmo á porta. O apartamento é maravilhoso e conquista em cada detalhe. Em prédio novo, com parqueamento incluído, piscina na cobertura e ginásio. O convite fica feito, para aproveitar o melhor que existe na zona.  O prédio tem dois elevadores que conduzem ao piso do apartamento; Ao entrarmos, temos hall de entrada, sala com varanda e kitchenette integrada, com equipamentos Smeg embutidos. Dois quartos com estores elétricos e vidros duplos e oscilobatentes, uma casa de banho completa com banheira de hidromassagem; Suite com walkin closet e casa de banho completa com base de duche e varanda privada. Separado tem a lavandaria e zona de arrumação. Mobilado e equipado com toda a classe e luxo, praticamente a estrear, com loiças, talheres, copos e demais utensílios, para melhor o/a acolher nesta nova etapa em Lisboa. A 5 minutos do shopping Amoreiras, 10 minutos do aeroporto; perto do Jardim da Estrela, com autocarros e eléctrico mesmo à porta. Venha deslumbrar-se!",True,good,False,True,42.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua Almeida e Sousa'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33903196,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/35/d3/271350736.webp,15,3,1250.0,"{'price': {'amount': 1250.0, 'currencySuffix': '€/mês'}}",flat,rent,52.0,2,1,rua Sargento Armando Monteiro Ferreira,Lisboa,Olivais,,pt,38.7740176,-9.1099404,False,https://www.idealista.pt/imovel/33903196/,"  Excelente oportunidade de arrendamento! Apartamento T2 situado nos Olivais Norte, a poucos passos do metro da Encarnação, com localização privilegiada e vistas desafogadas.   •Cozinha totalmente equipada a estrear, perfeita para quem valoriza praticidade e modernidade. •Andar alto com vistas desafogadas e excelente exposição solar. •Ótimas ligações de transporte, com acesso fácil a toda a cidade e ao país. •Grande variedade de comércio e serviços à porta, incluindo supermercados, farmácias, e muito mais. •Estacionamento gratuito e fácil mesmo em frente ao prédio, garantindo conforto e segurança.   Não perca esta oportunidade! Entre em contato para mais informações ou para agendar uma visita. ISENTO LU Licença de Utilização - isento.",False,good,False,False,24.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento na rua Sargento Armando Monteiro Ferreira'}",False,False,False,False,False,False,121011438-93,,
