propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33852864,2.0,980.0,flat,62.0,1,1,Moscavide e Portela,Lisboa,Moscavide e Portela,,pt,38.7764348,-9.1014502,False,https://www.idealista.pt/imovel/33852864/,5662,"A MY DOOR Imobiliária, Lda. , apresenta-lhe um fantástico apartamento de 2 assoalhadas com varanda e marquise, inserido no coração de Moscavide, para arrendar M; ARQUE A SUA VISITA -   (telefone)  Apartamento remodelado, em prédio de placa em ótimo estado de conservação, Localizado em Moscavide, 2º andar s/ elevador, central Ótima exposição solar, virado a nascente / poente, 2 assoalhadas com muita luz natural e uma ótima Varanda, apartamento com excelentes áreas, Apartamento com chão em soalho flutuante Cozinha elétrica, equipada com placa, forno, exaustor, e termoacumulador, Marquise virada a nascente, comum à sala e cozinha, Fantástico quarto com roupeiro e Varanda virada a poente, Wc completo com poliban, Janelas em PVC, oscilo batentes, Vidros Duplos e estores térmicos, Porta de alta segurança, Localizado no meio do comércio local e tradicional, zona com todo o tipo de serviços, Vila servida por uma vasta rede de transportes, METRO (linha Vermelha),  Comboio, RL, Carris, e Praça de Táxis, MARQUE JA A SUA VISITA COM A MY DOOR, A SUA IMOBILIÁRIA DE CONFIANÇA A 10 minutos a pé do Parque das Nações, A 5 minutos do Aeroporto A 5 minutos de Lisboa, Acessos rápidos a A1, A8, CRILL, CRELL, 2ª Circular, IC2 Venha viver com qualidade na Vila de Moscavide! OBRIGATÓRIO FIADOR  Categoria Energética: C  ref: IR-0357.",good,False,False,16.0,False,False,,,980.0,0.0,False,False
33848883,13.0,2100.0,flat,156.0,2,2,estrada da Cruz,Lisboa,Belém,Restelo,pt,38.7112275,-9.2085843,False,https://www.idealista.pt/imovel/33848883/,6391,"Localizado sobre uma encosta de Belém, numa zona nobre e tranquila da cidade de Lisboa, este imóvel beneficia de uma deslumbrante vista sobre o infinito azul do rio Tejo e as tradicionais ruas da capital de Lisboa.  Notas importantes: • Imóvel ocupado e disponível só a partir de 1 de Março de 2025, no entanto existe a possibilidade de agendar visitas mediante disponibilidade do arrendatário; • É arrendado mobilado e com a cozinha totalmente equipada; • É necessário fiador ou outro tipo de garantia bem como a apresentação da documentação solicitada no fim da página; • Preferência por contrato de 5 anos; • Não existe interesse em celebrar contratos mensais. Características do imóvel: - O imóvel é composto por, 2 quartos, um deles suite, 2 casas de banho completas, uma espaçosa sala com varanda com vista para o Rio Tejo e a Serra de Monsanto, uma cozinha totalmente equipada com zona de lavandaria e um belíssimo hall de entrada. - É arrendado mobilado com móveis modernos de madeira maciça de muito boa qualidade e cozinha totalmente equipada. - Para o seu carro existe também um espaçoso lugar de parqueamento com 16 m². - Está inserido no empreendimento Towers Residence, de construção de elevada qualidade, onde impera a modernidade e o bom gosto com as seguintes características: • Guarda Nocturno adstrito à PSP de Belém e serviço de Vídeo vigilância; • Sala de apoio ao condomínio com 58 m2; • Iluminação automática de todas as zonas comuns; • Música ambiente em todas as zonas comuns; • Conduta de lixo em cada piso com ligação directa a uma casa de recolha; • Limpeza geral diária de todo o prédio, incluindo hall de cada piso, garagem e escadas comuns;   Características da zona envolvente do imóvel: Poderá encontrar vários serviços e espaços de lazer, como: • Escolas, como a Park International School, Externato de S. José, Colégio do Bom Sucesso, Centro Helen Keller, entre outros; • Supermercados (Coviran, Super Cor do El Corte Inglés, Continente e uma pequena mercearia à porta do prédio); • Comércio local (cafés, restaurantes, cabeleireiros, farmácia e etc.); • Hospital S. Francisco Xavier; • Hospital Veterinário do Restelo; • Academia de Música de Lisboa; • Parque recreativo dos Moinhos de Santana.  Acessos e transportes: Detém ainda excelentes acessos a vias principais como a A5, CRIL, CREL, Av. das Descobertas, próximo de transportes públicos e a poucos minutos da belíssima zona turística de Belém. Áreas do imóvel: Área Bruta Privativa: 158,2 m² Área Útil: 107,9 m² Quarto de Criança: 17,50 m² Quarto Principal: 21,60 m² Sala de Estar: 31,70 m² Casa de Banho: 5,80 m² Casa de Banho: 5,15 m² Cozinha: 13,40 m² Hall: 12,70 m² Lavandaria: 2,70 m² Garagem: 16 m²   Opte por residir num apartamento de prestígio, em que o conforto e o bem-estar convivem em perfeito equilíbrio com uma vista privilegiada sobre o nosso Rio Tejo. Agende já a sua visita! 》 Documentação necessária para celebrar o contrato de Arrendamento*: • Cartão de Cidadão; • Declaração de Rendimentos (último IRS e 3 últimos recibos de vencimento); • Declaração da Entidade Patronal; • Mapa CRC (Central de Responsabilidades de Crédito) do Banco de Portugal; • Fiador (Deverá apresentar a mesma documentação) ou outro tipo de garantia. * Poderão ser abertas algumas excepções. Notas:  A informação disponibilizada não poderá ser considerada vinculativa e não dispensa a sua confirmação. Licença de Habitação - 947.",good,False,True,13.0,False,False,,,2100.0,0.0,False,False
33770436,4.0,2470.0,flat,120.0,3,3,avenida Elias Garcia,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7366715,-9.1504383,False,https://www.idealista.pt/imovel/33770436/,673,"Este apartamento totalmente equipado e mobilado está disponível a partir de 16-01-2025. Oferecemos preços ajustados para qualquer duração da estadia. As tarifas podem variar nas datas exatas de entrada e saída. O preço deste imóvel começa a €1,790* / mês. Visite o nosso website e coloque as datas pretendidas para saber as condições específicas. *Os preços apresentados: (1) pressupõem a entrada no primeiro dia em que a unidade ficar disponível, (2) aplica-se apenas se o pagamento for feito antecipadamente, o preço pode ser mais elevado se múltiplos pagamentos forem faturados, (3) não inclui impostos e/ou custos de água, gás, eletricidade, internet e TV. Venha e comece a viver desde o primeiro dia na Lisbon com este apartamento Blueground bonito três quartos. Vai adorar voltar para esta casa bem em elegância, com um design atraente e totalmente equipada Gulbenkian case com veranda vista sobre o. (ID  LIS354) Concebido a pensar em si Mobílias deslumbrantes, cozinha totalmente equipada, televisão inteligente ou um altifalante sem fios premium são apenas algumas das comodidades que poderá encontrar dentro deste apartamento três quartos. Com uma excelente localização na Lisbon, irá adorar tudo o que encontrar fora do apartamento também. Quando estiver pronto para descontrair, ficará feliz por saber que cada quarto Blueground tem colchões de qualidade superior, lençóis de linho de luxo e toalhas aconchegantes. Nós tratamos de tudo para que possa simplesmente chegar e começar a viver. Este imóvel tem lavandaria no apartamento. Alojamento  Cama Queen, 160cm/63in  Cama Queen, 160cm/63in  Cama de casal, 140cm/55in Comodidades As comodidades do edifício exclusivas deste apartamento três quartos incluem:  - Máquina de Secar Roupa  - Elevador  - Máquina de lavar loiça Chegada e apoio contínuo O apartamento inteiro é todo seu para desfrutar! Será recebido pessoalmente por um membro da equipa Blueground ou receberá instruções de check-in quando se mudar. Durante toda a sua estadia, poderá contactar a nossa equipa de Client Experience através da aplicação Blueground. Partilharemos todos os detalhes após recebermos confirmação da sua estadia. Outros aspetos a salientar As comodidades do edifício podem ter um custo extra. Este apartamento Blueground pode ser reservado por um mínimo de um mês, por um ano ou mais.",good,False,True,21.0,False,False,,,2470.0,0.0,False,False
33852783,7.0,1400.0,flat,140.0,2,2,rua Manuel Tito de Morais,Lisboa,Massamá e Monte Abraão,Quinta das Flores,pt,38.7565055,-9.2806722,False,https://www.idealista.pt/imovel/33852783/,12162,"Apartamento T2 com garagem Box para arrendamentoQuinta das Flores, um dos lugares mais procurados para viver em Massamá. Este apartamento tem uma sala com lareira, dois quartos, um em suite, cozinha com despensa e aquilo que o torna raro, uma Garagem Box onde poderá estacionar dois carros. Exige-se duas rendas, uma caução e fiador. Contrato a iniciar em Janeiro. as visitas terão lugar na sexta feira, dia 13 entre as 14h00 e as 17h00, sujeitas a marcação prévia.  Licença de Utilização - Sim.",good,False,True,10.0,False,False,,,1400.0,0.0,False,False
33114493,2.0,1500.0,flat,130.0,3,2,rua Rafael Bordalo Pinheiro,Setúbal,Montijo e Afonsoeiro,Pocinho - Colinas do Oriente,pt,38.7112143,-8.9596646,False,https://www.idealista.pt/imovel/33114493/,16132,"Fantástico apartamento T3 completamente Mobilado e Equipada, situado no Montijo na Quinta das Areias, Semi-Novo, excelentes acessos á A33 e Ponte Vasco da Gama para Lisboa, junto a vários hipermercados e nova Clinica CUF do Montijo. Parqueamento para 1 Viatura, prédio com elevador. Descrição: Hall de entrada 7,8m2. Sala 26m2 com pavimento em mosaico, varanda aberta. Cozinha 14m2 completamente equipada. Suite 18m2 com roupeiro, pavimento flutuante, Wc privativo com base de duche e janela, varanda. Quartos 13,2 e 12.8m2 ambos com pavimento roupeiro, pavimento flutuante e varanda. Wc social 4m2 com banheira. Acabamentos:  Estores elétricos, aspiração central, ar condicionado, vidros duplos. Documentos necessários: Identificação, recibo de vencimento, IRS e fiador com a mesma documentação. Fantastic 3 bedroom apartment, fully furnished and equipped, located in Montijo in Quinta das Areias, Semi-New, excellent access to the A33 and Vasco da Gama Bridge to Lisbon, next to several hypermarkets and the new CUF Montijo Clinic. Parking for 1 car, building with elevator. Description: Entrance hall 7.8m2. 26m2 room with mosaic floor, open balcony. 14m2 fully equipped kitchen. 18m2 suite with wardrobe, floating floor, private bathroom with shower tray and window, balcony. Rooms 13.2 and 12.8m2 both with wardrobe floor, floating floor and balcony. 4m2 social bathroom with bathtub. Finishes: Electric blinds, central vacuum, air conditioning, double glazing. Necessary documents: Identification, pay slip, IRS and guarantor with the same documentation. Fantastique appartement de 3 chambres, entièrement meublé et équipé, situé à Montijo à Quinta das Areias, Semi-Neuf, excellent accès à l'A33 et au pont Vasco da Gama vers Lisbonne, à côté de plusieurs hypermarchés et de la nouvelle clinique CUF Montijo. Parking pour 1 voiture, immeuble avec ascenseur. Description: Hall d'entrée 7,8m2. Chambre de 26m2 avec sol en mosaïque, balcon ouvert. Cuisine de 14m2 entièrement équipée. Suite de 18m2 avec armoire, parquet flottant, salle de bain privée avec receveur de douche et fenêtre, balcon.",good,False,True,12.0,False,False,,,1500.0,0.0,True,True
33852638,0.0,1400.0,flat,91.0,2,2,rua Silva e Albuquerque,Lisboa,Alvalade,São João de Brito,pt,38.7495157,-9.1373318,False,https://www.idealista.pt/imovel/33852638/,1472,"Este apartamento situa-se no R/C de um Prédio em Alvalade. Trata-se de um charmoso apartamento em bom estado de conservação. É um apartamento espaçoso, com 91 m2 de Area Bruta Privativa e uma vista desafogada. Composto por hall de entrada, sala com 30 m2, com cozinha semi equipada. Duas casas de banho completas, sendo uma delas renovada a pouco tempo. Este apartamento está muito perto de um parque de crianças, transportes públicos (paragem de autocarros a 1minuto) e comércio de bairro, como por exemplo, cafés, restaurantes, farmácia, veterinário, mercearias. Fica de frente para o Inatel, muito perto do Colégio D. Leonor.  Não perca esta oportunidade, marque a sua visita! Licença de utilização nº428/1959 A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa. Licença de Utilização - 428 This apartment is located on the ground floor of a building in Alvalade. It is a charming apartment in good condition. The property is spacious, with a gross private area of 91 m² and an open view. It consists of an entrance hall, a living room of 30 m², and a semi-equipped kitchen. There are two full bathrooms, one of which was recently renovated. This apartment is very close to a children's park, public transport (a bus stop just 1 minute away), and local shops such as cafés, restaurants, a pharmacy, a veterinarian, and grocery stores. It faces Inatel and is very near Colégio D. Leonor. Don’t miss this opportunity—schedule your visit! Usage License No. 428/1959. The information provided does not exempt confirmation and cannot be considered binding.",good,False,False,15.0,False,False,,,1400.0,0.0,False,False
33852574,,1800.0,chalet,181.0,3,3,rua Bartolomeu Dias,Leiria,São Martinho do Porto,,pt,39.5419245,-9.1060313,False,https://www.idealista.pt/imovel/33852574/,89561,"Encantadora moradia localizada na deslumbrante vila costeira de São Martinho do Porto, um dos destinos mais procurados da Costa de Prata. Esta residência, totalmente mobilada e equipada, é o refúgio perfeito para quem procura conforto e proximidade à natureza, sem abrir mão da conveniência e do estilo. A moradia dispõe de três quartos espaçosos e luminosos, pensados para proporcionar um ambiente relaxante. O quarto principal conta com uma cama de casal, armários embutidos e um terraço com vista para os arredores. Os outros dois quartos são igualmente bem equipados, ideais para acomodar família ou convidados. A sala de estar um amplo espaço de convivência bastante funcional. A sala de estar, equipada com sofás confortáveis, televisão de tela plana e, conecta-se harmoniosamente à área de jantar, que inclui uma mesa para seis pessoas. Cozinha totalmente equipada com eletrodomésticos modernos, incluindo frigorífico, forno, micro-ondas, máquina de lavar louça e todos os utensílios necessários para preparar refeições deliciosas. A cozinha também oferece acesso direto ao terraço. No exterior, destaca-se uma piscina privativa rodeada por um terraço espaçoso, perfeito para casas de banho de sol e momentos de lazer em família. Um jardim que envolve a propriedade, proporcionando um ambiente tranquilo e agradável. Há também uma área de churrasco equipada para refeições ao ar livre. A moradia possui três casas de banho modernas e bem equipadas, uma delas com banheira e outra com duche. Espaço de estacionamento privativo disponível. Localização: Situada a poucos minutos da praia de São Martinho do Porto, conhecida por sua forma de concha e pelas suas águas calmas e ambiente familiar. Próxima de comércio local, restaurantes e cafés, e com fácil acesso a outras atrações da Costa de Prata, como Nazaré, Óbidos e Foz do Arelho. Esta moradia é ideal para residência permanente ou casa de férias. Uma oportunidade única para viver ou desfrutar do charme desta região deslumbrante. INFORMAÇÃO IMPORTANTE - CONDIÇÕES DE ARRENDAMENTO Caso esteja interessado em fazer a visita presencial, agradecemos que nos envie por e-mail, ou nos apresente em formato papel no nosso escritório, a seguinte documentação do agregado familiar: - Os três últimos recibos de vencimento ou comprovativos de reforma. - Declaração de IRS do ano fiscal de 2023 (entregue em 2024). É necessária a entrega de uma caução (equivalente a 2 meses de renda) e o 1 mês de renda na assinatura do contrato. Contrato de longa duração - 1 ano de termo certo. Entre em contato para agendar uma visita!",good,False,,10.0,False,False,,,1800.0,0.0,False,False
27044132,0.0,1100.0,flat,80.0,2,1,rua Dom João de Castro,Lisboa,Ajuda,Rio Seco - Casalinho,pt,38.7079157,-9.19093,False,https://www.idealista.pt/imovel/27044132/,5285,"Descobre o charme deste apartamento T2 totalmente remodelado, pronto a estrear, situado num rés-do-chão alto com duas frentes, garantindo luminosidade e conforto. Ao entrares, serás recebido por um hall espaçoso que se estende até aos quartos, oferecendo um roupeiro e uma despensa para maior organização. A sala, com 13m², possui um elegante chão em parquet envernizado que confere um toque acolhedor ao espaço. A cozinha, com 10,5m², está equipada com esquentador e gás canalizado, ideal para preparar as tuas refeições favoritas. Os dois quartos, com áreas de 13m² e 14m², também apresentam chão em parquet envernizado, proporcionando um ambiente harmonioso e sofisticado. A casa de banho moderna inclui uma base de duche e um móvel com lavatório e espelho. Este imóvel conta ainda com uma arrecadação na cave para maior conveniência. Com uma área bruta de 80m² e útil de 75m², este apartamento é perfeito para quem procura conforto e funcionalidade. A classe energética ""C"" assegura uma boa eficiência energética. Para análise de arrendamento, é necessário comprovativo de rendimentos e fiadores. Não percas esta oportunidade única!",good,False,True,14.0,False,False,,,1100.0,0.0,False,False
33852534,,2000.0,flat,125.0,3,2,avenida Engenheiro Arantes e Oliveira s/n,Lisboa,Areeiro,Olaias,pt,38.7409366,-9.1243561,True,https://www.idealista.pt/imovel/33852534/,1650,"Procura um espaço confortável e moderno para viver?  Este apartamento de 3 quartos é a escolha ideal para quem valoriza qualidade, conforto e localização privilegiada! Descrição do Imóvel: Área bruta de construção: 125 m² Quartos: 3, com roupeiros embutidos Casas de Banho: 2, completas Cozinha: Em open space, equipada com forno, placa, exaustor, máquina de lavar loiça, frigorífico combinado, máquina de lavar roupa, máquina de secar roupa e termo-acumulador. Sala: Ampla e luminosa, perfeita para momentos em família ou para receber amigos. Extras: Estacionamento e Arrecadação Características: Portaria 2 Elevadores Porta de alta segurança Vídeo-porteiro Janelas em alumínio com corte térmico e vidros duplos, oscilo-batentes Localização: Situado nas Olaias, próximo de transportes públicos, escolas, supermercados e outros serviços essenciais. A apenas 15 minutos do centro da cidade e a 10 minutos do aeroporto, com fácil acesso a vias principais. Condições de Arrendamento: Contrato com duração igual ou superior a 3 anos, renovável por períodos de 1 ano. Pagamento inicial de 2 rendas + 1 de caução. Garantia de rendimentos (3 últimos recibos, nota de liquidação de IRS, declaração da entidade empregadora). Autorização de Utilização n. º 1132/UT/2006, emitida em 11/09/2006 pela CM Lisboa. Contacte-nos para agendar uma visita ou obter mais informações! Não perca esta oportunidade de viver num espaço que une funcionalidade e charme. Disponível para partilha (50/50) com todos os profissionais portadores de licença AMI válida. Licença de utilização: 1132/UT/2006.",good,False,,16.0,False,False,,,2000.0,0.0,True,True
33852401,4.0,900.0,flat,62.0,1,1,rua de Xabregas s/n,Lisboa,Beato,,pt,38.7270416,-9.1108471,True,https://www.idealista.pt/imovel/33852401/,2973,"T1 4ºandar em Xabregas (ref. 3736) Prédio com porteiro e elevador. Sala com kitchenette equipada. Licença de construção n. º 2382/95 Com o Rio Tejo à porta, próximo de transportes públicos, com todas as facilidades nas proximidades, tais como cafés, restaurantes, banco, comércio local, farmácia. O atendimento telefónico não está disponível neste momento. Por favor utilize o formulário de contacto disponível nesta página.  Categoria Energética: C  ref: 3736.",good,False,True,15.0,False,False,,,900.0,0.0,False,False
33851916,,2100.0,flat,166.0,3,2,Colinas do Cruzeiro,Lisboa,Odivelas,Colinas do Cruzeiro,pt,38.7888932,-9.1944445,False,https://www.idealista.pt/imovel/33851916/,7314,"Ótima exposição solar, imóvel em excelente estado de conservação. Cozinha totalmente equipada com placa, forno, exaustor, esquentador, frigorífico, máquina de lavar roupa/secar e máquina lavar loiça. Suite com boa área ( 19,1 m2 ), com roupeiro embutido e wc com banheira de hidromassagem. Sala generosa, com acesso a varanda espaçosa. Dois quartos amplos com roupeiros embutidos. Wc social com base duche. Toalheiros aquecidos. Equipado com ar condicionado, janelas/caixilharias com vidros duplos e oscilobatente, aspiração central, som ambiente, teto falso com luzes embutidas, gás canalizado, estores elétricos, porta blindada, vídeo porteiro e soalho flutuante. Box para duas viaturas, de muito fácil acesso, em frente portão da garagem do edifício. Portão da box automático. Entrada imediata. Não mobilado. Excelente oportunidade. Licença de utilização nº 157/2009, emitida em 19/05/2009, pela Câmara Municipal de Odivelas. Bastante comércio ( farmácia, mercearia, restaurantes, cafés, Strada Outlet ). Excelentes acessos ( A9, A8, Cril, IC17, Calçada Carriche, Túnel do Grilo). Descubra o seu parceiro de confiança desde 2009! Na Predipereira, estamos aqui para si! Explore as oportunidades em Predipereira. net OU visite-nos em facebook. com/predipereira. lda.  Como Intermediários de Crédito Certificados pelo Banco de Portugal (n. º0002387), estamos prontos para orientá-lo GRATUITAMENTE em todo o processo de crédito à habitação. A jornada para a casa dos seus sonhos começa aqui, connosco!  Categoria Energética: C  ref: PP5426.",good,False,True,13.0,False,False,,,2100.0,0.0,True,True
33852327,7.0,1480.0,flat,55.0,1,1,avenida Álvaro Pais,Lisboa,Avenidas Novas,Entrecampos,pt,38.7469256,-9.1539562,False,https://www.idealista.pt/imovel/33852327/,1478,"Procura proximidade com tudo o que uma cidade cosmopolita tem para oferecer? Venha conhecer este apartamento no centro de Entrecampos Trata-se de um imóvel de tipologia T1 localizado numa das zonas mais centrais de Lisboa, próxima de importantes centros comerciais, transportes públicos e serviços. Este imóvel todo virado a Sul é composto por uma sala ampla e luminosa, uma cozinha funcional, um quarto com closet e uma casa de banho espaçosa. Conta ainda com um lugar de parqueamento, arrecadação e dois elevadores. Por estar perto de universidades, centros de negócios e a poucos minutos a pé da estação de comboio e metro, com diversas paragens de autocarro e fáceis acessos rodoviários a outros pontos da cidade, torna-se a opção ideal para quem procura uma localização estratégica. Esta zona é conhecida não só pelos edifícios de escritórios que sediam diversas empresas, como também por supermercados, cafés, cinema e restaurantes. Não perca esta oportunidade, agende já uma visita! Porque muitas vezes, um imóvel é o bem mais precioso que alguém pode ter na vida! Saiba em que mãos o deve confiar!",good,False,True,27.0,False,False,,,1580.0,100.0,True,True
33852209,,2000.0,flat,148.0,3,2,Telheiras,Lisboa,Lumiar,Telheiras,pt,38.7702879,-9.1720327,False,https://www.idealista.pt/imovel/33852209/,4496,"Apartamento T3 Remodelado com lugar de estacionamento na Garagem e arrecadção Telheiras.  Areas amplas, muita luminosidade. Localizado num prédio com condomínio organizado, que oferece comodidades como 2 elevadores, Cozinha está totalmente equipada, maquina loiça, maquina roupa, frigorifico combinado, placa e forno electrico, esquentador inteligente ventilado, incluindo uma zona de lavandaria. Sala luminosa e espaçosa, também oferece acesso direto à cozinha. As casas de banho foram recentemente remodeladas. Todas as caixilharias do apartamento foram substituídas, garantindo um melhor isolamento com corte térmico e acustico da Tecnal. O apartamento possui três quartos, todos eles com varanda e roupeiros, sendo que um deles é uma suite. Inserido num dos bairros mais procurados de Lisboa, localização estratégica com fácil acesso a várias comodidades, como escolas, parques, supermercados e transportes públicos, Centros comercias principais acessos ao eixo N/S, IC19, 2ª circular, Ponte 25 de Abril. Este é o imóvel ideal para a sua familia, venha conhecê-lo Licença de utilização: 430 de 1995/10/19, emitida pela Camara Municipal de Lisboa  Este imóvel está angariado em regime de exclusividade. Na nossa Agência partilhamos negócios com qualquer consultor ou agência imobiliária com licença AMI. Porque juntos conseguimos fazer mais e melhor pelos nossos clientes. Somos Intermediários Crédito certificados pelo Banco de Portugal.",good,False,True,14.0,False,False,,,2000.0,0.0,True,True
33852150,5.0,4300.0,flat,130.0,2,3,rua Nova do Almada,Lisboa,Santa Maria Maior,Baixa,pt,38.7101224,-9.1405854,False,https://www.idealista.pt/imovel/33852150/,2988,"Este apartamento deslumbrante está localizado no coração de Lisboa, inserido num charmoso prédio histórico que combina elegância e autenticidade. Destaques da Propriedade: Arquitetura de Charme: Pé direito alto, que confere amplitude e sofisticação aos espaços. Vistas Magníficas sobre a cidade. Localização Privilegiada para quem deseja viver no centro de Lisboa, com fácil acesso a serviços, comércio e transportes. Disponível para aluguer de médio e longo prazo, este apartamento é a escolha ideal para quem procura conforto, estilo e uma localização inigualável. Entre em contacto para mais informações ou para agendar uma visita!",good,False,True,33.0,False,False,,,4300.0,0.0,False,False
33852178,0.0,1900.0,flat,61.0,4,1,rua Paulo Dias de Novais,Lisboa,Marvila,,pt,38.7546645,-9.1163848,False,https://www.idealista.pt/imovel/33852178/,3013,"Apartamento localizado ao pé do Instituto Superior de Engenharia de Lisboa (ISEL) ao pé da estação do Metropolitano de Lisboa em zona sossegada. A 5 minutos da Expo de carro. O espaço foi totalmente remodelado por arquitetos com projeto, sendo composto por quatro quartos, uma kitchenette e instalações sanitárias com duas bases de duche. A casa está totalmente mobilada e equipada e dispõe de ar condicionado. Dispensa Licença de Utilização. A AEIK – Investimento Imobiliário Estrangeiro, é uma mediadora imobiliária com a licença AMI 11072, tendo como seu foco, oportunidades imobiliárias únicas para o investidor nacional e/ou internacional. Desde apartamentos, lojas, escritórios até edifícios e terrenos para construção, conta com uma carteira de imóveis maioritariamente em zonas prime da cidade de Lisboa, sendo que também dispõe de algumas propriedades em comercialização noutras zonas do país, nomeadamente Algarve, Setúbal, entre outros. Veja a nossa página do portal e caso não encontre o imóvel que procura contacte-nos por email ou telefone, a nossa equipa pode encontrar o investimento imobiliário que pretende.",good,False,True,31.0,False,False,,,1900.0,0.0,False,False
33794551,,1400.0,flat,90.0,2,1,"quinta Grande, 14",Lisboa,Alfragide,,pt,38.7378127,-9.2210098,True,https://www.idealista.pt/imovel/33794551/,6793,"Apartamento T2 ( 3 assoalhadas ) mobilado para arrendar na Quinta Grande ( Alfragide Norte ) com bastante luz natural, cozinha equipada e estendal, varanda na sala, quarto com roupeiro embutido, vista desafogada. Prédio com 2 elevadores. Comércio, serviços e transportes.  Fácil estacionamento. A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.",good,False,True,16.0,False,False,,,1400.0,0.0,False,False
33852183,,1500.0,flat,85.0,2,1,Terrugem - Q.ta do Torneiro - Q.ta da Fonte,Lisboa,Oeiras e São Julião da Barra - Paço de Arcos - Caxias,Paço de Arcos,pt,38.7006245,-9.2856012,False,https://www.idealista.pt/imovel/33852183/,13039,"T2 com grande varanda e vista de mar! Sendo um prédio bastante conceituado, é de uma excelente construção, sendo que também é anti-sísmica. Dispõe de um grande hall na entrada do prédio, sala de condomínio, casa de porteira e arrecadação, além de possuir imenso espaço de estacionamento no exterior, sendo que é uma zona de baixa densidade de construção. O apartamento tem 85 m2. O arrendamento é sem mobílias. A cozinha é equipada. Dispõe de hall, sala com grande varanda, 2 quartos, 1 wc, cozinha e vista sobre o mar. Vai-se para a estação de comboios e para a zona de comércio que fica a 10 minutos a pé, para além disso, mesmo ao lado do edifício existe um centro comercial de bairro com todas as lojas de apoio básico diário para além de pastelarias e restaurante. Vai-se ainda a pé para a praia de Caxias e para o Passeio Marítimo que permite fazer caminhadas e exercício à beira-mar. House XXI - Mimi Gião (telefone)  Categoria Energética: C  ref: 2170.",good,False,True,18.0,False,False,Terrugem - Q.ta do Torneiro - Q.ta da Fonte,,1500.0,0.0,False,False
33852144,1.0,1800.0,flat,100.0,3,2,caminho da Quinta,Lisboa,Oeiras e São Julião da Barra - Paço de Arcos - Caxias,Oeiras e São Julião da Barra,pt,38.6893799,-9.3164202,False,https://www.idealista.pt/imovel/33852144/,15974,"Apartamento T3+1 para arrendamento no 1º andar de uma moradia, com uma área bruta privativa de 100m2, este imóvel destaca-se pela excelente orientação solar Sul/Poente, proporcionando uma abundante luz natural ao longo de todo o dia. Situado em Oeiras, numa charmosa moradia de traça antiga, este imóvel foi convertido em quatro modernos apartamentos T3, totalmente remodelados há cerca de quatro anos. A renovação incluiu atualizações completas das redes de eletricidade e canalização, instalação de janelas com vidros duplos, e uma cozinha parcialmente equipada. O chão é revestido com tacos de madeira cuidadosamente tratados e envernizados, conferindo um toque de elegância e conforto. Dois dos quartos dispõem de pequenas varandas, e o imóvel ainda conta com um jardim privado e estacionamento para dois carros. Zona muito tranquila e exclusivamente de moradias Com uma localização privilegiada, este imóvel encontra-se próximo de todo o tipo de comércio e serviços. Fica a apenas 2 minutos a pé da estação de comboios de Oeiras e da paragem de autocarros, e a 5 minutos a pé da praia e do icónico paredão de Santo Amaro de Oeiras. Além disso, está a 5 minutos de carro da Universidade Nova de Carcavelos, a 2 minutos da Estrada Marginal e a 5 minutos da A5. A sua localização estratégica permite ainda um fácil acesso a Cascais e Lisboa, ambos a apenas 20 minutos de carro. Composto por: - Sala comum com dois ambientes distintos - Três quartos dois dos quais com pequenas varandas - Um quarto de pequena dimensão - Duas casas de banho (banheira/duche) - Cozinha parcialmente equipada - Dois lugares de estacionamento - Jardim.",good,False,False,18.0,False,False,Nova Oeiras - Quinta das Palmeiras,,1800.0,0.0,True,True
33852124,6.0,2100.0,flat,210.0,4,3,"rua Galileu Saúde Correia, 13",Setúbal,Almada - Cova da Piedade - Pragal - Cacilhas,Pragal,pt,38.6733144,-9.1671179,True,https://www.idealista.pt/imovel/33852124/,7385,"Fantástico apartamento de 5 assoalhadas com uma área bruta de 210m2, ar condicionado, luminoso com uma exposição solar nascente poente, vista rio e cidade num prédio com 2 elevadores. Localizado no Pragal, servido por todo o tipo de comércio, serviços, escolas, rede de transportes, carris, metro com ligação aos barcos, comboio da Fertagus e universidades e boas acessibilidades à Ponte 25 de Abril, IC20, A33 e A2. Sala com 57m2, cozinha equipada com 21m2 e despensa com 3m2, suíte com 21m2, com roupeiro embutido e Wc de 7m2 equipado com banheira, mais 3 quartos 2 deles com roupeiros embutidos com 21, 20 e 16m2, dois deles com acesso a uma varanda e ainda duas casas de banho com 7 e 3,50m2, ambas equipadas com banheira. CONDIÇÕES: -2 meses de renda + 2 meses de caução - Identificação dos arrendatários e fiadores - Fiadores - Situação profissional: - 3 últimos recibos de vencimento, contrato de trabalho e IRS (arrendatário e fiador).",good,False,True,10.0,False,False,,,2100.0,0.0,False,False
