propertyCode,propertyType,size,rooms,bathrooms,municipality,latitude,longitude,status,newDevelopment,hasLift,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
33882089,flat,171.0,2,3,Estrela,38.7061075,-9.1666779,good,False,True,False,True,True,3300.0,8.101677747454572,19.29824561403509,0.0473782324412548
33881769,flat,160.0,3,3,Estrela,38.7093383,-9.1576233,good,False,False,False,False,False,3600.0,8.1886891244442,22.5,0.051179307027776254
33881992,flat,120.0,2,2,Alcântara,38.7043986,-9.1764679,good,False,True,False,True,True,1950.0,7.575584651557793,16.25,0.06312987209631495
33881935,flat,320.0,3,3,Penha de França,38.7209738,-9.1304658,good,False,False,False,False,False,6200.0,8.732304571033183,19.375,0.027288451784478696
33881783,flat,110.0,2,2,Misericórdia,38.7102375,-9.1439363,good,False,True,False,False,False,2100.0,7.649692623711514,19.09090909090909,0.06954266021555922
33881869,flat,60.0,1,1,Parque das Nações,38.7613643,-9.1013118,good,False,True,False,False,False,3701.0,8.216358332386156,61.68333333333333,0.13693930553976927
33881856,flat,80.0,2,2,Santa Maria Maior,38.7101336,-9.1368752,good,False,False,False,False,False,7000.0,8.85366542803745,87.5,0.11067081785046813
33881850,flat,50.0,2,1,Misericórdia,38.7068599,-9.1460654,good,False,False,False,False,False,5500.0,8.612503371220562,110.0,0.17225006742441124
33871363,flat,78.0,3,2,Benfica,38.7526492,-9.2058374,good,False,True,False,True,True,2100.0,7.649692623711514,26.923076923076923,0.09807298235527583
33881845,flat,65.0,1,1,Arroios,38.7372576,-9.1316904,good,False,False,False,False,False,1100.0,7.003065458786462,16.923076923076923,0.1077394685967148
33881739,flat,61.0,1,1,Avenidas Novas,38.7460186,-9.1508415,good,False,False,False,False,False,1650.0,7.408530566894626,27.049180327868854,0.12145132076876436
32936262,flat,110.0,4,3,Avenidas Novas,38.7427283,-9.1598511,good,False,True,False,False,False,1800.0,7.495541943884256,16.363636363636363,0.06814129039894778
33881478,duplex,310.0,3,4,Estrela,38.7117111,-9.1537943,good,False,True,False,False,False,7000.0,8.85366542803745,22.580645161290324,0.028560211058185323
33878077,flat,80.0,1,1,Estrela,38.7112883,-9.1536863,good,False,True,False,False,False,2600.0,7.8632667240095735,32.5,0.09829083405011967
33881319,flat,125.0,2,2,Avenidas Novas,38.7357606,-9.1535629,good,False,True,False,False,False,3500.0,8.160518247477505,28.0,0.06528414597982003
33881312,flat,65.0,1,1,Santa Maria Maior,38.7098741,-9.1303801,good,False,False,False,False,False,1050.0,6.956545443151569,16.153846153846153,0.10702377604848567
33773204,flat,50.0,1,1,Santo António,38.718833,-9.1513838,good,False,True,False,False,False,1600.0,7.3777589082278725,32.0,0.14755517816455746
33881227,flat,120.0,3,2,Lumiar,38.7735675,-9.1622454,good,False,True,False,False,False,1800.0,7.495541943884256,15.0,0.0624628495323688
33881216,flat,110.0,1,1,Campolide,38.7306486,-9.1655976,good,False,False,False,False,False,1600.0,7.3777589082278725,14.545454545454545,0.06707053552934429
33881081,flat,65.0,2,2,Ajuda,38.7018995,-9.192631,good,False,False,False,False,False,2250.0,7.718685495198466,34.61538461538461,0.11874900761843794
33856193,flat,72.0,1,1,São Vicente,38.7206092,-9.128635,good,False,True,False,True,True,2000.0,7.600902459542082,27.77777777777778,0.10556808971586225
33869835,flat,144.0,3,3,São Vicente,38.7200818,-9.1289581,good,False,True,False,True,True,4500.0,8.411832675758411,31.25,0.05841550469276675
33881023,flat,68.0,1,1,São Vicente,38.7156631,-9.1246196,good,False,True,False,True,True,2250.0,7.718685495198466,33.088235294117645,0.11351008081174215
33880972,flat,83.0,1,1,Alvalade,38.7580198,-9.138166,good,False,True,False,True,True,1200.0,7.090076835776092,14.457831325301205,0.08542261247923003
33880927,flat,230.0,4,4,Santa Maria Maior,38.7114298,-9.1406248,good,False,False,False,False,False,4000.0,8.294049640102028,17.391304347826086,0.036061085391747946
33880859,flat,93.0,2,2,Santa Maria Maior,38.7135631,-9.1265167,good,False,False,False,False,False,1650.0,7.408530566894626,17.741935483870968,0.07966161899886695
33880872,flat,58.0,1,1,Santo António,38.7197834,-9.1531169,good,False,True,False,False,False,1600.0,7.3777589082278725,27.586206896551722,0.12720273979703228
33880894,flat,60.0,1,1,Estrela,38.7144951,-9.1557089,good,False,False,False,False,False,1500.0,7.313220387090301,25.0,0.12188700645150502
33880890,flat,140.0,3,3,Alcântara,38.7055026,-9.173734,good,False,True,False,True,True,2900.0,7.9724660159745655,20.714285714285715,0.056946185828389756
33880717,flat,131.0,2,2,Parque das Nações,38.777513,-9.0972753,good,False,True,False,True,True,2300.0,7.7406644019172415,17.557251908396946,0.05908904123600948
33880775,flat,94.0,2,1,Alvalade,38.7490579,-9.1394088,good,False,False,False,False,False,1700.0,7.438383530044307,18.085106382978722,0.07913173968132242
33880771,flat,140.0,2,2,Avenidas Novas,38.7376597,-9.1525081,good,False,False,False,False,False,1950.0,7.575584651557793,13.928571428571429,0.05411131893969852
33880760,flat,242.0,3,3,Campo de Ourique,38.7229931,-9.1606836,good,False,True,False,True,True,5500.0,8.612503371220562,22.727272727272727,0.03558885690587009
33880732,flat,80.0,1,2,Campolide,38.7241806,-9.1652641,good,False,False,False,False,False,1500.0,7.313220387090301,18.75,0.09141525483862876
33880728,flat,64.0,2,1,São Domingos de Benfica,38.7448496,-9.1757333,good,False,False,False,False,False,1400.0,7.24422751560335,21.875,0.11319105493130234
33480605,studio,30.0,0,1,Alvalade,38.755037,-9.1339791,good,False,False,False,False,False,1000.0,6.907755278982137,33.333333333333336,0.23025850929940456
33880590,flat,218.0,3,4,Avenidas Novas,38.7401412,-9.1412843,good,False,True,False,True,True,5100.0,8.536995818712418,23.394495412844037,0.03916053127849733
33880414,flat,146.0,2,3,Campolide,38.7291216,-9.1623726,good,False,True,False,True,True,2500.0,7.824046010856292,17.123287671232877,0.053589356238741725
33880423,flat,146.0,3,3,Campolide,38.7321936,-9.1621012,good,False,True,False,True,True,2500.0,7.824046010856292,17.123287671232877,0.053589356238741725
33880407,flat,58.0,1,1,Parque das Nações,38.7704731,-9.0987219,good,False,True,False,True,True,1400.0,7.24422751560335,24.137931034482758,0.1249004744069543
33880398,flat,120.0,3,2,Arroios,38.7305152,-9.1454922,good,False,True,False,False,False,3200.0,8.070906088787819,26.666666666666668,0.06725755073989849
33880402,flat,90.0,2,1,Parque das Nações,38.7699515,-9.0989267,good,False,True,False,True,True,1650.0,7.408530566894626,18.333333333333332,0.08231700629882918
33880362,flat,55.0,1,1,Parque das Nações,38.7584648,-9.0942039,good,False,True,False,False,False,1450.0,7.27931883541462,26.363636363636363,0.1323512515529931
33880360,flat,153.0,2,3,Parque das Nações,38.756569,-9.0993985,good,False,True,False,True,True,2300.0,7.7406644019172415,15.032679738562091,0.05059257779030877
33880205,flat,126.0,3,2,Parque das Nações,38.7791562,-9.0940885,good,False,True,False,True,True,2400.0,7.783224016336037,19.047619047619047,0.061771619177270136
33880189,flat,164.0,3,3,Parque das Nações,38.757095,-9.0929295,good,False,True,False,True,True,5500.0,8.612503371220562,33.53658536585366,0.05251526445866196
33880193,flat,152.0,3,3,Benfica,38.7509842,-9.203091,good,False,False,False,True,True,3000.0,8.006367567650246,19.736842105263158,0.05267347083980425
33880135,flat,128.0,2,2,Belém,38.7109394,-9.2124694,good,False,True,False,False,False,2500.0,7.824046010856292,19.53125,0.06112535945981478
33880098,flat,70.0,1,1,Areeiro,38.7392381,-9.1304371,good,False,False,False,False,False,1350.0,7.2078598714324755,19.285714285714285,0.10296942673474965
33880160,flat,50.0,1,1,Santo António,38.722563,-9.1470624,good,False,True,False,True,True,1300.0,7.170119543449628,26.0,0.14340239086899256
33880054,flat,65.0,1,1,Santo António,38.7197718,-9.1460002,good,False,False,False,False,False,1350.0,7.2078598714324755,20.76923076923077,0.11089015186819193
33880006,flat,54.0,2,1,Belém,38.7054941,-9.2024395,good,False,False,False,False,False,1300.0,7.170119543449628,24.074074074074073,0.1327799915453635
33879988,flat,53.0,1,1,Misericórdia,38.7134806,-9.1454712,good,False,True,False,False,False,1550.0,7.346010209913293,29.245283018867923,0.1386039662247791
33879959,flat,90.0,3,1,Penha de França,38.7254378,-9.117195,good,False,True,False,False,False,1650.0,7.408530566894626,18.333333333333332,0.08231700629882918
33879955,flat,93.0,2,2,Penha de França,38.7246142,-9.1167321,good,False,True,False,False,False,2100.0,7.649692623711514,22.580645161290324,0.08225475939474747
33879950,flat,75.0,1,1,São Domingos de Benfica,38.7552769,-9.1779988,good,False,True,False,False,False,1200.0,7.090076835776092,16.0,0.09453435781034789
33879855,flat,154.0,4,1,Santa Maria Maior,38.7102781,-9.1398375,good,False,False,False,False,False,2600.0,7.8632667240095735,16.883116883116884,0.0510601735325297
33879918,flat,100.0,3,2,São Domingos de Benfica,38.7463048,-9.1669577,good,False,False,False,False,False,2000.0,7.600902459542082,20.0,0.07600902459542082
33879913,flat,78.0,3,2,Benfica,38.7536643,-9.2076335,good,False,False,False,False,False,2100.0,7.649692623711514,26.923076923076923,0.09807298235527583
33879894,flat,109.0,3,1,Areeiro,38.7408394,-9.1319768,good,False,False,False,False,False,1750.0,7.4673710669175595,16.05504587155963,0.06850799143961064
33879872,flat,68.0,2,1,Santo António,38.7283609,-9.1480665,good,False,True,False,False,False,2250.0,7.718685495198466,33.088235294117645,0.11351008081174215
33651431,flat,166.0,2,3,Estrela,38.7043967,-9.1662851,good,False,True,False,True,True,3500.0,8.160518247477505,21.08433734939759,0.04915974847878015
33879786,flat,87.0,2,1,Santa Maria Maior,38.7102781,-9.1398375,good,False,False,False,False,False,1600.0,7.3777589082278725,18.39080459770115,0.08480182653135486
33741394,flat,70.0,2,1,Campo de Ourique,38.7214435,-9.1621339,good,False,True,False,False,False,1550.0,7.346010209913293,22.142857142857142,0.10494300299876132
33879756,flat,71.0,1,2,Arroios,38.7316593,-9.134721,good,False,True,False,True,True,1700.0,7.438383530044307,23.943661971830984,0.10476596521189165
33879745,flat,130.0,2,2,Parque das Nações,38.781308,-9.0952536,good,False,False,False,True,True,1990.0,7.595889917718538,15.307692307692308,0.05842992244398876
33879742,flat,90.0,2,1,São Domingos de Benfica,38.7440696,-9.1775256,good,False,True,False,False,False,1850.0,7.52294091807237,20.555555555555557,0.08358823242302633
33879720,flat,138.0,3,2,Belém,38.6970151,-9.2131581,good,False,True,False,True,True,3500.0,8.160518247477505,25.36231884057971,0.059134190199112355
33146928,studio,18.0,0,1,Areeiro,38.745718,-9.1316236,good,False,False,False,False,False,1021.0,6.928537818164665,56.72222222222222,0.38491876767581473
32694875,flat,110.0,3,2,São Vicente,38.7206063,-9.1294506,good,False,False,False,False,False,6480.0,8.776475789346321,58.90909090909091,0.07978614353951201
33879712,studio,45.0,0,1,São Vicente,38.7216932,-9.1252006,good,False,False,False,False,False,1050.0,6.956545443151569,23.333333333333332,0.15458989873670154
33660421,flat,137.0,3,2,Carnide,38.7646454,-9.1891657,good,False,False,False,False,False,2500.0,7.824046010856292,18.248175182481752,0.05710982489676125
33879552,flat,105.0,2,3,Ajuda,38.7068764,-9.1989989,good,False,False,False,False,False,2100.0,7.649692623711514,20.0,0.07285421546391918
33879529,flat,82.0,2,1,Santa Maria Maior,38.7107224,-9.136753,good,False,False,False,False,False,2200.0,7.696212639346407,26.829268292682926,0.09385625169934643
33879526,flat,100.0,2,1,Belém,38.6954593,-9.2146654,good,False,False,False,False,False,2100.0,7.649692623711514,21.0,0.07649692623711514
33879495,flat,122.0,3,2,Lumiar,38.772553,-9.1538294,good,False,True,False,True,True,1700.0,7.438383530044307,13.934426229508198,0.060970356803641865
33879458,flat,60.0,1,1,Misericórdia,38.7145648,-9.1510908,good,False,False,False,False,False,1700.0,7.438383530044307,28.333333333333332,0.12397305883407178
33879472,flat,138.0,4,1,Alcântara,38.7056824,-9.1784345,good,False,True,False,False,False,2500.0,7.824046010856292,18.115942028985508,0.05669598558591516
33773502,flat,80.0,2,1,Avenidas Novas,38.7386175,-9.1483241,good,False,True,False,False,False,1590.0,7.371489295214277,19.875,0.09214361619017847
33728252,flat,210.0,4,3,Santo António,38.7274974,-9.1436402,good,False,True,False,True,True,4000.0,8.294049640102028,19.047619047619047,0.03949547447667632
33561923,flat,105.0,2,2,São Domingos de Benfica,38.7475984,-9.1645171,good,False,True,False,True,True,1950.0,7.575584651557793,18.571428571428573,0.07214842525293136
33510473,flat,66.0,1,1,Estrela,38.7151432,-9.1634006,good,False,True,False,True,True,1750.0,7.4673710669175595,26.515151515151516,0.11314198586238726
33436959,flat,283.0,5,5,Avenidas Novas,38.7447583,-9.1468463,good,False,True,False,True,True,10000.0,9.210340371976184,35.3356890459364,0.032545372339138456
33879223,flat,60.0,1,1,Ajuda,38.7035743,-9.1959823,good,False,True,False,True,True,1100.0,7.003065458786462,18.333333333333332,0.11671775764644103
33878308,flat,91.0,2,2,Santa Maria Maior,38.7107708,-9.1407674,good,False,True,False,False,False,2350.0,7.762170607138205,25.824175824175825,0.08529857810041984
31888723,flat,95.0,2,1,Estrela,38.7062485,-9.1624264,good,False,False,False,False,False,1325.0,7.1891677384203225,13.947368421052632,0.07567544987810866
33878911,flat,52.0,1,1,Penha de França,38.7320777,-9.1289388,good,False,True,False,False,False,1350.0,7.2078598714324755,25.96153846153846,0.13861268983523992
33878971,flat,82.0,2,1,São Domingos de Benfica,38.744016,-9.1740162,good,False,False,False,False,False,1500.0,7.313220387090301,18.29268292682927,0.08918561447671099
33878776,flat,149.0,3,3,Alcântara,38.7065551,-9.1747749,good,False,True,False,True,True,2900.0,7.9724660159745655,19.463087248322147,0.05350648332868836
33878663,flat,87.0,2,1,Marvila,38.7607771,-9.1232349,good,False,True,False,True,True,1550.0,7.346010209913293,17.816091954022987,0.0844368989645206
33878588,flat,57.0,1,1,Campo de Ourique,38.7225452,-9.1637047,good,False,False,False,False,False,1200.0,7.090076835776092,21.05263157894737,0.12438731290835249
33878575,flat,61.0,1,2,Estrela,38.70771,-9.1541205,good,False,True,False,True,True,1980.0,7.590852123688581,32.459016393442624,0.12444019874899313
33878535,flat,100.0,3,2,Lumiar,38.7766043,-9.1644667,good,False,True,False,True,True,1300.0,7.170119543449628,13.0,0.07170119543449628
32890325,flat,69.0,1,1,Benfica,38.7491614,-9.1976074,good,False,True,False,True,True,1950.0,7.575584651557793,28.26086956521739,0.10979108190663468
33878508,flat,45.0,1,1,Avenidas Novas,38.73642,-9.1443651,good,False,True,False,True,True,1600.0,7.3777589082278725,35.55555555555556,0.16395019796061938
30802540,flat,50.0,1,1,Areeiro,38.743894,-9.1328196,good,False,False,False,False,False,990.0,6.897704943128636,19.8,0.1379540988625727
33878483,flat,130.0,4,3,Estrela,38.7120617,-9.1581799,good,False,True,False,True,True,4500.0,8.411832675758411,34.61538461538461,0.06470640519814162
33878459,studio,37.0,0,1,Avenidas Novas,38.7448214,-9.1562064,good,False,False,False,False,False,990.0,6.897704943128636,26.756756756756758,0.18642445792239556
33878317,flat,71.0,2,1,Misericórdia,38.7154058,-9.1526162,good,False,False,False,False,False,2500.0,7.824046010856292,35.2112676056338,0.110197831138821
33878316,flat,100.0,2,2,Lumiar,38.7660836,-9.1520383,good,False,True,False,True,True,1850.0,7.52294091807237,18.5,0.0752294091807237
33878371,penthouse,165.0,2,1,Santo António,38.7189669,-9.1409055,good,False,True,False,True,True,2600.0,7.8632667240095735,15.757575757575758,0.047656161963694384
33878269,flat,80.0,1,1,Misericórdia,38.7139588,-9.1474056,good,False,True,False,True,True,2000.0,7.600902459542082,25.0,0.09501128074427603
33878186,flat,130.0,2,2,Avenidas Novas,38.7336659,-9.1487471,good,False,True,False,True,True,2500.0,7.824046010856292,19.23076923076923,0.06018496931427917
33878171,flat,150.0,3,2,Alvalade,38.7532436,-9.1440799,good,False,True,False,True,True,2350.0,7.762170607138205,15.666666666666666,0.05174780404758803
33878125,flat,125.0,4,2,Avenidas Novas,38.7347024,-9.1563455,good,False,True,False,False,False,2400.0,7.783224016336037,19.2,0.062265792130688294
33878071,flat,165.0,2,3,Santo António,38.7168817,-9.1525561,good,False,True,False,True,True,6000.0,8.699514748210191,36.36363636363637,0.05272433180733449
33878081,flat,45.0,1,1,Santo António,38.7158425,-9.1518104,good,False,False,False,False,False,1200.0,7.090076835776092,26.666666666666668,0.15755726301724648
33843217,flat,120.0,2,2,Estrela,38.709852,-9.1559245,good,False,True,False,False,False,4500.0,8.411832675758411,37.5,0.0700986056313201
33877936,flat,233.0,3,5,Santo António,38.7165028,-9.1425985,good,False,False,False,False,False,8000.0,8.987196820661973,34.33476394849785,0.0385716601745149
31958931,flat,110.0,3,2,Lumiar,38.7612018,-9.1644765,good,False,True,False,False,False,1900.0,7.549609165154532,17.272727272727273,0.06863281059231392
33877992,flat,170.0,2,1,Santo António,38.7236685,-9.1444499,good,False,False,False,False,False,2500.0,7.824046010856292,14.705882352941176,0.04602380006386054
33877942,flat,45.0,1,2,Ajuda,38.7051939,-9.2010589,good,False,False,False,False,False,1300.0,7.170119543449628,28.88888888888889,0.15933598985443617
33877909,flat,328.0,5,4,Estrela,38.7042076,-9.1651452,good,False,True,False,True,True,7950.0,8.980927207648378,24.23780487804878,0.027380875633074325
33494024,studio,40.0,0,1,Arroios,38.7330275,-9.1442706,good,False,True,False,True,True,1300.0,7.170119543449628,32.5,0.1792529885862407
33877869,flat,390.0,3,4,Estrela,38.7086771,-9.165727,good,False,True,False,True,True,10000.0,9.210340371976184,25.641025641025642,0.023616257364041496
33877872,flat,129.0,2,3,Santo António,38.7292256,-9.1460914,good,False,True,False,True,True,3650.0,8.202482446576537,28.294573643410853,0.06358513524477936
33877729,flat,80.0,1,1,Campolide,38.7270862,-9.1658707,good,False,True,False,False,False,1200.0,7.090076835776092,15.0,0.08862596044720114
33877840,flat,120.0,2,2,Campolide,38.7238697,-9.1699752,good,False,True,False,True,True,2000.0,7.600902459542082,16.666666666666668,0.06334085382951735
33877728,flat,44.0,1,1,Santa Maria Maior,38.7156353,-9.1327251,good,False,False,False,False,False,950.0,6.856461984594587,21.59090909090909,0.15582868146805878
33877822,flat,67.0,3,1,Penha de França,38.7309147,-9.1278311,good,False,False,False,False,False,1650.0,7.408530566894626,24.62686567164179,0.11057508308797949
33877811,flat,120.0,3,3,Campo de Ourique,38.720985,-9.1676609,good,False,False,False,False,False,2300.0,7.7406644019172415,19.166666666666668,0.06450553668264368
33824144,flat,60.0,1,2,Santo António,38.7226229,-9.1574209,good,False,True,False,True,False,2640.0,7.878534196140362,44.0,0.13130890326900604
32441733,flat,40.0,1,1,Santo António,38.7167347,-9.1468219,good,False,True,False,False,False,1450.0,7.27931883541462,36.25,0.1819829708853655
