propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33927425,,1250.0,flat,50.0,1,1,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,38.7897904,-9.0993762,False,https://www.idealista.pt/imovel/33927425/,"DISPONIBILIDADE IMEDIATA. Excelente apartamento MOBILADO, inserido no EMPREENDIMENTO PARQUE DO RIO, junto ao novo espaço verde do Rio Trancão, ao Pingo Doce e ao Colégio Pedro Arrupe e a 2.600m da Gare do Oriente. Apartamento com: Arrecadação. Cozinha equipada. Quarto com roupeiro. Jardim privado do condomínio. Porta blindada e vídeo porteiro. Parqueamento para uma viatura. Wc com móvel, espelho e banheira com resguardo em vidro. Áreas: Sala 20,30m2. Cozinha 5.80m2. Quarto 11,60m2. Wc 3,50m2. APARTAMENTO DISPONIVEL PARA ARRENDAR NO MAXIMO PARA UM CASAL. CONDIÇÕES DE ARRENDAMENTO. Contrato de arrendamento vinculativo de 12 meses. Pagamento de um mês de renda + dois meses de garantia, a devolver no final do contrato estando o apartamento nas mesmas condições de quando início do contrato. DOCUMENTOS NECESSÁRIOS PARA CONTRATO. Inquilino (s): Identificação + Comprovativo de rendimentos em Portugal. (último IRS ou contrato de trabalho e dois últimos recibos de vencimento). Fiador (es): Identificação + Comprovativo de rendimentos em Portugal. (último IRS ou contrato de trabalho e dois últimos recibos de vencimento). VALOR DE RENDA NÃO NEGOCIÁVEL. LU: 266/ (telefone)  DISPONIBILIDADE IMEDIATA. Nota: A informação disponibilizada neste anúncio não dispensa a sua confirmação e pode ser alterada sem aviso prévio. O anúncio não pode ser considerado vinculativo.  Categoria Energética: D  ref: Montrigues - 2023075.",good,False,True,25.0,False,False,,,1250.0,0.0,False,False
33927448,,2500.0,flat,150.0,2,2,"rua das Praças, 47",Lisboa,Estrela,Lapa,pt,38.7087013,-9.1603534,True,https://www.idealista.pt/imovel/33927448/,"Descubra este encantador apartamento T2+1, localizado na prestigiada Rua das Praças, na Lapa. Com um design moderno e todas as comodidades para o seu conforto, esta propriedade oferece uma experiência de habitação única numa das zonas mais emblemáticas de Lisboa. Características do Apartamento: •Sala de estar e sala de jantar com uma mezzanine, criando um ambiente acolhedor e sofisticado. •Cozinha totalmente equipada com eletrodomésticos de qualidade, pronta para atender todas as suas necessidades culinárias. •2 quartos, incluindo uma suíte principal com casa de banho privativa, garantindo total privacidade e conforto. •2 casas de banho, uma com banheira para relaxamento e outra com duche para conveniência diária. •Aquecimento central e ar condicionado para garantir o máximo de conforto durante todo o ano. •2 lugares de garagem, uma grande vantagem na zona central de Lisboa. Este apartamento combina elegância e funcionalidade, ideal para quem procura viver numa área histórica com todas as comodidades modernas. Não perca a oportunidade de visitar este imóvel único! Para mais informações ou para agendar uma visita, contacte-me. Venha visitar! Somos Intermediários de Crédito autorizados pelo Banco de Portugal com a Licença Nº 0006930. Tratamos de todo o Processo de Crédito, sempre com as melhores opções e soluções de mercado. Garantimos um acompanhamento de qualidade até à escritura. Fale connosco. Faça aqui a sua simulação.",good,False,False,17.0,False,False,,,2500.0,0.0,True,True
33927410,,1600.0,flat,118.0,2,2,"alameda Padre Álvaro Proença, 2",Lisboa,Benfica,Igreja de Benfica,pt,38.7490555,-9.2012919,True,https://www.idealista.pt/imovel/33927410/,"Localizado numa das zonas mais nobres de Lisboa este imóvel é perfeito para quem quer centralidade e comodidade. Apresentamos este encantador apartamento T2, localizado numa das zonas mais procuradas de Benfica, na Alameda Padre Álvaro Proença. Este imóvel destaca-se pela sua localização privilegiada, excelente luminosidade e conforto. Este apartamento está situado numa zona tranquila e residencial de Benfica, com fácil acesso a transportes públicos, comércio local, escolas e serviços essenciais. Conta ainda com sala com lareira, WC social e 2 lugares de estacionamento. A proximidade com o centro de Lisboa e as principais vias de acesso tornam este imóvel uma excelente opção para quem procura qualidade de vida e conveniência. Agende já a sua visita.",good,False,True,14.0,False,False,,,1600.0,0.0,True,True
33927346,2.0,2500.0,flat,66.0,1,1,"rua Filipe Folque, 40 A",Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7344106,-9.1480249,True,https://www.idealista.pt/imovel/33927346/,"Arrendamento de T1 Novo, Mobilado, na R Filipe Folque, com estacionamento. Apartamento T1, totalmente mobilado e equipado, com estacionamento, situado num edifício novo, de prestígio, na Rua Filipe Folque, que se destaca pela centralidade e modernidade, com materiais e acabamentos de elevada qualidade.    Apartamento com 66m2 totalmente mobilado, no 2º andar, com ar condicionado e elevador directo à garagem, distribui-se da seguinte forma: Hall de entrada que dá acesso à sala comum com cozinha aberta totalmente equipada e generosa varanda. Tem uma suíte com roupeiro de 4 portas e casa de banho completa.    O lugar de estacionamento tem já instalado carregador para carros elétricos. O apartamento conta com uma localização premium nas Avenidas Novas, junto ao museu e Fundação Calouste Gulbenkian, próximo do El Corte Inglês e o Parque Eduardo VII. Esta zona conta com uma ampla oferta de comércio e serviços, espaços culturais, muitos restaurantes e acesso a todos os transportes públicos e principais vias rodoviárias de entrada e saída da cidade. Não perca esta oportunidade e marque já a sua visita! Condições para arrendamento: 2 meses de renda e 2 de caução e fiador Alvará de Utilização: Nº 337/UT-CML/2022 de 20/10/2022 5SP Lda - AMI 22398.",good,False,True,38.0,False,False,,,2500.0,0.0,True,True
33927368,7.0,2800.0,flat,150.0,3,3,rua de Dona Estefânia s/n,Lisboa,Arroios,São Jorge de Arroios,pt,38.7305964,-9.1406538,True,https://www.idealista.pt/imovel/33927368/,"Excelente apartamento T3, no 7ª andar (cobertura), foi completamente remodelado e está a estrear, oferecendo uma combinação de conforto e modernidade. A cozinha é totalmente equipada com frigorífico, forno, micro ondas, exaustor, placa de indução, máquina de lavar roupa e máquina de lavar loiça, tudo eletrodomésticos a estrear. A cozinha, com despensa, é perfeita para quem aprecia funcionalidade.  Tem 3 quartos todos com roupeiros embutidos sendo dois em suíte, garantindo muita privacidade e conforto para toda a família. As divisões são amplas e contam com ar condicionado em todos os ambientes, proporcionando um clima agradável durante todo o ano. Além disso, o imóvel conta com 3 casas de banho completas, oferecendo comodidade para os moradores. Possui um terraço coberto na sua maioria e dispõe ainda de 2 varandas muito espaçosas. Caixilharia com vidro duplo e oscilo batente. Fica situado próximo do Hospital da Estefânia. É uma excelente oportunidade para quem procura um espaço moderno, confortável e pronto para morar. Dimensões: Cozinha 25 m2  Sala 36 m2 Terraço Coberto: 31 Quarto: 9 m2 Suite 1: 20 m2 Suite 2: 20 m2 Condições de arrendamento: 2 rendas + 2 rendas de caução + Fiador (Obrigatório) Marque a sua visita!",good,False,True,19.0,False,False,Estefânia,,2800.0,0.0,False,False
33912800,,1300.0,flat,103.0,2,2,avenida João XXI s/n,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7424718,-9.1392918,True,https://www.idealista.pt/imovel/33912800/,"  T2 para Arrendamento na Av. João XXI – Espaçoso e BemLocalizado  Se está à procura de um apartamento com charme, espaço e umalocalização central, este T2 é perfeito para si! Situado na icónica Av. JoãoXXI, em Lisboa, este imóvel oferece 103 m² de área útil e é ideal para quemvaloriza conforto e acessibilidade.   • Área total: 103 m², com divisões amplas e luminosas.   • Piso: 3º andar, num prédio tradicional sem elevador.   • Características principais:   • Quartos espaçosos e com excelente luz natural.   • Sala ampla, ideal para criar diferentes ambientes.   • Cozinha funcional e com potencial para personalização.   • Casa de banho completa e bem conservada.   • Varanda com vista para uma das avenidas mais icónicas dacidade.   Localização privilegiada:   A Av. João XXI é conhecida pela sua centralidade, charme eproximidade com tudo o que precisa. O apartamento encontra-se a poucos passosdo metro, transportes públicos, comércio local, restaurantes, escolas e outrosserviços essenciais. Uma oportunidade única para viver numa das melhores zonasde Lisboa!   Documentação para cada Pessoa arrendatária:   Contrato de 3 anos  Cartão de Cidadão e/ou Passaporte,    Cartão de Residente  Cópia dos 3 últimos recibos de vencimento,    Última declaração de IRS - Modelo 3,    Comprovativo de morada   IBAN com o nome do Banco em Portugal,   Taxa de esforço não pode exceder os 40%.   Não perca esta oportunidade!   Marque já a sua Visita.   Marque já a sua visita e venha conhecer este T2 que combinaespaço, localização e comodidade. O seu próximo lar pode estar aqui!   .",good,False,,13.0,False,False,,,1300.0,0.0,False,False
33927322,3.0,1200.0,flat,80.0,2,1,largo Miguel José Mendes,Lisboa,Carnide,Bairro Novo,pt,38.7595435,-9.1930095,False,https://www.idealista.pt/imovel/33927322/,"Apartamento T2 no Largo Miguel José Mendes, em Carnide, com uma localização privilegiada. Situado junto ao Centro Comercial Colombo, Hospital da Luz, Teatro Armando Cortez e Metro de Carnide. Este imóvel é ideal para quem procura centralidade e comodidade. O apartamento dispõe de: - Sala com zona de estar e jantar com bastante luminosidade e vista desafogada; - Cozinha equipada com placa, forno, exaustor, esquentador e frigorífico; - 2 quartos, um deles com roupeiro; - Varanda; - Prédio de 3 pisos Perfeito para quem valoriza uma zona bem servida de transportes, comércio e serviços. Venha conhecer e sentir-se em casa. Para mais informações contacte-nos.",good,False,False,15.0,False,False,,,1200.0,0.0,False,False
33927266,,2050.0,flat,113.0,2,2,rua Tomás da Fonseca s/n,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7558894,-9.1705268,True,https://www.idealista.pt/imovel/33927266/,"*** Licença de utilização nº 884 emitida pela CML em 13 de Setembro de 2002. *** VISITAS A PARTIR DA PRIMEIRA SEMANA DE JANEIRO DE 2025. Com 113m² de área privativa, este magnífico T2 combina espaço, conforto e uma localização de excelência, ideal para quem valoriza uma experiência de habitação premium no coração de Lisboa. Características do Imóvel - Sala de grandes dimensões, dois quartos, um em suite, ambos com roupeiros; - Cozinha totalmente equipada; - Ar condicionado em todas as divisões; - Todas as divisões com áreas generosas; - Totalmente mobilado e pronto a habitar com bom gosto e atenção aos detalhes; - Possibilidade de lugar estacionamento a partir de abril. Vantagens do Condomínio - Piscina exterior; - Court de ténis e playground infantil; - Segurança 24h; - Localização privilegiada, com proximidade a comércio, serviços, escolas e transportes públicos. Este T2 é a escolha perfeita para quem procura qualidade de vida, centralidade e acesso a todas as comodidades modernas, numa das zonas mais emblemáticas de Lisboa. Agende já a sua visita e descubra o imóvel que pode ser o seu próximo lar! Licença de utilização: 884 emitida pela CML em 13 de Setembro de 2002.",good,False,,18.0,False,False,,,2050.0,0.0,False,False
33927159,1.0,1600.0,flat,75.0,2,1,"Vila Maia Rua 2, 12",Lisboa,Estrela,Lapa,pt,38.7150796,-9.1637599,True,https://www.idealista.pt/imovel/33927159/,"T2 de 65m2 em Campo e Ourique totalmente recuperado destaca-se pela ótima luz, pela qualidade da recuperação e pela facilidade de estacionamento à porta. Composto por uma boa sala com duas janelas viradas a Sul/Nascente; 2 quartos com armários, boa cozinha e casa de banho com janela. Nos acabamentos destacam-se a caixilharias com vidro duplo, a funcional e semi-equipada cozinha (placa, forno, micro-ondas, esquentador, lava-louças, Maq. lavar roupa e louça, a moderna e funcional casa de banho com duche grande. O chão é em tábuas de madeira envernizada O apartamento fica no 1 andar de um prédio recuperado e em bom estado (sem elevador) que se localiza no por muitos considerado melhor bairro de Lisboa, Campo de Ourique, beneficiando de uma envolvente única, fácil acesso à rede de transportes e fácil estacionamento à porta Foi alvo de recuperação total em 2017 Visitas a partir de 13/01/2025. Disponível a 01/02/2025  Categoria Energética: C  ref: RVM20,1Dt (2).",good,False,False,21.0,False,False,,,1600.0,0.0,False,False
33927136,2.0,1400.0,flat,100.0,1,1,Santa Catarina,Lisboa,Misericórdia,Santa Catarina,pt,38.7103347,-9.1523847,False,https://www.idealista.pt/imovel/33927136/,"Apartamento duplex T1 para Arrendamento na zona da misericórdia, Santa Catarina em Lisboa. Localizado numa rua sem transito com acesso pedonal a 5 min do chiado e 2 min do parlamento, zona desservida por vários comércios e transportes, como o elétrico nº28 entre outros. Interior renovado por completo, com acabamentos de qualidade, cozinha equipada aberta na sala, casa de banho com duche. No 2º piso encontra-se um quarto com espaço lavandaria. Marque a sua visita com: Dimitri Cabrita 9/3/5/8/7/0/1/1/1  Categoria Energética: C  ref: APA_392.",good,False,False,14.0,False,False,,,1400.0,0.0,False,False
33926936,,1050.0,studio,65.0,0,1,rua Carlos Malheiro Dias,Lisboa,Alvalade,São João de Brito,pt,38.7537861,-9.1347774,False,https://www.idealista.pt/imovel/33926936/,"Disponível em: 01/03/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST.COM? Spacest.com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Administration fee for contract opening expenses: €45 Aviso de cancelamento: 2 meses EN Casa Dias – D2 is a residence close to the center of Lisbon (Alvalade) aimed at students and young professionals. It is located close to the Metro Station of Alvalade and Roma. The studio is furnished with a full bed and set of sheets, duvet and pillow with cover, bedside table with lamp, wardrobe, chest of drawers, desk with bench and waste bin. The living area has a dining table with chairs, TV, reading material, and access to the clothesline. There is unlimited wireless internet throughout the house, and cable TV. The house is cleaned weekly by the cleaning staff. The kitchen has 1 (one) refrigerator with a freezer, stove, oven, and microwave and is fully equipped with crockery, glasses, cutlery, pots, pans, and a set of knives. This location allows the house to benefit from a varied network of local commerce, using Continente supermarkets, mini-markets, cafes, restaurants, butchers, pharmacies, and banks. It is possible to reach the metro and train stations of Alvalade and Roma in a few minutes. The house is located in the city center, allowing it to be served by a wide range of public transport with connections to all parts of the city, including the airport: metro, bus, and taxis! Landlord’s General Rules:   - Checking in on holidays, weekends or on weekdays before 8 AM or after 6 PM have a fee of 34,99€ - All expenses are included in the monthly rent price (Internet, cable TV, electricity, water, gas) UP TO 80€/month. In case this amount is exceeded, payment of the remaining amount must be made separately. - Price for an additional tenant: + €50/month - Cleaning Fee (1x/week): 49,99€/month - Fridge inside the room (minimum 6 months): 14,99€/month   - The monthly rent should always be paid entirely. Even if the tenant enters the room on a day different than the 1st of the month, or leaves on a date different than the 30th of the month. PT A Casa Dias - D1 é uma residência perto do centro de Lisboa (Alvalade) destinada a estudantes e jovens profissionais. Localiza-se perto da Estação de Metro de Alvalade e Roma. O estúdio está mobilado com uma cama de casal e um conjunto de lençóis, edredão e almofada com capa, mesa de cabeceira com candeeiro, roupeiro, cómoda, secretária com banco e caixote do lixo. A sala de estar tem uma mesa de jantar com cadeiras, televisão, material de leitura e acesso ao estendal. Há Internet sem fios ilimitada em toda a casa e televisão por cabo. A casa é limpa semanalmente pela equipa de limpeza. A cozinha tem 1 (um) frigorífico com congelador, fogão, forno e micro-ondas e está totalmente equipada com louça, copos, talheres, tachos, panelas e um conjunto de facas. Esta localização permite à casa beneficiar de uma variada rede de comércio local, recorrendo a supermercados Continente, mini-mercados, cafés, restaurantes, talhos, farmácias e bancos. It is possible to reach the metro and train stations of Alvalade and Roma in a few minutes. The house is located in the city center, allowing it to be served by a wide range of public transport with connections to all parts of the city, including the airport: metro, bus, and taxis! Re.",good,False,False,16.0,False,False,,,1050.0,0.0,False,False
33926921,1.0,1350.0,flat,50.0,1,1,beco do Forno do Castelo,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7138646,-9.1339845,False,https://www.idealista.pt/imovel/33926921/,"Disponível em: 26/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST.COM? Spacest.com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Limpeza e desinfecção: 65,00 € + Taxa de serviço: 5 % da reserva Cleaning and disinfection: 65,00 € + Service charge: 5 % of the reservation Aviso de cancelamento: 0 meses Localizado junto às muralhas do Castelo de São Jorge, o apartamento Kalathos III, com 50 m2, dispõe de 1 quarto muito alegre, cheio de luz e com armário, cozinha muito bem equipada, zona de refeições e sala confortável e espaçosa. Capacidade para 4 pessoas. Alojamento muito acolhedor, luminoso e com decoração moderna e elegante. 1º andar sem elevador. Caraterísticas: - Quarto com 2 camas de solteiro, com muita luz natural - Sala de estar com muita luminosidade, sofá cama, zona de refeições e TV - 1 casa de banho completa, com duche e secador de cabelo - Cozinha totalmente equipada com frigorífico, congelador, forno e fogão, microondas, torradeira, chaleira, máquina de café, talheres, louças e utensílios de cozinha - Espaço para refeições junto à cozinha - Estendal, ferro e tábua de engomar - Acesso internet (wifi) - Aquecimento com radiadores eléctricos - 2 Ventoínhas - Kit primeiros socorros Pontos de interesse: - 35 m do supermercado Mercearia Estrela do Castelo - 100 m do Café 28 - 200 m do Winebar do Castelo e dos restaurante Leopold e Chapitô à Mesa - 200 m da paragem de autocarros Castelo (Nº 737) - 400 m do supermercado Pingo Doce - 400 m da paragem de eléctricos Miradouro de Santa Luzia (12E, 28E) - 600 m do restaurante Zambeze - 850 m do Rio Tejo - 1 km da Baixa de Lisboa - 1 km da estação de metro Martim Moniz (Linha Verde) - 1 km da estação de metro Santa Apolónia (Linha Azul) - 1 km da estação de comboios de Santa Apolónia - 2 km do Chiado - 2 km da estação de comboios do Cais do Sodré - 6 km da estação rodoviária Sete Rios - 6 km do Jardim Zoológico de Lisboa - 6 km da Academia de Golfe de Lisboa - 6 km do aeroporto de Lisboa - 7 km do Jardim do Campo Grande - 14 km da praia de Caxias - 15 km das praias da Costa da Caparica - 26 km da praia do Tamariz (Estoril) - 30 km da Lagoa Azul (Sintra) - 33 km da praia do Guincho (Cascais) Horário de check-in: Todos os dias de 15:00 a 21:00 Horário de check-out: Antes das 12:00 *O valor da renda inclui:  - Internet - água (até 20€)  - eletricidade (até 50€)  > ultrapassado estes valores será pago o diferencial mensalmente Located next to the walls of São Jorge Castle, the 50 m2 Kalathos III apartment has 1 bright, light-filled bedroom with a closet, a well-equipped kitchen, a dining area and a comfortable, spacious living room. Capacity for 4 people. Very cozy, bright accommodation with modern and elegant decor. 1st floor without elevator. Features: - Bedroom with 2 single beds, lots of natural light - Bright living room with sofa bed, dining area and TV - 1 full bathroom with shower and hairdryer - Fully equipped kitchen with fridge, freezer, oven and hob, microwave, toaster, kettle, coffee machine, cutlery, crockery and cooking utensils - Dining area next to the kitchen - clothesline, iron and ironing board - Internet access (wifi) - Heating with electric radiators - 2 fans - First aid kit Points of interest: - 35 m from the supermarket Mercearia Estrela do Castelo - 100 m from Café 28 - 200 m from the Castelo Winebar and the Leopo.",good,False,False,27.0,False,False,,,1350.0,0.0,False,False
33926908,,1005.0,studio,50.0,0,1,travessa Artur Lamas,Lisboa,Alcântara,Junqueira,pt,38.701686,-9.191858,False,https://www.idealista.pt/imovel/33926908/,"Disponível em: 26/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST.COM? Spacest.com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Admin Fee: 195€ PT Por favor, tenha em atenção o seguinte: -Em estadias de 1 a 5 meses, o preço do aluguer mensal é de: 1005€ -Estadias de 5 a 10 meses, o preço do aluguer mensal é de: 900€ -Estadias de 10 a 11 meses o preço do aluguer mensal é de: 835€ > Quais são as diferenças entre as tipologias? Master: 17m2 - 1º ou 2º andar Master plus - 19m2 - 1º ou 2º andar Super master plus - 22m2 1º ou 2º andar Deluxe studio - 17 m2 3º andar Deluxe plus studio - 19m2 3º andar Super deluxe plus studio: 22m2 - 3º andar Master superior studio - tem cama de casal, decoração, cerca de 20 m2 e fica no 1º ou 2º andar Deluxe superior studio - tem cama de casal, decoração, cerca de 20m2 e fica no 3º andar Nesta residência tudo está completamente novo, a estrear; estará numa das zonas mais nobres de Lisboa, em Belém, próximo do Mosteiro dos Jerónimos, Torre de Belém, Padrão dos Descobrimentos.  Nas proximidades tem vários espaços verdes como o Jardim Botânico Tropical e o Parque da Praça do Império, que permitem aos estudantes estudarem ao ar livre ou relaxarem no tempo livre; termos comércio nas proximidades, incluindo um supermecado a 3 minutos a pé e o famoso LX Factory a 15 minutos a pé. Destaca-se também o fácil acesso a uma boa rede de transportes, nomeadamente elétrico, autocarro e comboio.  Esta residência tem receção e segurança 24 horas, ginásio, sala de estudo, área de convívio, espaço de cafetaria, terraço, lavandaria self-service e parque de estacionamento. Além dos estúdios terem todos kitchenette com utensílios de cozinha incluídos e WC privativo, a Residência dispõe também de uma cozinha para uso dos residentes. > O depósito de segurança e a taxa de administração DEVEM ser pagos diretamente ao gestor da propriedade no momento da assinatura do contrato, até 24 horas após a aceitação do pedido de reserva pelo gestor da propriedade. EN Please note the following: -For stays of 1 to 5 months, the monthly rental price is: 1005€ -Stays of 5 to 10 months, the monthly rental price is: 900€ -Stays of 10 to 11 months the monthly rental price is: 835€ > What are the differences between the studios? Master: 17m2 - 1st or 2nd floor Master plus - 19m2 - 1st or 2nd floor Super master plus - 22m2 1st or 2nd floor Deluxe studio - 17m2 3rd floor Deluxe plus studio - 19m2 3rd floor Super deluxe plus studio: 22m2 - 3rd floor Master superior studio - has a double bed, decoration, about 20 m2 and is on the 1st or 2nd floor Deluxe superior studio - has a double bed, decoration, around 20m2 and is on the 3rd floor Everything in this residence is brand new; you'll be in one of Lisbon's noblest areas, in Belém, close to the Jerónimos Monastery, Belém Tower and the Monument to the Discoveries.  Nearby there are several green spaces such as the Tropical Botanical Garden and the Praça do Império Park, which allow students to study outdoors or relax in their free time; there are shops nearby, including a supermarket 3 minutes' walk away and the famous LX Factory 15 minutes' walk away. There is also easy access to a good transport network, including streetcars, buses and trains.  This residence has 24-hour reception and security, a gym, study room, lounge area, cafeteria, terrace, s.",good,False,False,20.0,False,False,,,1005.0,0.0,False,False
33926893,1.0,1350.0,flat,62.0,2,1,Beato,Lisboa,Beato,,pt,38.7400525,-9.1193566,False,https://www.idealista.pt/imovel/33926893/,"•  MOBILADO E EQUIPADO,  apartamento de 3 assoalhadas, 60m2, boa distribuição de áreas, muita luz natural.   •  APARTAMENTO renovado em 2022 Sala (16,5m2), dois Quartos (9,62 / 9m2) ambos com roupeiros, Cozinha (10m2) com Marquise (6,6m2) e Casa de Banho (3m2).   Corredor com despensa.   •  COZINHA totalmente equipada Com placa, forno, exaustor,  frigorífico, máquina da roupa, máquina da loiça e esquentador. •  ACABAMENTOS E CONFORTO Janelas de vidro duplo e oscilobatentes Pavimento em tacos de madeira na sala e nos quartos. •  PRÉDIO Em placa com elevadores. •  LOCALIZAÇÃO Na Rua Prof. Mira Fernandes, em frente à EB2+3 das Olaias. A 4 minutos a pé do Metro Olaias.   • DISPONIBILIDADE 1 de Março • CONDIÇÕES CONTRATUAIS 2 rendas + caução de 1.400€ + fiador de nacionalidade portuguesa Contrato de 1 ou 2 anos, renovável • VISITAS E INFORMAÇÕES Contactar Maria Lourenço / IAD Portugal ref: 134205 Licença de utilização: 406.",good,False,,22.0,False,False,,,1350.0,0.0,False,False
33926702,1.0,1850.0,flat,80.0,2,2,Santa Catarina,Lisboa,Misericórdia,Santa Catarina,pt,38.7120283,-9.1498245,False,https://www.idealista.pt/imovel/33926702/,"Apartamento T2 Completamente Mobilado no Coração de Lisboa - Localizado na Rua João Bras, este encantador apartamento T2 oferece uma experiência de vida incomparável no coração de Lisboa. Com uma área generosa de 80m². Características: - Sala em open space, proporcionando um ambiente amplo e arejado para relaxar e entreter. - Dois quartos confortaveis, incluindo uma suíte para garantir privacidade e conforto. - Duas casas de banho modernas e bem equipadas. - Paredes decoradas com azulejos portugueses, adicionando charme e autenticidade ao espaço. - Completo com mobiliário de alta qualidade,  Localização Privilegiada: - Situado no primeiro andar, garantindo fácil acesso e conveniência. - Apenas a 4 minutos a pé do miradouro de Santa Catarina, onde pode desfrutar de vistas deslumbrantes da cidade de Lisboa. - Excelente acesso a uma variedade de restaurantes, cafés, lojas e serviços locais, proporcionando uma experiência de vida conveniente e vibrante. Este apartamento é ideal para quem procura desfrutar das maravilhas de um passeio no coração pulsante de Lisboa, aproveitando todo o encanto e comodidades que a cidade tem para oferecer. Não perca esta oportunidade única de viver num dos bairros mais desejados de Lisboa. Condições 2 meses de renda, mais um mês de caução Para mais informações e agendamento de visitas, entre em contacto conosco. **2-Bedroom Fully Furnished Apartment in the Heart of Lisbon**  Located on Rua João Bras, this charming 2-bedroom apartment offers an unparalleled living experience in the heart of Lisbon, with a generous area of 80m².   **Features:**  - Open-plan living room, providing a spacious and airy environment for relaxation and entertaining.  - Two comfortable bedrooms, including a suite for added privacy and convenience.  - Two modern and well-equipped bathrooms.  - Walls decorated with traditional Portuguese tiles, adding charm and authenticity to the space.  - Fully furnished with high-quality furniture.   **Prime Location:**  - Situated on the first floor, ensuring easy access and convenience.  - Just a 4-minute walk from the Santa Catarina viewpoint, where you can enjoy breathtaking views of Lisbon.  - Excellent access to a variety of restaurants, cafés, shops, and local services, offering a vibrant and convenient lifestyle.  This apartment is perfect for those who want to enjoy the wonders of living in Lisbon's vibrant heart, while taking full advantage of the city's charm and amenities. Don’t miss this unique opportunity to live in one of Lisbon’s most desirable neighborhoods.  **Conditions:** 2 months' rent + 1 month deposit.  For more information and to schedule a visit, contact us today! ref: 135120 Licença de utilização: Isento.",good,False,,23.0,False,False,,,1850.0,0.0,False,False
