propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33898655,5.0,2500.0,flat,136.0,2,2,rua Almirante Barroso,Lisboa,Arroios,São Jorge de Arroios,pt,38.7315486,-9.141258,False,https://www.idealista.pt/imovel/33898655/," Apartamento, T2 compleamente mobilado com luminosidade em plenas Avenidas Novas. Com 2 lugares de garagem um atrás do outro. Entre o Saldanha e a Estefânia, junto a todos os serviços e comércio.   EXIGE-SE FIADOR LU N 115/2003   Bright, fully furnished 2-bedroom flat in the heart of Avenidas Novas. With 2 parking spaces one behind the other. Between Saldanha and Estefânia, close to all services and shops. A GUARANTOR IS REQUIRED Licença de Utilização - 115 de 2003.",good,False,True,18.0,False,False,Saldanha - Picoas,2500.0,0.0,True,True
33898617,3.0,3490.0,flat,118.0,3,2,"rua Luís de Camões, 118 A",Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7048581,-9.1833017,True,https://www.idealista.pt/imovel/33898617/,"T3 C/ TERRAÇO E GARAGEM EM CONDOMÍNIO FECHADO - ALCÂNTARA RESIDENCE (POSSIBILIDADE DE ARRENDAR MOBILADO) Procura um bom apartamento inserido em condomínio fechado com jardins, piscina, court de ténis e parque infantil, com excelente ambiente familiar e boa vizinhança? Se privilegia a arrumação, o conforto, a segurança, boas acessibilidades, boa rede de transportes, boa oferta de serviços e comércio, boas escolas nas proximidades, não procure mais pois acabou de encontrar… APARTAMENTO:  Sala comum com lareira e terraço 3 quartos (1 deles em suite) todos com roupeiros embutidos 2 casas de banho Cozinha totalmente equipada Ar condicionado Aquecimento central Caixilharia com vidros duplos Garagem Terraço privado com cerca de 10m2 Muita luz Boa exposição solar Vistas desafogadas   CONDOMÍNIO: Ambiente familiar / excelente vizinhança Segurança 24H/dia todos os dias da semana Amplos Jardins onde os seus filhos poderão brincar em total segurança Piscina Court de Ténis Parque Infantil Excelentes instituições de ensino nas proximidades Excelente localização – zona ribeirinha, com boa oferta de comércio tradicional, todos os serviços essenciais a escassos metros, boa rede de transportes e ótima acessibilidade.  ********************************************************************************************** T3 WITH TERRACE AND GARAGE IN PRIVATE CONDOMINIUM ALCÂNTARA RESIDENCE (POSSIBILITY OF FURNISHING) Are you looking for a great apartment located in a private condominium with green spaces, swimming pool, tennis court and children's playground, an excellent family atmosphere and good neighbours? If you want, comfort, safety, good accessibility, a good transport network, a good range of services and commerce, good schools nearby, look no further because you've just found it... APARTMENT:  Common room with fireplace and terrace 3 bedrooms (1 of them en suite) all with built-in wardrobes 2 bathrooms Fully equipped kitchen Air conditioning Central heating Frames with double glazing Garage Private terrace - approximately 10m2 Lots of light Good sun exposure Open views   CONDOMINIUM: Nice Family atmosphere / nice neighbours Security 24 hours a day, every day of the week Large gardens where your children can play in complete safety Swimming pool Tennis Court Children's Park Excellent educational institutions nearby Excellent location – riverside area, with a good range of traditional commerce, all essential services within a few meters, good transport network and excellent accessibility.  Licença de Utilização - 990.",good,False,True,30.0,False,False,,3490.0,0.0,True,True
33894135,3.0,1900.0,flat,144.0,3,2,rua Filipe de Magalhães,Lisboa,Alvalade,São João de Brito,pt,38.7531391,-9.1348972,False,https://www.idealista.pt/imovel/33894135/,"Este apartamento T3 para arrendamento encontra-se no 3º andar de um edifício bem cuidado, com dois elevadores, localizado próximo à Queen Elizabeth’s School.  Beneficia de uma excelente exposição solar, tornando-o acolhedor e luminoso. Características do imóvel: - Três quartos: - Dois quartos com dimensões amplas e ótima luminosidade.  - Um quarto ligeiramente mais pequeno, ideal como escritório, quarto de criança ou para maximizar o espaço de armazenamento.  - Duas casas de banho completas. - Ampla sala: Espaçosa e com ligação direta a uma varanda corrida, perfeita para relaxar ou aproveitar a luz natural e ter uma vista desafogada. - Cozinha equipada: Pronta para uso com eletrodomésticos  - Todas as divisões climatizadas: Equipadas com ar condicionado e aquecedores.  Localização privilegiada: - A apenas 1 km (aproximadamente 13 min) da estação de metro de Alvalade. - Próximo do Parque Infantil (1 km), Estádio 1º de Maio e Avenida Rio de Janeiro.  - Rodeado por uma ampla oferta de escolas, comércio local e transportes públicos.  Agende já a sua visita e venha conhecer este excelente apartamento com localização estratégica e todas as comodidades que procura!",good,False,True,13.0,False,False,,1900.0,0.0,True,True
33898477,4.0,3300.0,flat,155.0,3,3,"rua Camilo Castelo Branco, 31",Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7250564,-9.1478316,True,https://www.idealista.pt/imovel/33898477/,"Descobre o teu novo lar no coração vibrante de Lisboa! Este apartamento de luxo situa-se numa localização privilegiada no Marquês de Pombal, oferecendo o equilíbrio perfeito entre conforto e conveniência. Com 155 m² de área bruta e 149 m² úteis, este imóvel destaca-se por três amplas suítes, cada uma com casa de banho privativa e armários embutidos, garantindo espaço e privacidade, um com closet deslumbrante. A sala de estar é ampla e luminosa, ideal para momentos de convívio ou relaxamento. A cozinha moderna está totalmente equipada, pronta para inspirar os teus dotes culinários. O edifício moderno conta com elevador e está classificado com uma eficiência energética A+, assegurando conforto térmico com ar condicionado e aquecimento por bomba de calor/frio. A poucos passos de transportes, lojas, restaurantes e serviços, este apartamento oferece também proximidade a áreas verdes, proporcionando um estilo de vida urbano sem abdicar do contacto com a natureza. Não percas a oportunidade de viver com luxo e comodidade no coração de Lisboa!",good,False,True,21.0,False,False,,3300.0,0.0,False,False
33898418,3.0,1150.0,flat,52.0,1,1,avenida Almirante Reis,Lisboa,Arroios,Anjos,pt,38.7255725,-9.1358217,False,https://www.idealista.pt/imovel/33898418/,"Situado num das principais artérias da cidade de Lisboa, a Av. Almirante Reis, encontramos este apartamento T1 remodelado para arrendamento.    A cozinha é em open space e está equipada com fogão, forno, exaustor, esquentador e máquina de lavar roupa. A cozinha partilha com o quarto uma simpática varanda fechada, onde poderá criar o seu jardim interior ou o seu escritório. Existe um roupeiro no hall de entrada.    O apartamento tem muita luz natural e uma das suas mais-valias é a localização pois tem literalmente à porta o Metro dos Anjos (linha verde). Para além de estar rodeado de todo o comércio e serviços que utiliza diariamente.   O prédio é cuidado e servido por 2 elevadores.   O apartamento está disponível para ser arrendado de imediato.   Condições de arrendamento: - 2 meses de renda + 2 meses de caução - Fiador - Comprovativo de rendimentos (inquilino e fiador).",good,False,True,22.0,False,False,,1150.0,0.0,False,False
33898573,,900.0,flat,31.0,1,1,travessa Inglesinhas s/n,Lisboa,Estrela,Santos-o-Velho - Madragoa,pt,38.7091459,-9.1550749,True,https://www.idealista.pt/imovel/33898573/,"Apartamento T1 totalmente equipado e mobilado, localizado na Travessa das Inglesinhas, em Santos o Velho, uma das zonas mais encantadoras e históricas de Lisboa. Com uma decoração moderna e funcional, este imóvel está pronto a habitar e disponível de imediato, oferecendo conforto e praticidade. A localização privilegiada permite desfrutar da proximidade com pontos de interesse como o Museu Nacional de Arte Antiga, o Palácio de Santos e as margens do Rio Tejo. A zona é servida por uma vasta oferta de transportes públicos, restaurantes, cafés e comércio local, tornando este apartamento ideal para quem procura viver no coração da cidade. O imóvel não tem títulos urbanísticos.  Licença de utilização: e-POL/2024/786.",good,False,,29.0,False,False,,900.0,0.0,False,False
33898559,,1350.0,flat,83.0,2,1,"rua Professor Santos Lucas, 14",Lisboa,Benfica,Avenida do Uruguai,pt,38.75219,-9.1962868,True,https://www.idealista.pt/imovel/33898559/,"Situado em Benfica, junto à Avenida do Uruguai, no 1º andar de um edifício equipado com dois elevadores, este apartamento, que pode ser arrendado com ou sem móveis, proporciona um espaço acolhedor e funcional para o seu dia-a-dia. Nota: Pode ser arrendado com ou sem móveis. O apartamento conta com 81 m2 de área bruta privativa e mais 1,7 correspondentes à varanda fechada. Com bom aproveitamento e distribuição de espaço, encontramos a zona social isolada dos quartos, permitindo convívio sem incomodar o seu descanso e privacidade. Composto por: - Cozinha com despensa e zona de lavandaria. Equipada com fogão, forno, esquentador, frigorífico, máquina de lavar loiça e máquina de lavar roupa.  - Sala com varanda fechada. - 2 Quartos com roupeiro e vista desafogada para a quinta da Granja. - Casa de banho completa com banheira. - Despensa com mais um roupeiro. - Hall com roupeiro de apoio. O apartamento destaca-se pela sua localização privilegiada, sendo ideal para quem aprecia a tranquilidade do lar, sem prescindir da proximidade de tudo o que é essencial. A 13 minutos a pé do Metro do Colégio Militar, está a 4 minutos de carro dos principais acessos rodoviários como a 2ª Circular e IC19. Com uma vasta oferta de serviços e comércio local, tem também a escassos metros o Centro Comercial Colombo, Hospital da Luz, Centro Comercial Fonte Nova, transportes públicos, infantários e ainda escolas para todas as idades. Venha visitar! Espero por si. Condições para o Arrendamento: - Contrato mínimo de 1 ano, podendo ser mais - 2 rendas + 1 caução Licença de Utilização nº 146 emitida em 10/07/1989 pela CML.",good,False,True,16.0,False,False,,1350.0,0.0,False,False
33898580,8.0,1950.0,flat,135.0,2,2,rua Carvalho Araújo,Lisboa,Arroios,São Jorge de Arroios,pt,38.7356192,-9.1324986,False,https://www.idealista.pt/imovel/33898580/,"Apartamento T2 Com Varanda e Estacionamento no Areeiro Localizado no Areeiro e inserido no oitavo andar de um prédio em excelente estado, com elevador,   encontramos este fantástico T2 com Varanda e Estacionamento. Composição do Apartamento 1 suíte completa 1 quarto   2 WC Completas Sala de Estar e Jantar Cozinha totalmente equipada Varanda Ar condicionado | 1 Lugar de Estacionamento | Varanda Localizado numa zona central e tranquila, a poucos minutos do Parque da Bela Vista, com excelentes acessos à 2a circular a 5 minutos do Aeroporto de Lisboa e da Universidade do Técnico. São aceites animais de estimação. Hipótese de arrendar o apartamento mobilado. Entrada imediata 2 rendas + 1 mês de fiança Contate-nos para marcar visitas.",good,False,False,14.0,False,False,Alameda - Praça do Chile - Almirante Reis,1950.0,0.0,True,True
33898533,1.0,1870.0,flat,101.0,3,2,"rua Manuel Marques, 2 E",Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7644762,-9.1535202,True,https://www.idealista.pt/imovel/33898533/,"Identificação do imóvel: ZMPT573056 Apartamento T3 para arrendamento com lugar de parqueamento e arrecadação na Quinta do Lambert, no Lumiar, em Lisboa. Encontra-se em excelente estado e beneficia de muita luz natural. O apartamento dispõe de ar condicionado em todas as assoalhadas, cozinha equipada e mobilada e duas casas de banho e está inserido em edifício com dois elevadores. Situa-se em zona tranquila, e muito próximo de todo o comércio tradicional, escolas e farmácias. Licença de Utilização nº309 de 25-11-1984 Área de Utilização: 99m2 Áreas: Sala: 28 m2 Cozinha: 10 m2 Lavandaria: 2 m2 Hall entrada: 5 m2 Hall dos quartos: 2 m2 Quarto: 10 m2 Quarto: 11 m2 Quarto: 14 m2 Casa de banho: 4 m2 Casa de banho: 4 m2 Proximidades: - Escolas: colégio Santa Doroteia (1 km), colégio de Santa Doroteia (1 km), Universidade Lusófona (1 km), escola secundária do Lumiar (1,6 km), escola básica 2,3, Professor Lindley Cintra (1,6 km), colégio dos Arcos (1,6 km), colégio Mira Rio (1,7 km), Universidade de Lisboa (1,9 km), colégio São João de Brito (2 km), escola básica do Alto do Lumiar (2,3 km), colégio Militar (3,5 km), colégio S. Tomás (4,9 km) - Supermercados: continente modelo, pingo doce, aldi, lidl, my auchan, spar, meu super, mini preço - Farmácias: farmácia Lambert, farmácia Holon, farmácia Douro, farmácia Central Telheiras Distâncias: Centro Lumiar: 1,5 km Centro Telheiras: 2,3 km Ginásio Solinca: 3,4 km Parque da Quinta das Conchas: 850m Jardim Mário Soares: 950m Oceanário de Lisboa: 7,5 km Parque das Nações: 8 km Aeroporto de Lisboa: 4,5 km Centro comercial Colombo: 4 km El Corte Inglês: 4,7 km Hospital Luz: 4 km PSP Lumiar: 2,7 km Consigo sempre na procura de casa! 3 razões para comprar com a Zome +acompanhamento Com uma preparação e experiência única no mercado imobiliário, os consultores Zome põem toda a sua dedicação em dar-lhe o melhor acompanhamento, orientando-o com a máxima confiança, na direção certa das suas necessidades e ambições. Daqui para a frente, vamos criar uma relação próxima e escutar com atenção as suas expectativas, porque a nossa prioridade é a sua felicidade! Porque é importante que sinta que está acompanhado, e que estamos consigo sempre. + simples Os consultores Zome têm uma formação única no mercado, ancorada na partilha de experiência prática entre profissionais e fortalecida pelo conhecimento de neurociência aplicada que lhes permite simplificar e tornar mais eficaz a sua experiência imobiliária. Deixe para trás os pesadelos burocráticos porque na Zome encontra o apoio total de uma equipa experiente e multidisciplinar que lhe dá suporte prático em todos os aspetos fundamentais, para que a sua experiência imobiliária supere as expectativas. + feliz O nosso maior valor é entregar-lhe felicidade! Liberte-se de preocupações e ganhe o tempo de qualidade que necessita para se dedicar ao que lhe faz mais feliz. Agimos diariamente para trazer mais valor à sua vida com o aconselhamento fiável de que precisa para, juntos, conseguirmos atingir os melhores resultados. Com a Zome nunca vai estar perdido ou desacompanhado e encontrará algo que não tem preço: a sua máxima tranquilidade! É assim que se vai sentir ao longo de toda a experiência: Tranquilo, seguro, confortável e... FELIZ! Notas: 1. Caso seja um consultor imobiliário, este imóvel está disponível para partilha de negócio. Não hesite em apresentar aos seus clientes compradores e fale connosco para agendar a sua visita. 2. Para maior facilidade na identificação deste imóvel, por favor, refira o respetivo ID ZMPT.",good,False,True,19.0,False,False,,1870.0,0.0,True,True
33898491,1.0,1250.0,flat,60.0,1,1,Centro,Lisboa,Campolide,Centro,pt,38.7271871,-9.1598995,False,https://www.idealista.pt/imovel/33898491/,"[PT] Apartamento T1 na Rua Marquês da Fronteira com garagem  1 quarto 1 casa de banho Sala Cozinha 1 Lugar de garagem Prédio com 2 elevadores 1º andar 9 min. a pé do Liceu Francês 9 min. a pé das Amoreiras 13 min. a pé do El Corte Inglés Muito perto de todo o tipo de comércio, serviços, restaurantes, escolas, transportes, supermercados, etc. [EN] 1 bedroom apartment in the center of Lisbon with garage 1 bedroom 1 bathroom Room Kitchen 1 parking space Building with 2 elevators 1st floor 9 min. walk from the French Lyceum 9 min. walking distance from Amoreiras 13 min. walk from El Corte Inglés Very close to all types of commerce, services, restaurants, schools, transport, supermarkets, etc.",good,False,False,21.0,False,False,,1250.0,0.0,False,False
33898416,5.0,1100.0,flat,50.0,1,1,"rua República da Bolívia, 75",Lisboa,Benfica,Avenida do Uruguai,pt,38.7542906,-9.1973169,True,https://www.idealista.pt/imovel/33898416/,"Excelente apartamento T1, com remodelação de excelência e mobilado! Cozinha completamente equipada com electrodomésticos encastrados. Piso flutuante de qualidade, janelas de vidro duplo com corte térmico e oscilo-batentes. Sala mobilada com sofá e mesa de jantar. Quarto com armário encastrado, cama de casal e mesas de cabeceira. Localizado a 200 metros do Pingo Doce, 600 metros do Hospital da Luz e Colombo e a 800 metros do Metro do Colégio Militar. Condições mínimas de selecção: - 2 rendas de caução; - 1 renda adiantada; - 1 ano mínimo de contrato de arrendamento; - Necessário fiador; - Necessário cópia de últimos 3 meses de rendimento e IRS de 2023. Equipa + Partilha Remax Team AMI 13010.",good,False,True,22.0,False,False,,1100.0,0.0,False,False
30715936,0.0,1200.0,flat,72.0,1,3,avenida Miguel Torga,Lisboa,Campolide,Nova Campolide,pt,38.7296207,-9.1609443,False,https://www.idealista.pt/imovel/30715936/,"Apartamento T1 totalmente mobilado e equipado em Campolide com 1 lugar de garagem e arrecadação,  inserido em condomínio de prestigio com segurança 24h, composto por sala, suite, cozinha e wc social. Perto de comércio e serviços, excelentes acessos, vários transportes públicos Marque já a sua visita...",good,False,True,17.0,False,False,,1200.0,0.0,False,False
33885253,4.0,1800.0,flat,52.0,1,1,rua do Arsenal,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7055275,-9.142218,False,https://www.idealista.pt/imovel/33885253/,"Acolhedor apartamento T1 com muita luz natural, totalmente remodelado e mobilado numa das localizações mais procuradas de Lisboa. Situa-se na Rua do Arsenal a poucos metros do Cais do Sodré e do rio, no coração vibrante da cidade.  Está rodeado de um mundo de comodidades, como restaurantes, lojas, passeio marítimo e com acesso directo todos os transportes públicos (metro, autocarro, eléctrico, barco e comboio da Linha de Cascais). Com vista frontal para o Rio Tejo, este apartamento é composto por: - 1 Hall de entrada - 1 Sala com varanda e vista rio - 1 Quarto mobilado com roupeiro e vista rio  - 1 Wc completa - 1 cozinha equipada 4º andar sem elevador  Arredores: Chiado, Av 24 de Julho, Santos, Principe Real, Bairro Alto, Terreiro do Paço e Baixa Pombalina Disponível para visitas Condições: 2 rendas + 1 caução  Categoria Energética: C  ref: APA-99 (2).",good,False,False,35.0,False,False,,1800.0,0.0,False,False
33898343,,2100.0,flat,80.0,1,1,rua Padre Manuel Antunes s/n,Lisboa,Lumiar,Quinta dos Alcoutins,pt,38.77808,-9.1670326,True,https://www.idealista.pt/imovel/33898343/,"Apartamento NOVO com magnifica Varanda Vista Panorâmica sobre o Campo de Golde de Alcoutins.  Apartamento de linhas modernas e excelentes materiais de construção, situado no Novo Condomínio de Varandas do Golfe.  Apartamento com um quarto, varanda panorâmica excelente vista para o Campo de Golfe de Alcoutins e para o Parque Botânico do Monteiro-Mor. Apartamento com Design moderno, todo o interior pensado ao pormenor, para proporcionar uma magnífica experiência entre cidade de campo. Sala e cozinha em lounge, com acesso direto à magnífica varanda paroramica, criando espaços de lazer e conforto para um ambiente ideal para desfrutar de tardes de pôr do sol em total harmonia com a natureza. Cozinha totalmente equipada e mobiliada, eletrodomésticos embutidos de marca Bosch. Com materiais de elevada qualidade e acabamentos. Quarto com roupeiro embutido. Casa de banho completa, com toalheiros aquecidos. Ar condicionado em todos os espaços.   Apartamento pleno de luminosidade, conforto, requinte, qualidade, estética e elegância. Apartamento com 1 lugar de estacionamento, com sistema elétrico instalado adaptado para qualquer tipo de carro elétrico. 1 arrecadação. Localizado a poucos minutos do centro de Lisboa. Apaixone-se por um estilo de vida singular! Porque há oportunidades únicas na Vida, venha visitar-nos!  Marque Já a sua visita!  Até Já!  Nota: Os espaços de garagem e arrecadação são excluídos de Certificação Energética do SCE. Ao abrigo do n. º 2 do artigo 18. º do Decreto-Lei n. º 101-D/2020, de 7 de Dezembro. Licença de utilização: 15/UPAL/2005.",good,False,,26.0,False,False,,2100.0,0.0,False,False
33876625,2.0,2500.0,flat,52.0,2,1,rua do Arsenal,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.707503,-9.1429777,False,https://www.idealista.pt/imovel/33876625/,"Fantástico apartamento T2 com muita luz natural, totalmente remodelado e mobilado numa das localizações mais procuradas de Lisboa. Situa-se na Rua do Arsenal a poucos metros do Cais do Sodré e do rio, no coração vibrante da cidade.  Está rodeado de um mundo de comodidades, como restaurantes, lojas, passeio marítimo e com acesso directo todos os transportes públicos (metro, autocarro, eléctrico, barco e comboio da Linha de Cascais). Com vista frontal para o Rio Tejo, este apartamento é composto por: - 1 Hall de entrada - 1 Sala ampla com vista rio - 1 Quarto mobilado com roupeiro e vista rio  - 1 Quarto mobilado com roupeiro - 1 Wc completa - 1 cozinha equipada 3º andar sem elevador  Arredores: Chiado, Av 24 de Julho, Santos, Principe Real, Bairro Alto, Terreiro do Paço e Baixa Pombalina Disponível para visitas Condições: 2 rendas + 1 caução  Categoria Energética: C  ref: APA-98.",good,False,False,48.0,False,False,,2500.0,0.0,False,False
33898323,,1850.0,flat,97.0,2,2,Prazeres - Maria Pia,Lisboa,Campo de Ourique,Prazeres - Maria Pia,pt,38.7215022,-9.1723667,False,https://www.idealista.pt/imovel/33898323/,"Apartamento T2 situado no bairro de Campo de Ourique, conhecido pelo seu ambiente acolhedor e proximidade a todo o tipo de comodidades. Características do Imóvel: Piso 0: • Sala com acesso ao Páteo • Cozinha totalmente equipada • Lavabo social • Pátio privativo com 20 m², perfeito para desfrutar de momentos ao ar livre, refeições ou até criar um espaço verde  Piso 1: • Dois quartos  • Amplo closet  • Casa de banho completa  Localização: Este imóvel encontra-se em pleno Campo de Ourique, um dos bairros mais charmosos de Lisboa, onde a tradição e a modernidade convivem em harmonia. Nas imediações, pode contar com: • Comércio local e serviços: Mercearias, padarias, lojas de bairro e grandes superfícies. • Escolas e colégios: A curta distância de instituições de ensino de referência. • Transportes públicos: Ótima rede de autocarros e fácil acesso às principais vias da cidade. Agende a sua visita e venha conhecer!  Licença de utilização: isento.",good,False,,19.0,False,False,,1850.0,0.0,False,False
33713868,2.0,2200.0,flat,89.0,1,1,avenida da Índia,Lisboa,Belém,Torre de Belém,pt,38.6944247,-9.2097912,False,https://www.idealista.pt/imovel/33713868/,"T1 LUXO MOBILADO-EQUIPADO- TORRE DE BELÉM  Apartamento T1, a estrear, com 76m2 de área bruta privativa e 13 m2 deárea bruta dependente, com um lugar de garagem e arrecadação, mobilado, localizado no recente condomínio ""BOM SUCESSO"", em frente à Doca com o mesmo nome e Torre Belém, em Lisboa. O apartamento, de linhas contemporâneas, é composto por sala de estar e jantar com amplas portas envidraçadas que dão acesso a 3 varandas viradas para o Convento do Bom Sucesso ( Imóvel de interesse público de arquitetura maneirista e barroca ).    A cozinha (planta aberta para a sala) está completamente equipada (SMEG).   A suite e casa de banho com duche (chão radiante e aquecedor de toalhas) écontígua à sala e separada da mesma por estrutura envidraçada. Tem também acesso a uma pequena e agradável varanda. O pavimento é de madeira em todo o apartamento, com exceção da casa de banho onde foi aplicada pedra Lioz. Janelas com corte térmico e acústico, portadas de MDF lacadas a branco.   O apartamento dispõe ainda de Ar Condicionado e sistema de Domótica. Localizado em plena zona ribeirinha de Belém, a dois passos ( a pé ) dos mais icónicos monumentos de Lisboa ( Torre de Belém, Padrão dos Descobrimentos, Mosteiro dos Jerónimos ).   Na zona, encontra também o Centro Cultural de Belém (CCB) o Museu daMarinha, Planetário, Museu dos Coches, Museu da Electricidade e MAAT.   A poucos metros tem o Hotel Palácio do Governador 5*.   O aeroporto de Lisboa situa-se a cerca de 20 minutos.   Esplanadas, restaurantes, comércio, bancos, transportes públicos, jardins, estacionamento, segurança, além do conforto deste apartamento, é aquilo de que pode usufruir habitando este apartamento!    ***DISPONÍVEL OBS. : pagamento de + 80€ / mês fixos para CONSUMOS DE ÁGUA, ELECTRICIDADE E INTERNET! Aguardo o seu contacto!  Licença de Utilização - 462 DE 15/12/2023 - CM LISBOA.",good,False,True,25.0,False,False,,2480.0,280.0,True,True
33898205,2.0,1600.0,flat,68.0,2,2,"travessa Senhora Glória, 14",Lisboa,São Vicente,Graça,pt,38.7204612,-9.127446,True,https://www.idealista.pt/imovel/33898205/,"2 bedroom apartment in the heart of Lisbon. Its excellent location gives you access to public transports, cafes, restaurants and supermarket. It has air conditioning and equipped kitchen. Composed by: Living room; Equipped kitchen; 2 Bedroom (1 of them suite); 2 Bathrooms; Due to the high number of requests received, we inform you that if you do not receive a response from us, it was because we were unable to follow up on your request. We thank you for your understanding. Licença AMI - 19850.",good,False,False,24.0,False,False,,1600.0,0.0,False,False
33665649,5.0,2200.0,flat,132.0,3,2,rua José Augusto Seabra,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7443056,-9.198985,False,https://www.idealista.pt/imovel/33665649/,"Apartamento de Luxo com 3 assoalhadas, estacionamento para 1 viatura e terraço com 100m2 no Calhariz de Benfica:    Apartamento com 132 m2, mobilado, localizado no Calhariz de Benfica composto por: 1 Suites 2 Quartos com roupeiros embutidos 2 casa de banhos Sala ampla com 35m2 Ar condicionado em todas as divisões Cozinha totalmente equipada Exposição solar Norte Sul 1 Varandas ampla 1 terraço com 100 m2 1 Lugar de estacionamento e portão elétrico Vídeo Porteiro 2 Elevadores Prédio com Sistema de videovigilância Acesso privilegiado a IC19, 2º circular, A5, Ponte 25 de Abril, e a 15 minutos do centro de Lisboa. Perto da estação de comboio de Benfica. 10 Minutos do Centro comercial Alegro Alfragide, bem como, o Continente, Auchan, Pingo Doce, Lidl, ALdi, IKEA. Apartamento totalmente mobilado.",good,False,True,17.0,False,False,,2200.0,0.0,True,True
33898180,1.0,1850.0,flat,90.0,2,2,rua Azedo Gneco,Lisboa,Campo de Ourique,Centro,pt,38.7182715,-9.167271,False,https://www.idealista.pt/imovel/33898180/,"R. Azedo Gneco  Campo D´Ourique Sala Comum / 2 quartos + 1 quarto interior Cozinha equipada /despensa / 1 casa banho / 1 Lavabo Muita luz +/- 90 m2  Prédio c/5 Inquilinos (1 por Piso) S/ Móveis Condições de arrendamento- 2 rendas + 2 cauções + fiador Renda Mensal: €1.850, 00.",good,False,False,21.0,False,False,,1850.0,0.0,False,False
33103480,0.0,2000.0,flat,62.0,2,1,rua da Verónica,Lisboa,São Vicente,Graça,pt,38.7179464,-9.1306516,False,https://www.idealista.pt/imovel/33103480/,"Disponível a partir de 01 de Março. Este magnífico apartamento T2 novo, com uma área bruta total de 62m² e um espaço exterior de 14.03m², encontra-se num rés-do-chão alto, situado na prestigiada zona da Graça, uma das colinas mais icónicas de Lisboa. O imóvel está integrado num edifício completamente reabilitado, onde se destaca a utilização de materiais e acabamentos de excepcional qualidade, representando uma simbiose perfeita entre o charme clássico e o conforto contemporâneo. - Cozinha equipada - Ar condicionado - Roupeiros embutidos - Terraço - Vista rio O edifício dispõe, além de uma escada comum, de um elevador que serve todas as unidades, proporcionando acessibilidade a pessoas com mobilidade reduzida. Internamente, o apartamento distingue-se pelos seus pavimentos em Carvalho maciço e pedra natural, incluindo mármore e a característica pedra lioz de Lisboa. As janelas, em madeira, com vidro duplo, garantem isolamento térmico e acústico de alta qualidade. As sancas são em estuque maciço tradicional, e a climatização é assegurada individualmente por apartamento, através de bomba de calor e unidades interiores (ventilo-convectores de teto ou pavimento). A cozinha, moderna e funcional, está totalmente equipada com eletrodomésticos da renomada marca Bosh. Localizado no coração de Lisboa, este apartamento oferece uma oportunidade única para viver num ambiente tranquilo e sofisticado. A zona é rica em restaurantes, comércio, serviços e opções de transporte. A Graça é um dos bairros mais autênticos de Lisboa, famosa não apenas pela beleza dos seus monumentos e sabor único da gastronomia local, mas também pelas suas esplanadas acolhedoras, jardins convidativos e lojas de comércio tradicional.  Destacam-se ainda os miradouros da Graça, oferecendo vistas deslumbrantes sobre a cidade, o rio Tejo e o castelo de São Jorge. Facilidade de estacionamento na rua, com e sem dístico.",good,False,True,32.0,False,False,,2000.0,0.0,False,False
33898115,0.0,850.0,flat,50.0,1,1,Centro,Lisboa,Penha de França,Centro,pt,38.7256124,-9.127573,False,https://www.idealista.pt/imovel/33898115/,"Apartamento completamente mobilado, tudo novo, com obras recentes, R/Chão elevado, zona sossegada, arrenda-se exclusivamente só a duas estudantes, T1. Livre a partir do 1º de Fevereiro de 2025.",good,False,False,17.0,False,False,,850.0,0.0,False,False
