propertyCode,size,rooms,bathrooms,municipality,latitude,longitude,newDevelopment,hasLift,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew
33854511,52.0,1,1,Ajuda,38.7041386,-9.2015742,0,0,0,0,0,0,0,1,0,0,1,0,0
33854000,78.0,1,1,Misericórdia,38.7113194,-9.1521837,0,1,0,0,0,0,0,1,0,0,1,0,0
33854385,75.0,4,1,Arroios,38.7331,-9.1325191,0,0,0,0,0,0,0,1,0,0,1,0,0
33854333,63.0,1,1,São Vicente,38.7170518,-9.1304105,0,0,0,0,0,0,0,1,0,0,1,0,0
33854283,50.0,1,1,Santo António,38.720032,-9.1429271,0,0,0,0,0,0,0,1,0,0,1,0,0
33854257,22.0,0,1,Arroios,38.7158739,-9.1390093,0,0,0,0,0,0,0,0,0,1,1,0,0
33854217,96.0,2,1,Santo António,38.7273251,-9.1464423,0,1,0,1,1,0,0,1,0,0,1,0,0
32448453,40.0,0,1,Santo António,38.7206107,-9.1453507,0,1,0,0,0,0,0,0,0,1,1,0,0
33854196,122.0,2,3,Avenidas Novas,38.7386549,-9.155883,0,1,0,1,1,0,0,1,0,0,1,0,0
32591654,60.0,1,1,Belém,38.6975478,-9.1974984,0,0,0,0,0,0,0,0,1,0,1,0,0
33853811,190.0,6,3,Arroios,38.7285319,-9.144189,0,0,0,0,0,0,0,1,0,0,1,0,0
33853547,47.0,0,1,Santo António,38.720748,-9.1512933,0,1,0,0,0,0,0,0,0,1,1,0,0
33853535,80.0,2,1,Campolide,38.7297755,-9.1636361,0,1,0,0,0,0,0,1,0,0,1,0,0
33853530,50.0,1,1,São Vicente,38.7156642,-9.1220475,0,1,0,0,0,0,0,1,0,0,1,0,0
33559766,45.0,1,1,Estrela,38.7068255,-9.1543592,0,0,0,0,0,0,0,1,0,0,1,0,0
33853323,100.0,2,1,Avenidas Novas,38.7455902,-9.1531161,0,1,0,1,1,0,0,1,0,0,1,0,0
33852217,73.0,2,1,Estrela,38.7074002,-9.1613077,0,0,0,0,0,0,0,1,0,0,1,0,0
33853002,56.0,2,1,Benfica,38.7527468,-9.1973817,0,1,0,0,0,0,0,1,0,0,1,0,0
33852855,151.0,2,3,Benfica,38.7440924,-9.201274,0,1,0,1,1,0,1,0,0,0,1,0,0
33852883,104.0,3,2,Campolide,38.7231117,-9.1671252,0,1,0,0,0,0,0,1,0,0,1,0,0
33848883,156.0,2,2,Belém,38.7112275,-9.2085843,0,1,0,0,0,0,0,1,0,0,1,0,0
33770436,120.0,3,3,Avenidas Novas,38.7366715,-9.1504383,0,1,0,0,0,0,0,1,0,0,1,0,0
33852638,91.0,2,2,Alvalade,38.7495157,-9.1373318,0,0,0,0,0,0,0,1,0,0,1,0,0
27044132,80.0,2,1,Ajuda,38.7079157,-9.19093,0,1,0,0,0,0,0,1,0,0,1,0,0
33852534,125.0,3,2,Areeiro,38.7409366,-9.1243561,0,1,0,1,1,0,0,1,0,0,1,0,0
33852401,62.0,1,1,Beato,38.7270416,-9.1108471,0,1,0,0,0,0,0,1,0,0,1,0,0
33852327,55.0,1,1,Avenidas Novas,38.7469256,-9.1539562,0,1,0,1,1,0,0,1,0,0,1,0,0
33852209,148.0,3,2,Lumiar,38.7702879,-9.1720327,0,1,0,1,1,0,0,1,0,0,1,0,0
33852150,130.0,2,3,Santa Maria Maior,38.7101224,-9.1405854,0,1,0,0,0,0,0,1,0,0,1,0,0
33852178,61.0,4,1,Marvila,38.7546645,-9.1163848,0,1,0,0,0,0,0,1,0,0,1,0,0
33852039,70.0,2,1,Penha de França,38.7265023,-9.1299542,0,0,0,0,0,0,0,1,0,0,1,0,0
33851949,158.0,3,3,Arroios,38.7358107,-9.1403731,0,1,0,1,1,0,0,1,0,0,1,0,0
33851941,120.0,4,2,Alvalade,38.7556486,-9.1445472,0,1,0,0,0,0,0,1,0,0,1,0,0
33852009,154.0,4,2,Avenidas Novas,38.7407436,-9.1501642,0,1,0,0,0,0,0,1,0,0,1,0,0
33852008,148.0,3,2,Avenidas Novas,38.739202,-9.148502,0,1,0,0,0,0,0,1,0,0,1,0,0
33851747,45.0,1,1,Ajuda,38.7058524,-9.1976211,0,0,0,0,0,0,0,1,0,0,1,0,0
33851734,55.0,2,1,Marvila,38.7438872,-9.102714,0,0,0,0,0,0,0,1,0,0,1,0,0
33851640,119.0,3,3,Alcântara,38.7056927,-9.1830598,0,1,0,0,0,0,0,1,0,0,1,0,0
33220470,60.0,1,1,Alcântara,38.703421,-9.1836673,0,0,0,0,0,0,0,1,0,0,1,0,0
33851573,150.0,4,1,Estrela,38.7121066,-9.1615687,0,0,0,0,0,0,0,1,0,0,1,0,0
33851512,70.0,2,1,Benfica,38.7546381,-9.1964121,0,1,0,0,0,0,0,1,0,0,1,0,0
33851317,120.0,3,2,Penha de França,38.7357568,-9.1299473,0,1,0,0,0,0,0,1,0,0,1,0,0
33851383,74.0,1,1,Avenidas Novas,38.7383741,-9.1525867,0,1,0,1,1,0,0,1,0,0,1,0,0
33851372,68.0,1,1,Misericórdia,38.7127613,-9.1454917,0,0,0,0,0,0,0,1,0,0,1,0,0
32480431,61.0,1,2,Santa Maria Maior,38.7134108,-9.1407961,0,1,0,0,0,0,0,1,0,0,1,0,0
33851344,145.0,3,2,Arroios,38.7360767,-9.1377724,0,1,0,0,0,0,0,1,0,0,1,0,0
33851133,160.0,3,2,Santo António,38.7239413,-9.1531484,0,1,0,0,0,0,0,1,0,0,1,0,0
33851131,70.0,1,1,Belém,38.6976441,-9.2042385,0,0,0,0,0,0,0,1,0,0,1,0,0
33851097,94.0,1,3,Campo de Ourique,38.7189749,-9.1616541,0,1,0,0,0,0,0,1,0,0,1,0,0
33851051,135.0,3,2,São Domingos de Benfica,38.753821,-9.1769229,0,1,0,0,0,0,0,1,0,0,1,0,0
33850971,52.0,1,1,Santo António,38.7147877,-9.1521463,0,1,0,0,0,0,0,1,0,0,1,0,0
33850934,51.0,1,1,Santo António,38.7168376,-9.1533093,0,1,0,0,0,0,0,1,0,0,1,0,0
33850940,211.0,4,3,Parque das Nações,38.7750219,-9.0920064,0,1,0,0,0,0,0,1,0,0,1,0,0
33850819,143.0,2,2,Santa Maria Maior,38.7086783,-9.1425165,0,0,0,0,0,0,0,1,0,0,1,0,0
33850821,71.0,1,1,Avenidas Novas,38.7326829,-9.1508372,0,1,0,0,0,0,0,1,0,0,1,0,0
33851150,99.0,1,2,Santa Maria Maior,38.709006,-9.1404244,0,1,0,0,0,0,0,1,0,0,1,0,0
33850675,60.0,2,1,Ajuda,38.7110592,-9.1925102,0,0,0,0,0,0,1,0,0,0,1,0,0
33850617,100.0,2,2,Estrela,38.709311,-9.1674076,0,1,0,1,1,0,0,1,0,0,1,0,0
33253117,87.0,2,1,Misericórdia,38.7076424,-9.1470425,0,1,0,0,0,0,0,1,0,0,1,0,0
31849264,100.0,2,2,Estrela,38.7063636,-9.1674186,0,1,0,1,1,0,0,1,0,0,1,0,0
33850513,45.0,1,1,Arroios,38.7337775,-9.1424646,0,1,0,0,0,0,0,1,0,0,1,0,0
33850144,114.0,3,2,Penha de França,38.7292982,-9.1264215,0,1,0,0,0,1,0,0,0,0,1,0,0
33849829,70.0,2,1,Arroios,38.7213407,-9.137513,0,0,0,0,0,0,0,1,0,0,1,0,0
33849779,70.0,2,1,Benfica,38.7539816,-9.1981775,0,1,0,0,0,0,0,1,0,0,1,0,0
33849707,125.0,2,2,Santa Maria Maior,38.7102982,-9.1315244,0,1,0,0,0,0,0,1,0,0,1,0,0
33849705,110.0,3,1,Penha de França,38.727966,-9.1306116,0,0,0,0,0,0,0,1,0,0,1,0,0
31751080,91.0,2,1,Arroios,38.7366357,-9.1317859,0,1,0,0,0,0,0,1,0,0,1,0,0
33849449,140.0,2,2,Estrela,38.7093319,-9.1600931,0,1,0,1,1,0,0,1,0,0,1,0,0
33849445,200.0,4,3,Arroios,38.7245575,-9.1323375,0,1,0,1,1,0,0,1,0,0,1,0,0
33849408,84.0,1,3,Misericórdia,38.7161801,-9.1498823,0,1,0,1,1,0,0,1,0,0,1,0,0
33849347,110.0,3,1,São Vicente,38.7151262,-9.1316727,0,1,0,0,0,0,0,1,0,0,1,0,0
33849241,70.0,1,1,Misericórdia,38.7082788,-9.1415133,0,1,0,0,0,0,0,1,0,0,1,0,0
33849084,133.0,3,3,Lumiar,38.7715481,-9.1618867,0,1,0,0,0,0,0,1,0,0,1,0,0
33848979,62.0,1,2,São Vicente,38.7176963,-9.1311813,0,0,0,0,0,0,0,1,0,0,1,0,0
33848961,133.0,2,3,Campolide,38.7358728,-9.1682511,0,1,0,1,1,0,0,1,0,0,1,0,0
33848937,59.0,3,1,Belém,38.6977728,-9.204609,0,0,0,0,0,0,0,1,0,0,1,0,0
33848852,100.0,2,1,Parque das Nações,38.7757706,-9.0962204,0,1,0,0,0,0,0,1,0,0,1,0,0
33848786,80.0,2,1,Areeiro,38.7419108,-9.1299943,0,0,0,0,0,0,0,1,0,0,1,0,0
33848785,180.0,4,2,Parque das Nações,38.7633795,-9.096577,0,1,0,1,1,0,0,1,0,0,1,0,0
33848719,159.0,4,3,São Domingos de Benfica,38.7506395,-9.1712872,0,1,0,1,1,0,0,1,0,0,1,0,0
31645127,140.0,4,2,Estrela,38.7098073,-9.165192,0,1,0,0,0,0,0,1,0,0,1,0,0
33848612,50.0,1,1,Santo António,38.7218458,-9.1437536,0,1,0,0,0,0,0,1,0,0,1,0,0
33699500,116.0,2,2,Benfica,38.7530515,-9.2020761,0,0,0,0,0,0,0,1,0,0,1,0,0
33848561,123.0,1,1,Campolide,38.7329847,-9.1631146,0,0,0,0,0,0,0,1,0,0,1,0,0
33848288,171.0,4,3,Avenidas Novas,38.742622,-9.1498091,0,1,0,0,0,0,0,1,0,0,1,0,0
33756689,80.0,1,1,Alcântara,38.700784,-9.1902827,0,1,0,1,1,0,0,1,0,0,1,0,0
33848181,153.0,3,2,Santo António,38.7153002,-9.150278,0,0,0,0,0,0,0,1,0,0,1,0,0
33848088,130.0,3,2,Campolide,38.7244383,-9.1656036,0,1,0,1,1,0,0,1,0,0,1,0,0
32695023,85.0,2,2,Santa Maria Maior,38.7104416,-9.1370878,0,1,0,0,0,0,0,1,0,0,1,0,0
33843851,70.0,2,1,Santa Maria Maior,38.7173601,-9.1356475,0,1,0,0,0,0,0,1,0,0,1,0,0
33723088,70.0,3,2,Alvalade,38.7541665,-9.1423198,0,0,0,0,0,0,0,1,0,0,1,0,0
33847923,180.0,4,3,São Domingos de Benfica,38.7496754,-9.1726849,0,1,0,1,1,0,0,1,0,0,1,0,0
33847883,92.0,2,2,Avenidas Novas,38.7272489,-9.1504148,0,1,0,1,0,0,0,1,0,0,1,0,0
33847876,72.0,2,2,Alcântara,38.7067358,-9.1798768,0,1,0,1,0,0,0,1,0,0,1,0,0
33754000,76.0,2,2,Lumiar,38.7768521,-9.1558476,0,1,0,1,0,0,0,1,0,0,1,0,0
33847761,67.0,1,1,Avenidas Novas,38.7320158,-9.1482614,0,1,0,0,0,0,0,1,0,0,1,0,0
33847691,128.0,3,3,Penha de França,38.7241766,-9.1266469,0,1,0,0,0,1,0,0,0,0,1,0,0
33847579,215.0,3,2,Avenidas Novas,38.7339381,-9.1520616,0,0,0,0,0,0,0,1,0,0,1,0,0
33847563,96.0,3,2,Benfica,38.7516066,-9.1906918,0,1,0,0,0,0,0,1,0,0,1,0,0
33847530,82.0,0,1,Avenidas Novas,38.7397377,-9.1438228,0,1,0,0,0,0,0,0,0,1,1,0,0
33847459,50.0,2,1,São Vicente,38.71488,-9.1261997,0,0,0,0,0,0,0,1,0,0,1,0,0
33847437,70.0,1,1,São Vicente,38.7160758,-9.1225305,0,0,0,0,0,0,0,1,0,0,1,0,0
33847221,100.0,2,2,Lumiar,38.7742444,-9.1519948,0,1,0,1,1,0,0,1,0,0,1,0,0
33837577,81.0,2,1,Alvalade,38.7524193,-9.1681727,0,1,0,0,0,0,0,1,0,0,1,0,0
33847194,130.0,3,3,Lumiar,38.7743672,-9.1583078,0,1,0,1,1,0,0,1,0,0,1,0,0
33847071,130.0,3,2,São Domingos de Benfica,38.75403,-9.177254,0,1,0,1,1,0,0,1,0,0,1,0,0
33847074,148.0,3,3,Campo de Ourique,38.7204184,-9.1566884,0,1,0,0,0,0,0,1,0,0,1,0,0
33847072,145.0,2,2,Parque das Nações,38.7805037,-9.0969152,0,1,0,1,1,0,0,1,0,0,1,0,0
33847052,105.0,2,2,Alvalade,38.7555609,-9.1648369,0,1,0,1,1,0,0,1,0,0,1,0,0
33837186,70.0,2,1,Campo de Ourique,38.7161456,-9.1683459,0,1,0,0,0,0,0,1,0,0,1,0,0
33846552,70.0,2,1,Avenidas Novas,38.7363554,-9.1507876,0,1,0,0,0,0,0,1,0,0,1,0,0
33846949,128.0,2,2,Campo de Ourique,38.7176911,-9.1702748,0,0,0,0,0,0,0,1,0,0,1,0,0
33846933,62.0,2,1,Arroios,38.7208707,-9.1377784,0,0,0,0,0,0,0,1,0,0,1,0,0
33829534,81.0,2,1,Misericórdia,38.7109868,-9.1493496,0,0,0,0,0,0,0,1,0,0,1,0,0
33846641,125.0,1,1,Santo António,38.7248169,-9.1466966,0,1,0,1,1,0,0,1,0,0,1,0,0
33846616,140.0,3,2,Lumiar,38.7622963,-9.1654132,0,1,0,1,1,0,0,1,0,0,1,0,0
33846151,55.0,2,1,Santa Maria Maior,38.7131281,-9.1289656,0,0,0,0,0,0,0,1,0,0,1,0,0
33846543,65.0,1,1,Santo António,38.7243248,-9.1463411,0,1,0,0,0,0,0,1,0,0,1,0,0
33846384,102.0,2,2,Campolide,38.7345639,-9.1631011,0,1,0,1,1,0,0,1,0,0,1,0,0
33846272,101.0,2,1,Marvila,38.7447312,-9.1113882,0,1,0,1,1,0,0,1,0,0,1,0,0
33846184,66.0,2,1,São Domingos de Benfica,38.7448957,-9.1821598,0,1,0,0,0,0,0,1,0,0,1,0,0
33846076,96.0,3,2,Benfica,38.7485159,-9.1903317,0,1,0,0,0,0,0,1,0,0,1,0,0
33845988,85.0,2,2,Olivais,38.7747417,-9.1154226,0,1,0,0,0,0,0,1,0,0,1,0,0
33845845,44.0,1,1,Belém,38.6973139,-9.2255832,0,1,0,1,1,0,0,1,0,0,1,0,0
33845871,75.0,3,1,Alcântara,38.701997,-9.1810888,0,1,0,0,0,0,0,1,0,0,1,0,0
33845781,108.0,2,2,Santa Maria Maior,38.7142094,-9.1368592,0,1,0,0,0,0,0,1,0,0,1,0,0
33845753,45.0,1,1,Misericórdia,38.7112458,-9.1520206,0,0,0,0,0,0,0,1,0,0,1,0,0
33191634,71.0,2,1,Estrela,38.7113223,-9.1572957,0,0,0,0,0,0,0,1,0,0,1,0,0
33845599,86.0,1,1,Lumiar,38.7768183,-9.152645,0,1,0,1,1,0,0,1,0,0,1,0,0
33845539,75.0,1,1,Santa Maria Maior,38.7102979,-9.1367596,0,1,0,0,0,0,0,0,1,0,1,0,0
33845550,110.0,2,2,Estrela,38.7102601,-9.1659313,0,1,0,0,0,0,0,1,0,0,1,0,0
33845409,210.0,4,3,Parque das Nações,38.7689717,-9.0945474,0,1,0,1,1,0,0,1,0,0,1,0,0
32606199,67.0,1,1,São Vicente,38.7200304,-9.1301833,0,0,0,0,0,0,0,1,0,0,1,0,0
33473510,90.0,2,2,Arroios,38.727731,-9.1396362,0,0,0,1,1,0,1,0,0,0,1,0,0
33845115,81.0,2,1,Misericórdia,38.7123625,-9.1444612,0,1,0,0,0,0,0,1,0,0,1,0,0
33845110,111.0,2,2,Estrela,38.7120542,-9.1676769,0,1,0,1,1,0,0,1,0,0,1,0,0
32940743,88.0,2,2,Arroios,38.7320035,-9.1331341,0,0,0,0,0,0,0,1,0,0,1,0,0
33844961,139.0,3,3,Lumiar,38.7679655,-9.1532159,0,1,0,1,1,0,0,1,0,0,1,0,0
33844884,46.0,1,1,Alvalade,38.7511573,-9.1539178,0,1,0,0,0,0,0,1,0,0,1,0,0
33844824,123.0,3,2,Avenidas Novas,38.7438476,-9.1592581,0,1,0,1,1,0,0,1,0,0,1,0,0
33844760,120.0,2,2,Alvalade,38.7556346,-9.1659321,0,1,0,1,1,0,0,1,0,0,1,0,0
33844669,95.0,2,1,Ajuda,38.7010144,-9.2022732,0,0,0,0,0,0,0,1,0,0,1,0,0
33844451,52.0,1,1,São Vicente,38.7193879,-9.1245876,0,0,0,0,0,0,0,1,0,0,1,0,0
33844395,67.0,2,1,São Domingos de Benfica,38.7453875,-9.1874473,0,1,0,1,1,0,0,1,0,0,1,0,0
33844354,70.0,2,1,Penha de França,38.7295344,-9.1302324,0,0,0,0,0,0,0,1,0,0,1,0,0
33844340,50.0,2,1,Santa Maria Maior,38.7144457,-9.1332948,0,0,0,0,0,0,0,1,0,0,1,0,0
33844227,60.0,1,1,Ajuda,38.7030634,-9.2013043,0,0,0,0,0,0,0,1,0,0,1,0,0
33844158,60.0,2,1,Ajuda,38.7056955,-9.1976429,0,0,0,0,0,0,0,1,0,0,1,0,0
33844004,100.0,2,1,Belém,38.7069289,-9.2116589,0,0,0,0,0,0,1,0,0,0,1,0,0
33843157,110.0,2,2,Penha de França,38.7265557,-9.1295426,0,1,0,0,0,0,0,1,0,0,1,0,0
33358829,75.0,2,2,Alvalade,38.7476082,-9.1488564,0,1,0,1,1,0,0,1,0,0,1,0,0
33843829,120.0,3,2,Lumiar,38.761948,-9.164746,0,1,0,1,1,0,0,1,0,0,1,0,0
33843893,135.0,2,2,Parque das Nações,38.7593003,-9.0941546,0,1,0,0,0,0,0,1,0,0,1,0,0
33843824,170.0,3,3,Alvalade,38.7554629,-9.1668398,0,1,0,1,1,0,1,0,0,0,1,0,0
33843875,204.0,3,3,São Domingos de Benfica,38.7519108,-9.1715793,0,1,0,1,1,0,0,1,0,0,1,0,0
33843312,40.0,1,2,Santa Maria Maior,38.7145965,-9.1342131,0,0,0,0,0,0,0,1,0,0,1,0,0
33843820,120.0,3,2,São Domingos de Benfica,38.7461804,-9.1696746,0,1,0,1,1,0,0,1,0,0,1,0,0
33843805,90.0,2,1,Estrela,38.710851,-9.164258,0,1,0,0,0,0,0,1,0,0,1,0,0
33843708,70.0,2,1,Avenidas Novas,38.7431088,-9.1555997,0,0,0,0,0,0,0,1,0,0,1,0,0
33843662,137.0,3,2,Lumiar,38.7607222,-9.1669669,0,1,0,0,0,0,0,1,0,0,1,0,0
33755402,65.0,1,2,Santo António,38.7201781,-9.148549,0,1,0,0,0,0,0,1,0,0,1,0,0
33843593,111.0,2,2,São Domingos de Benfica,38.7530097,-9.1813219,0,1,0,0,0,0,0,1,0,0,1,0,0
33843543,50.0,0,1,Santa Maria Maior,38.707557,-9.1400284,0,1,0,0,0,0,0,0,0,1,1,0,0
33843529,58.0,1,1,Santa Maria Maior,38.707557,-9.1400284,0,1,0,0,0,0,0,1,0,0,1,0,0
33843525,53.0,0,1,Campolide,38.7259213,-9.16941,0,1,0,0,0,0,0,0,0,1,1,0,0
33843532,210.0,5,3,Belém,38.7118525,-9.2114831,0,1,0,1,1,0,0,1,0,0,1,0,0
33843382,146.0,3,2,Santa Maria Maior,38.7188364,-9.1348986,0,1,0,1,1,0,0,1,0,0,1,0,0
33793948,67.0,2,1,Penha de França,38.7253682,-9.1271323,0,0,0,0,0,0,0,1,0,0,1,0,0
33842956,56.0,2,2,Arroios,38.7224605,-9.131119,0,1,0,0,0,0,0,1,0,0,1,0,0
33842971,126.0,3,2,Benfica,38.749244,-9.2045637,0,1,0,0,0,0,0,1,0,0,1,0,0
33744694,53.0,1,1,Marvila,38.7430124,-9.0990337,0,1,0,1,1,0,0,1,0,0,1,0,0
32721992,90.0,2,2,Santo António,38.7266103,-9.1465369,0,1,0,0,0,0,0,1,0,0,1,0,0
33842831,141.0,3,2,São Domingos de Benfica,38.7516495,-9.1814575,0,0,0,0,0,0,0,1,0,0,1,0,0
33842667,105.0,1,2,Parque das Nações,38.7625304,-9.1000829,0,1,0,1,1,0,0,1,0,0,1,0,0
33842331,121.0,2,2,Misericórdia,38.7139573,-9.1506472,0,1,0,0,0,0,0,1,0,0,1,0,0
33842003,142.0,2,2,São Domingos de Benfica,38.7533296,-9.1829987,0,1,0,1,1,0,0,1,0,0,1,0,0
33842296,88.0,2,1,Campo de Ourique,38.7174096,-9.1565464,0,1,0,1,1,0,0,1,0,0,1,0,0
33842110,80.0,3,1,Estrela,38.7081347,-9.1591064,0,0,0,0,0,0,0,1,0,0,1,0,0
33842015,35.0,0,1,Santo António,38.7250318,-9.1493697,0,1,0,0,0,0,0,0,0,1,1,0,0
33842041,152.0,3,3,Estrela,38.7079973,-9.1559114,0,0,0,1,1,0,0,1,0,0,1,0,0
33841983,115.0,2,2,Lumiar,38.7737184,-9.1517192,0,1,0,1,1,0,0,1,0,0,1,0,0
33841929,147.0,2,2,São Domingos de Benfica,38.7523166,-9.1789369,0,1,0,1,1,0,0,1,0,0,1,0,0
33841953,75.0,2,1,Arroios,38.7297337,-9.1333528,0,1,0,0,0,0,0,1,0,0,1,0,0
33818215,74.0,1,1,São Domingos de Benfica,38.7527135,-9.1834585,0,1,0,1,1,0,0,1,0,0,1,0,0
33841842,130.0,2,2,Areeiro,38.7409784,-9.144043,0,1,0,1,1,0,0,1,0,0,1,0,0
32951435,133.0,3,2,Campolide,38.7380479,-9.1618455,0,1,0,1,1,0,0,1,0,0,1,0,0
33841403,131.0,2,2,Lumiar,38.7648897,-9.1728436,0,1,0,1,1,0,0,1,0,0,1,0,0
33841584,70.0,2,2,Arroios,38.7309824,-9.1352159,0,1,0,0,0,0,0,1,0,0,1,0,0
33841583,173.0,4,3,Parque das Nações,38.7831101,-9.0964052,0,1,0,1,1,0,0,1,0,0,1,0,0
33841420,96.0,3,2,Benfica,38.7503558,-9.1912705,0,1,0,0,0,0,0,1,0,0,1,0,0
33838916,130.0,3,2,Marvila,38.7466497,-9.111004,0,1,0,1,1,0,0,1,0,0,1,0,0
33841256,37.0,1,1,Misericórdia,38.7100722,-9.1533516,0,0,0,0,0,0,0,1,0,0,1,0,0
33840171,75.0,2,1,Campo de Ourique,38.720092,-9.1661034,0,0,0,0,0,0,0,1,0,0,1,0,0
33841179,43.0,1,1,Misericórdia,38.7076442,-9.1449057,0,1,0,0,0,0,0,1,0,0,1,0,0
33841125,134.0,2,1,Alvalade,38.7538035,-9.1677134,0,1,0,1,1,0,0,1,0,0,1,0,0
33841004,80.0,1,1,Lumiar,38.77808,-9.1670326,0,1,0,0,0,0,0,1,0,0,1,0,0
33840958,104.0,1,1,Penha de França,38.7242966,-9.129096,0,1,0,1,1,0,0,1,0,0,1,0,0
33840954,120.0,3,2,Santo António,38.7257938,-9.145632,0,1,0,0,0,0,0,1,0,0,1,0,0
33840716,79.0,1,1,Parque das Nações,38.7820509,-9.0953243,0,1,0,1,1,0,0,1,0,0,1,0,0
33840533,50.0,1,1,Benfica,38.7472283,-9.1978093,0,1,0,1,1,0,0,1,0,0,1,0,0
33840339,158.0,3,3,Estrela,38.7080824,-9.1637751,0,1,0,1,1,0,0,1,0,0,1,0,0
32284638,90.0,2,2,São Vicente,38.7183454,-9.1247353,0,1,0,1,1,0,0,1,0,0,1,0,0
33840094,50.0,2,1,Arroios,38.7234558,-9.135836,0,1,0,0,0,0,0,1,0,0,1,0,0
33840070,145.0,2,2,Estrela,38.7068729,-9.1706136,0,0,0,0,0,0,1,0,0,0,1,0,0
33840064,60.0,0,1,São Vicente,38.719919,-9.1291546,0,1,0,1,1,0,0,0,0,1,1,0,0
33840032,50.0,1,1,Santa Maria Maior,38.7108298,-9.1265204,0,0,0,0,0,0,0,1,0,0,1,0,0
33839976,112.0,2,2,Areeiro,38.7435636,-9.1437142,0,1,0,0,0,0,0,1,0,0,1,0,0
33200898,60.0,1,1,Penha de França,38.7244713,-9.1292602,0,0,0,0,0,0,0,1,0,0,1,0,0
33839927,120.0,2,2,Belém,38.6992338,-9.1922414,0,1,0,1,1,0,0,1,0,0,1,0,0
33839912,72.0,2,1,Misericórdia,38.7096012,-9.1443641,0,1,0,0,0,0,0,1,0,0,1,0,0
33839921,65.0,0,1,Campolide,38.7294561,-9.1645369,0,0,0,0,0,0,0,0,0,1,1,0,0
33839831,88.0,2,2,Avenidas Novas,38.7379429,-9.1468263,0,1,0,0,0,0,0,1,0,0,1,0,0
33839747,85.0,1,1,Misericórdia,38.7131143,-9.1508823,0,0,0,0,0,0,0,1,0,0,1,0,0
33839716,122.0,3,2,Santo António,38.7270091,-9.1442595,0,1,0,0,0,0,0,1,0,0,1,0,0
33839545,101.0,2,2,Lumiar,38.7618322,-9.1733792,0,0,0,1,1,0,0,1,0,0,1,0,0
33839244,174.0,3,2,Lumiar,38.7619817,-9.1737596,0,1,0,0,0,0,0,1,0,0,1,0,0
33839237,148.0,1,1,Arroios,38.7237078,-9.1409947,0,1,0,0,0,0,0,1,0,0,1,0,0
33839189,67.0,1,1,Avenidas Novas,38.7319142,-9.1483978,0,1,0,0,0,0,0,1,0,0,1,0,0
33839144,87.0,2,1,São Domingos de Benfica,38.7397166,-9.1737437,0,0,0,0,0,0,0,1,0,0,1,0,0
33839040,95.0,3,2,Benfica,38.753815,-9.199438,0,1,0,0,0,0,0,1,0,0,1,0,0
33839011,70.0,1,1,Santa Maria Maior,38.7142218,-9.1395618,0,1,0,0,0,0,1,0,0,0,1,0,0
33838943,97.0,3,2,Beato,38.7351238,-9.1240645,0,1,0,0,0,0,0,1,0,0,1,0,0
33838693,50.0,1,1,Santo António,38.7267566,-9.1449622,0,1,0,0,0,0,0,1,0,0,1,0,0
33838514,57.0,1,1,Olivais,38.7681595,-9.1109699,0,1,0,0,0,0,0,1,0,0,1,0,0
33838406,150.0,3,2,Santa Maria Maior,38.7112846,-9.1366001,0,1,0,0,0,0,0,1,0,0,1,0,0
33838311,40.0,1,1,Estrela,38.7095654,-9.1547761,0,1,0,0,0,0,0,1,0,0,1,0,0
33838241,121.0,2,2,Santo António,38.724311,-9.1560494,0,1,0,0,0,0,0,1,0,0,1,0,0
32655950,55.0,0,1,Santa Maria Maior,38.710991,-9.1251366,0,0,0,0,0,0,0,0,0,1,1,0,0
33324753,35.0,0,1,Arroios,38.7232904,-9.1407423,0,0,0,0,0,0,0,0,0,1,1,0,0
33838020,114.0,3,2,Penha de França,38.7284725,-9.1268729,0,1,0,0,0,1,0,0,0,0,1,0,0
33556698,53.0,0,1,São Vicente,38.7192316,-9.1228218,0,1,0,1,1,0,0,0,0,1,1,0,0
33837910,60.0,1,1,Alvalade,38.7459719,-9.140327,0,1,0,0,0,0,0,1,0,0,1,0,0
33837819,82.0,2,1,Misericórdia,38.7157879,-9.1456791,0,1,0,0,0,0,0,1,0,0,1,0,0
33837790,52.0,1,1,Parque das Nações,38.7634553,-9.1020872,0,1,0,1,1,0,0,1,0,0,1,0,0
33837706,110.0,3,2,Arroios,38.7267012,-9.1440971,0,1,0,1,1,0,0,1,0,0,1,0,0
33834285,46.0,1,1,Ajuda,38.7040713,-9.1966321,0,0,0,0,0,0,0,1,0,0,1,0,0
33837423,45.0,1,1,São Vicente,38.7126168,-9.1303729,0,0,0,0,0,0,0,1,0,0,1,0,0
33837354,100.0,2,1,Lumiar,38.7777013,-9.1530985,0,1,0,1,1,0,0,1,0,0,1,0,0
33822628,122.0,2,2,Alcântara,38.6985014,-9.1900221,0,1,0,1,1,0,0,1,0,0,1,0,0
33837255,155.0,4,3,Alvalade,38.7498151,-9.1381754,0,1,0,0,0,0,0,1,0,0,1,0,0
33827105,81.0,2,2,Arroios,38.7210898,-9.1394596,0,1,0,0,0,0,0,1,0,0,1,0,0
