propertyCode,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
33929027,1600.0,7.3777589082278725,32.0,3.4657359027997265
33928834,1900.0,7.549609165154532,17.117117117117118,2.8400789638421977
33928745,1500.0,7.313220387090301,13.636363636363637,2.6127400212978853
33928723,3900.0,8.268731832117737,22.941176470588236,3.132933395067476
33928706,1400.0,7.24422751560335,18.91891891891892,2.9401624223991805
33928648,1300.0,7.170119543449628,8.227848101265822,2.107524510422661
33928571,3800.0,8.242756345714477,20.0,2.995732273553991
33928389,1450.0,7.27931883541462,23.770491803278688,3.1684449712413087
33928340,2190.0,7.691656822810547,12.658959537572255,2.5383652283127676
33928242,3000.0,8.006367567650246,19.736842105263158,2.9824870468039704
33928241,5500.0,8.612503371220562,33.53658536585366,3.512636943396364
33928203,1400.0,7.24422751560335,25.454545454545453,3.236894330370879
33928155,2400.0,7.783224016336037,20.0,2.995732273553991
33928210,2900.0,7.9724660159745655,28.155339805825243,3.3377370277449296
33928197,2290.0,7.736307096548285,20.818181818181817,3.035826730755869
33928181,1450.0,7.27931883541462,26.363636363636363,3.2719856501821494
33928161,1375.0,7.226209010100671,29.891304347826086,3.3975676136115767
33928150,3500.0,8.160518247477505,17.67676767676768,2.8722512167829697
33928170,2300.0,7.7406644019172415,15.032679738562091,2.7102264805248057
33928095,1800.0,7.495541943884256,16.666666666666668,2.8134107167600364
33928167,1650.0,7.408530566894626,18.333333333333332,2.908720896564361
33928141,1250.0,7.1308988302963465,25.0,3.2188758248682006
33883510,1850.0,7.52294091807237,21.264367816091955,3.0570327994177866
33927991,2300.0,7.7406644019172415,38.333333333333336,3.6463198396951406
33927985,1700.0,7.438383530044307,28.333333333333332,3.3440389678222067
33927964,1150.0,7.047517221357296,63.888888888888886,4.157145463461131
33927960,1950.0,7.575584651557793,13.26530612244898,2.5851520647790562
33927896,5000.0,8.517193191416238,454.54545454545456,6.119297918617867
32292171,2500.0,7.824046010856292,19.23076923076923,2.9565115604007097
33925240,7000.0,8.85366542803745,35.0,3.5553480614894135
33927650,2000.0,7.600902459542082,24.691358024691358,3.2064533048696435
33927589,1000.0,6.907755278982137,20.0,2.995732273553991
33927566,1600.0,7.3777589082278725,18.823529411764707,2.9351076517375563
33927464,1300.0,7.170119543449628,22.413793103448278,3.109676532903209
33927425,1250.0,7.1308988302963465,25.0,3.2188758248682006
33927448,2500.0,7.824046010856292,16.666666666666668,2.8134107167600364
33927410,1600.0,7.3777589082278725,13.559322033898304,2.607074283762208
