propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,neighborhood
34009271,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a9/b5/15/276301673.webp,,11,3,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,2,1,rua Sousa Viterbo,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.7264972,-9.1185361,False,https://www.idealista.pt/imovel/34009271/,"If you are looking for a comfortable and well-located apartment in the heart of Lisbon, this bright two-bedroom home in Penha de França is the perfect choice. Property Details Size: 69.1㎡ Layout: Two bedrooms plus a separate living room, which can also be used as a dining area or study Floor: 3rd floor (no elevator) Rent: €1300/month Deposit: One month’s rent Minimum Lease Term: 12 months Apartment Highlights Spacious and Bright: Located on the 3rd floor with large windows, allowing plenty of natural light. Functional Layout: Two well-proportioned bedrooms and a versatile living room. Quiet and Secure: Situated in a residential area, ideal for long-term stays. Well-Maintained: The apartment is in great condition and ready for immediate move-in. Prime Location & Convenient Living Central Location: Penha de França is a sought-after neighborhood in Lisbon, offering both convenience and a peaceful atmosphere. Shops & Amenities: Supermarkets (Pingo Doce, Minipreço), local markets, cafés, and restaurants are all within walking distance. Excellent Transport Links: Close to the Green Line metro station (Arroios) and multiple bus routes providing easy access to the city center. Education & Schools: Several schools and educational institutions nearby, making it ideal for families. Leisure & Lifestyle: Parks, gyms, and cultural venues are all within easy reach for an active and social lifestyle. Schedule a Viewing If you are interested in this apartment, please contact us to arrange a viewing. Idealista message | Phone/WhatsApp (please leave a message) Don’t miss this opportunity – contact us today!",False,good,False,False,19.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Sousa Viterbo'}",False,False,False,False,False,False,,
34009214,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/74/ef/c8/276300975.webp,123751057-391,25,7,1725.0,"{'price': {'amount': 1725.0, 'currencySuffix': '€/mês'}}",flat,rent,106.0,2,3,"rua Manuel Marques, 8",Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.765369,-9.1536591,True,https://www.idealista.pt/imovel/34009214/,"Procura um apartamento completo, confortável e bem localizado? Este T2 no Parque Europa, em Lumiar, pode ser o que procura! Características do imóvel: • Tipologia: T2 • Localização: Parque Europa, Lumiar • Áreas: Sala ampla, cozinha equipada, 2 quartos com roupeiros (um deles em suite) e duas casas de banho. • Varandas: Duas pequenas varandas nos quartos • Garagem: 1 lugar de estacionamento privativo. • Arrecadação: Espaço adicional para arrumação. • Piscina: Acesso a piscina no topo do edifício. Condições e Mobília: • Apartamento encontra-se mobilado. • Flexibilidade: Parte da mobília pode ser retirada, caso necessário. Vantagens da localização: • Zona calma e residencial. • Proximidade de transportes públicos, estação de metro a 100 metros. • Serviços e comércio local por perto: supermercados, escolas, ginásios e zonas verdes. Valor do arrendamento: 1800 €/mês Pagamento de 2 rendas mais uma renda de caução na assinatura do contrato de arrendamento. Se procura conforto e tranquilidade numa localização privilegiada, este apartamento é ideal para si! Contacte já para mais informações ou agendar uma visita! **Autorização de Utilização Nº 121/COP emitida a 1994/11/18 pela Câmara Municipal de Lisboa**.",True,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na rua Manuel Marques, 8'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34009155,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/62/e7/24/276298606.webp,APA_773 (2),37,2,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,86.0,2,2,"rua da Praia de Pedrouços, 67",Lisboa,Belém,Pedrouços,pt,38.6948251,-9.2187577,True,https://www.idealista.pt/imovel/34009155/,"Localizado na simpática freguesia de Pedrouços, junto ao coração de Belém, este imóvel está inserido num segundo andar num edifício totalmente reabilitado no ano de 2019 - tendo sido o apartamento também renovado na integra - oferecendo-lhe um aspeto moderno com acabamentos de qualidade.  Dentro dos seus 86m2 permite usufruir de um open space que faz com que sala e cozinha se combinem e proporcionem uma área ampla, acolhedora e iluminada. Este imóvel conta ainda com ar condicionado, materiais de qualidade como pavimento em madeira natural de pinho, cozinha totalmente equipada, janelas velux e oscilobatente, tectos falso com iluminação embutida entre outras características. Conta ainda com um quarto em suite e uma casa de banho social, o quarto secundário tem ainda acesso a uma pequena área exterior. O edifício e a fração tendo sido totalmente reabilitadas em 2019, foram renovados todas as infraestruturas como os sistemas de canalização e elétrico. Conta ainda com as seguintes características que lhe oferecem um ambiente único de conforto e bem-estar, aliado à boa qualidade construtiva e de materiais: - Ar condicionado em todas as divisões; - Pavimento em madeira natural (pinho); - Pavimento cerâmico na casas de banho; - Estores elétricos; - Janelas velux e oscilo-batatente em PVC e vidro duplo; - Tecto falso com iluminação Led; - Cozinha equipada com eletrodomésticos (Forno, placa, exaustor, máquina lavar loiça, frigorifico e micro-ondas); - Porta de acesso blindada; - Base de duche; Inserido numa zona residencial que prima pelo requinte, enorme quantidade e qualidade de serviços, pode encontrar na área circundante zonas verdes, supermercados, restaurantes, entre outos. Venha visitar!  Categoria Energética: C  ref: APA_773 (2).",False,good,False,False,21.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento na rua da Praia de Pedrouços, 67'}",True,False,False,False,False,False,,
34009154,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d2/5f/d2/276298561.webp,T1LX492,17,1,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,1,1,rua Dom Pedro V,Lisboa,Santo António,Príncipe Real,pt,38.7150132,-9.1447824,False,https://www.idealista.pt/imovel/34009154/,"ideal para casal ou pessoa só / por período mínimo 1 ano. CENTRO LISBOA junto Miradouro no PRÍNCIPE REAL Em Edifício de CHARME, renovado com elevadores apart. T1 MOBILADO com aquecimento central, ar condicionado, pequeno TERRAÇO e GARAGEM. TRATA 96 SEIS QUATRO CINCO SEIS SEIS NOVE CINCO  Categoria Energética: C.",True,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Dom Pedro v'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34009117,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/03/7a/aa/276307128.webp,DH694,23,,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,117.0,2,2,rua Luís Braille s/n A2,Lisboa,Belém,Torre de Belém,pt,38.6958931,-9.212658,True,https://www.idealista.pt/imovel/34009117/,"T2 para arrendamento em Belém. Apartamento T2 para arrendar em Belém.   Descubra este encantador apartamento T2 para arrendamento, situado numa das zonas mais prestigiadas de Lisboa – Belém. Localizado em zona tranquila, este imóvel oferece conforto e uma localização privilegiada. Características do Apartamento: Dois quartos com excelente iluminação natural Sala luminosa e acolhedora, ideal para momentos de convívio Cozinha equipada com varanda 2 Casas de banho completas Parqueamento Prédio com 2 elevadores Localização e Vantagens:  A poucos minutos do Mosteiro dos Jerónimos, Torre de Belém e do MAAT  Proximidade a transportes públicos, comércio local e zonas verdes  Facilidade de estacionamento na área Ambiente tranquilo, perfeito para famílias ou profissionais Não perca esta oportunidade única de viver num dos bairros mais emblemáticos de Lisboa! Sobre a Draft In Homes: Está inserida no grupo DRAFT IN, onde terá todas as soluções para Construção, Imobiliária e Financiamento. A DRAFT-IN HOMES integra uma equipa de consultores imobiliários experientes, sempre que pretenda comprar ou vender um imóvel, assumindo um acompanhamento personalizado. A DRAFT-IN Projetos e Construção integra uma equipa multidisciplinar, com vasta experiência em todas as áreas de arquitetura e construção é composta por Arquitetos, Engenheiros e Pessoal Especializado, de forma a garantir elevados padrões de qualidade em soluções integradas nomeadamente soluções ""chave na mão"". A DRAFT IN FINANCE, ajudará os intervenientes do negócio a conseguir financiamento mais rápido e com soluções mais vantajosas.",True,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento na rua Luís Braille s/n A2'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34009050,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/79/e8/4c/276294786.webp,ALC 1236,25,6,2750.0,"{'price': {'amount': 2750.0, 'currencySuffix': '€/mês'}}",flat,rent,108.0,2,3,Restelo,Lisboa,Belém,Restelo,pt,38.7076956,-9.20658,False,https://www.idealista.pt/imovel/34009050/,"Arrenda-se apartamento T2 totalmente renovado, no Restelo Imóvel renovado, localizado em piso alto servido por 2 elevadores. Totalmente mobilado e equipado, com requinte. Composto por sala com cozinha em open space. Duas suites, com roupeiro e acesso a varanda. Um wc social. Imóvel com 2 frentes e ótima exposição solar. Possui arrecadação. Localização muito central no coração do Restelo, perto dos CTT, Bancos, Supermercado El Corte Inglés / SuperCor, escolas, jardins, com diversos tipos de comércio e serviços disponíveis na envolvente. Facilidade de estacionamento na zona. Contacte a Casa10 e venha conhecer!  Categoria Energética: E  ref: ALC 1236.",False,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,
34009027,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4f/a4/81/276292536.webp,121021278-56,9,2,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,36.0,1,1,"rua Vicente Borga, 71",Lisboa,Estrela,Santos-o-Velho - Madragoa,pt,38.7087118,-9.1554998,True,https://www.idealista.pt/imovel/34009027/,"Apartamento T1 equipado localizado em zona nobre na cidade.   Apartamento em excelente estado de conservação, tendo sido remodelado em 2021.   O apartamento é um 2º andar sem elevador.   A kitchennete está totalmente equipada.   Zona calma e segura.   Perto de todo o tipo de transportes e serviços. Perto de supermercados e da linha decomboios cascais - Lisboa   apartamento disponivel a partir de 1 de Março de 2025  ""A informação disponibilizada não dispensa a sua confirmação e não pode serconsiderada vinculativa. ""     ____________________ 1 bedroom apartment equipped located in a central area of Lisbon city.   almost new.   The apartment and the building has been totally refurbished in 2021. Located in a 2nd floor with no elevator.   Kitchenette fully equipped.   Close to all kind of transports and services. Also close to the train station Lisbon -Cascais.   Available to move in starting March 1st, 2025.       Licença de Utilização - ant 1951.",False,good,False,False,36.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua Vicente Borga, 71'}",False,False,False,False,False,False,,
34008998,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/61/d1/42/276290786.webp,137432,18,1,900.0,"{'price': {'amount': 900.0, 'currencySuffix': '€/mês'}}",flat,rent,43.0,2,1,Alfama,Lisboa,Santa Maria Maior,Alfama,pt,38.7092344,-9.129154,False,https://www.idealista.pt/imovel/34008998/,"Encantador Apartamento T2 no Coração de Alfama para arrendar:  Apartamento T2 com 43 m², situado no bairro histórico e pitoresco de Alfama. Localizado num edifício tipicamente português, este apartamento encontra-se no 1. º andar de um lado do prédio e no -1 do outro lado, proporcionando uma configuração original e um acesso prático. Características: - Dois quartos interiores - Sala de estar luminosa - Cozinha equipada e mobilada (sem máquina de lavar loiça) - Casa de banho com WC - Sala de jantar acolhedora  Localização privilegiada: Situado no coração de Alfama, a poucos passos de museus, restaurantes e atrações icónicas como o bairro do Castelo. - A 2 min a pé do ""Largo do Sol"" - A 4 min a pé da igreja de São Miguel - Bem servido por transportes públicos (autocarro, elétrico e metro a 12 min a pé) e próximo de vários comércios. ⚠️ Nota: Este imóvel foi construído antes de 1951 e está isento de ""Licença de Utilização. "" Condições de Arrendamento:  Renda: 900 € / mês  2 meses de caução + 1 fiador obrigatório  Informações Importantes: Falo francês, português e inglês. Através dos canais digitais, asseguro um acompanhamento próximo de todos os meus clientes. Estou 100% disponível por telefone ou email para fornecer mais informações sobre este imóvel ou para agendar uma visita presencial ou online. A IAD é uma agência imobiliária digital baseada no profissionalismo e transparência, colaborando com todas as agências que possuem número AMI. Como consultor imobiliário independente, tenho a flexibilidade necessária para organizar a minha agenda, o que me permite conhecê-lo melhor e acompanhá-lo de forma personalizada em todas as etapas do seu projeto.  Entre em contacto comigo em francês, português ou inglês. ref: 137432 Licença de utilização: 00000000.",True,good,False,,21.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,
34008595,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d1/bb/17/276282856.webp,,12,3,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,110.0,2,2,rua Joaquim Agostinho s/n,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7644989,-9.1558003,True,https://www.idealista.pt/imovel/34008595/,"T2 – LUMIAR, Junto Campo Grande – 110m2 Bom apartamento de 3 assoalhadas mobilado. Excelente localização perto do Jardim da Quinta das Conchas e do Hospital Pulido Valente. Zona com comércio, colégios privados e fáceis acessos ao centro de Lisboa. A 5 minutos do interface do Campo Grande Sala com 28 m2; Suite com 17m2 e quarto com 12 m2; 3 Bons roupeiros, 1 em cada quarto + 1 no hall; Pavimento soalho de carvalho francês; Cozinha com 17m2 equipada; 2 Wc forrados a pedra e com banheira; Estacionamento privativo; Orientação solar: Sul / poente. Classe Energética: C - SCEválido até 25/02/2035 Nº Licença de Utilização: 2/2001.",False,good,False,True,15.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na rua Joaquim Agostinho s/n'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34008306,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b3/39/a3/276264642.webp,LSD1,29,1,4500.0,"{'price': {'amount': 4500.0, 'currencySuffix': '€/mês'}}",flat,rent,245.0,4,3,rua de São Domingos,Lisboa,Estrela,Lapa,pt,38.7064989,-9.1610565,False,https://www.idealista.pt/imovel/34008306/,"T4 com muito charme na Lapa- Mobilado Disponivel de 1 de Agosto a 31 de Janeiro. Casa com muito charme e com vista para o rio.  Localizada num dos bairros mais distintos de Lisboa, junto ás embaixadas e próximo do Jardim e Basilica da Estrela. 5 minutos a pé de Santos, Janelas verdes e do rio. * Sala de estar e jantar * 1 Suite * 3 Quartos * 1 casa de banho * 1 casa de banho social * Hall * Cozinha equipada * Marquise.",False,good,False,False,18.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua de São Domingos'}",False,False,False,False,False,False,,
34008559,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/44/fe/3b/276280894.webp,L5/03324,33,4,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,66.0,1,1,Av. de Roma - Campo Pequeno,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7429326,-9.1395055,False,https://www.idealista.pt/imovel/34008559/,"T1 NO CAMPO PEQUENO, MOBILADO, COM GARAGEM E ARRECADAÇÃO REILAR convida a visitar este magnífico apartamento T1 para arrendamento no prestigiado Campo Pequeno, um espaço moderno e confortável, ideal para quem valoriza qualidade de vida e centralidade.  Situado num edifício recente de 2013, no 4º andar com dois elevadores, este imóvel oferece não só conforto e funcionalidade, mas também comodidades como 1 lugar de parqueamento e arrecadação. Com uma área bruta de 66 m², distribuídos por um hall acolhedor que dá acesso a uma espaçosa e luminosa sala de 21 m² em open space com a cozinha, totalmente equipada com eletrodomésticos modernos, incluindo placa, forno, exaustor, micro-ondas, máquina de lavar loiça e roupa, além de um esquentador de apoio aos painéis solares do edifício. A ampla varanda com mais de 7 m² proporciona uma vista aberta sobre a cidade, perfeita para momentos de lazer. O quarto, com 12,30 m², dispõe de um excelente roupeiro embutido, garantindo arrumação eficiente. A casa de banho completa, com 4,15 m², conta com banheira para maior conforto.  O apartamento está ainda equipado com ar condicionado, porta de alta segurança, alarme, som ambiente e estores elétricos, garantindo um ambiente sofisticado e funcional. A localização é outro grande destaque, inserido numa zona vibrante e de prestígio, com uma vasta oferta de comércio local, serviços e transportes públicos. A estação de metro do Campo Pequeno encontra-se a apenas 10 minutos a pé ou 4 minutos de carro, garantindo fácil acesso a toda a cidade. Se procura um apartamento moderno, bem localizado e com excelentes comodidades, este é o espaço ideal para si.  Condições de Arrendamento: Na assinatura do Contrato de 1 ano, renovável, deverão ser liquidados 1 Mês de Renda + 2 Mês de Caução e o Proprietário dará preferência a quem apresente Fiador. Também dará preferência aos agregados familiares dos Inquilinos como dos Fiadores que tenham residência efetiva e permanente em Portugal e que apresentem comprovativos de rendimentos em Portugal (último IRS e 3 últimos recibos de vencimento). O Proprietário não dará a autorização para o Subarrendamento. Lease Conditions: Both for you and the person who guarantees: Identity card, Vat Number, the 3 last payslips, last IRS or IRC, address and phone numbers, and 2 months of income Value. Please note that: monthly income of tenants and guarantors, must be more than three times the amount of income. Leases are signed for a minimum period of one year. Starting immediately. Value is non-negotiable and the owner has no interest in shared renting. If you fulfil the above conditions, we will be pleased to give you all the information you need about the apartment and visit it with you. Licença de Utilização nº 213/UT/2012 emitida pela Câmara Municipal de Lisboa em 06/06/2012. Para marcação de Visita, ligue-me! Sofia Cardigos, a sua Consultora Imobiliária.   NÃO ENCONTRA O IMÓVEL QUE PROCURA? Sabia que há proprietários que preferem que os seus imóveis não sejam publicitados? É verdade! Temos mais imóveis disponíveis no nosso portal REILAR e outros ainda que aguardam por si.  Categoria Energética: A  ref:L5/03324.",False,good,False,True,24.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
34008522,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4a/ba/cd/276279782.webp,85668347,13,3,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,125.0,3,2,Centro,Lisboa,Campolide,Centro,pt,38.7249988,-9.1591318,False,https://www.idealista.pt/imovel/34008522/,"Apartamento com três quartos e uma excelente localização nas Amoreiras, em Lisboa, perto do Lycée Français e ao Amoreiras Shopping Center. Um dos quartos é em suite e tem um bom closet e o mais pequeno está aberto para a sala com portas de correr. Totalmente remodelado, tem ar condicionado em todas as divisões. O prédio tem porteiro e este apartamento dispõe de um lugar de estacionamento no próprio prédio. O apartamento tem 101,74m, 2 de área útil e LU 268/UT-CML/2018.",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33947675,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/9c/6c/276275672.webp,190422,26,,1620.0,"{'price': {'amount': 1620.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,Graça,Lisboa,São Vicente,Graça,pt,38.7204975,-9.127983,False,https://www.idealista.pt/imovel/33947675/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 10/03/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Localização: Localizado on Graça em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,32.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,
34008462,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bc/10/62/276275665.webp,249128,10,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,62.0,2,1,rua da Bela Vista à Graça,Lisboa,São Vicente,Graça,pt,38.7191407,-9.1268237,False,https://www.idealista.pt/imovel/34008462/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 25/06/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos, com área exterior  - Localização: Localizado on Santa Apolónia em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Air condicionado  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,26.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua da Bela Vista à Graça'}",False,False,False,False,False,False,,
34008441,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2a/db/be/276274459.webp,762154,8,,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",studio,rent,52.0,0,1,largo das Olarias,Lisboa,Santa Maria Maior,Mouraria - Castelo,pt,38.714702,-9.1331304,False,https://www.idealista.pt/imovel/34008441/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 26/04/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Estúdio  - Localização: Localizado on Martim Moniz em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 0 quartos em Studio com 1 casas de banho. Características  - Wi-Fi  - Forno  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,25.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 no largo das Olarias'}",False,False,False,False,False,False,,
