propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,floor,parkingSpace,neighborhood,newDevelopmentFinished
33921414,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6f/8f/16/272197399.webp,285337,21,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,travessa das Freiras,Lisboa,São Vicente,São Vicente de Fora,pt,38.7163645,-9.1236837,False,https://www.idealista.pt/imovel/33921414/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 180 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Localização: Localizado on Santa Apolónia em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,136.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na travessa das Freiras'}",False,False,False,False,False,False,,,,
33921366,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6e/4e/35/272197532.webp,408655,12,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,42.0,1,1,rua Cruz da Carreira,Lisboa,Arroios,Pena,pt,38.7232682,-9.1399857,False,https://www.idealista.pt/imovel/33921366/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/03/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Localização: Localizado on Penha em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Aquecimento central  - Toalhas e lençóis  - Forno  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,36.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento na rua Cruz da Carreira'}",False,False,False,False,False,False,,,,
33921448,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9f/8f/99/272197552.webp,227057,11,1525.0,"{'price': {'amount': 1525.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,Calçada Agostinho de Carvalho,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7174773,-9.133318,False,https://www.idealista.pt/imovel/33921448/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Localização: Localizado on Martim Moniz em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,139.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento em Calçada Agostinho de Carvalho'}",True,False,False,False,False,False,,,,
33921457,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/06/ac/18/272197746.webp,572910,20,1550.0,"{'price': {'amount': 1550.0, 'currencySuffix': '€/mês'}}",flat,rent,56.0,2,1,rua General Justiniano Padrel,Lisboa,São Vicente,Santa Engrácia,pt,38.7221731,-9.1232141,False,https://www.idealista.pt/imovel/33921457/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/05/2025 - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 2 stanze, con spazio esterno  - Localização: Localizado on Santa Apolónia em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,28.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua General Justiniano Padrel'}",False,False,False,False,False,False,,,,
33921459,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d4/81/92/272197844.webp,70364,7,1575.0,"{'price': {'amount': 1575.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,Calçada da Rosa,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7175234,-9.1334837,False,https://www.idealista.pt/imovel/33921459/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Descrição da Propriedade na Uniplaces: Vuoi addolcire il tuo soggiorno a Lisbona con un assaggio della tipica vita cittadina? Non cercate oltre, abbiamo trovato il posto migliore per voi. Lo studio si trova nella vivace Martim Moniz, molto vicino alla stazione della metropolitana e a molti posti dove mangiare, uscire e godersi la cultura che la colorata Lisbona ha da offrire. Lo studio è composto da una camera da letto, una cucina e un bagno.  - Localização: Localizado on Martim Moniz em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,143.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento em Calçada da Rosa'}",False,False,False,False,False,False,,,,
33921460,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/15/73/99/272197861.webp,226993,11,1575.0,"{'price': {'amount': 1575.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,Calçada Agostinho de Carvalho,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.716782,-9.1344264,False,https://www.idealista.pt/imovel/33921460/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Localização: Localizado on Martim Moniz em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,143.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento em Calçada Agostinho de Carvalho'}",False,False,False,False,False,False,,,,
33921429,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d6/9f/18/272197868.webp,71196,10,1575.0,"{'price': {'amount': 1575.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,Calçada Agostinho de Carvalho,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7165526,-9.1341241,False,https://www.idealista.pt/imovel/33921429/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Descrição da Propriedade na Uniplaces: Lisbona! Una città dalla cucina straordinaria, dall'architettura mozzafiato, dalla gente amichevole e dalla vivace vita notturna è sicuramente il luogo ideale per godersi un'avventura Erasmus. Allora perché non aggiungere a ciò l'incredibile opportunità di vivere nel cuore della città? Questa struttura vicino all'Istituto della Facoltà di Scienze Mediche dell'Universidade Nova de Lisboa può offrirti i comfort di casa. L'appartamento non è lontano dalla stazione della metropolitana Martim Moniz che può portarti al centro della città in un minuto.  Lo studio ha un letto matrimoniale, una cucina e un bagno.  - Localização: Localizado on Martim Moniz em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,143.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento em Calçada Agostinho de Carvalho'}",False,False,False,False,False,False,,,,
33921468,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0d/6b/e8/272197878.webp,141890,38,1575.0,"{'price': {'amount': 1575.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,2,2,Calçada de Santo André,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7172151,-9.131946,False,https://www.idealista.pt/imovel/33921468/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 19/03/2025 - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 2 stanze, con spazio esterno  - Descrição da Propriedade na Uniplaces: Stai cercando la sistemazione ideale nella città di Lisbona da condividere con gli amici più cari? Preparati per un'esperienza nuova e arricchente e assicurati di dare un'occhiata a questo appartamento nel quartiere di Mouraria! Sarai situato in una zona residenziale che offre numerosi collegamenti rapidi con il centro della città, oltre a negozi e altri ottimi servizi. Dai un'occhiata: potrebbe piacerti qui! Questo appartamento dispone di due camere da letto, una cucina e due bagni. Sul retro, c'è un bel patio dove puoi goderti i pasti! Questo è un posto comodo che sicuramente ti farà sentire a casa! Cosa stai ancora aspettando?  - Localização: Localizado on Mouraria em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,143.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento em Calçada de Santo André'}",False,False,False,False,False,False,,,,
33921430,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0b/d7/51/272197962.webp,710495,25,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,2,1,rua do Passadiço,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7216403,-9.1419246,False,https://www.idealista.pt/imovel/33921430/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 2 stanze  - Localização: Localizado on Penha em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,145.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua do Passadiço'}",False,False,False,False,False,False,,,,
33921465,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e6/38/09/272198018.webp,59465,14,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,2,1,rua Esperança do Cardal,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7216338,-9.1448761,False,https://www.idealista.pt/imovel/33921465/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 2 stanze  - Descrição da Propriedade na Uniplaces: Si trova a Lisbona, a 300 metri dall'Avenida da Liberdade e a 900 metri dal Rossio. La connessione WiFi è gratuita in tutte le aree della struttura. Qui troverete una zona pranzo e una cucina. Questa sistemazione è consigliata per il suo buon rapporto qualità/prezzo a Lisbona!  - Localização: Localizado on Avenida da Liberdade em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Toalhas e lençóis  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,145.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Esperança do Cardal'}",False,False,False,False,False,False,,,,
33921466,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0e/c5/7d/272198165.webp,541284,18,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,2,rua Conde das Antas,Lisboa,Campolide,Centro,pt,38.7285655,-9.1647203,False,https://www.idealista.pt/imovel/33921466/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 15/05/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,145.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua Conde das Antas'}",False,False,False,False,False,False,,,,
33921440,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7a/82/8d/272198207.webp,414227,13,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,rua Actor Vale,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7344178,-9.1291414,False,https://www.idealista.pt/imovel/33921440/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 90 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza, con spazio esterno  - Localização: Localizado em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Zona exterior  - Elevador  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,145.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Actor Vale'}",False,False,False,False,False,False,,,,
33921433,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ea/2f/10/272198347.webp,260174,12,1620.0,"{'price': {'amount': 1620.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,avenida de Roma,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7433728,-9.1374479,False,https://www.idealista.pt/imovel/33921433/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 01/02/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza, con spazio esterno  - Localização: Localizado on Roma-Areeiro em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,147.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na avenida de Roma'}",False,False,False,False,False,False,,,,
33921444,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e0/8c/19/272198541.webp,462221,10,1620.0,"{'price': {'amount': 1620.0, 'currencySuffix': '€/mês'}}",flat,rent,11.0,1,1,rua do Almada,Lisboa,Misericórdia,Bica,pt,38.7086986,-9.14629,False,https://www.idealista.pt/imovel/33921444/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Permitido DETALHES DA PROPRIEDADE Un appartamento di 1 stanza  - Localização: Localizado on Bairro Alto em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Accessibilidade  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,147.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua do Almada'}",False,False,False,False,False,False,,,,
