propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,parkingSpace,neighborhood,highlight
34064783,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/88/51/1a/278910287.webp,121511400-131,16,6,480000.0,"{'price': {'amount': 480000.0, 'currencySuffix': '€'}}",studio,sale,70.0,0,1,Calçada de Arroios,Lisboa,Arroios,São Jorge de Arroios,pt,38.7353207,-9.1388496,False,https://www.idealista.pt/imovel/34064783/,"Prédio situado em Arroios, na Rua de Arroios, 241. Está localizado a 5 minutos da rotunda da Estefânia, a 5 minutos do Metro de Arroios e a 10 minutos do Saldanha, a pé.  Nesta zona tem disponível todo o tipo de serviços, desde supermercados, farmácias, restaurantes, bancos, e muito comércio local.  O prédio está a ser todo reconstruído, com um elevado padrão de acabamentos e de materiais utilizados. Destacam-se as seguintes características: Elevador direto ao apartamento, com saída para as escadas do prédio paraos convidados;  Pavimentos Piso laminado de alta qualidade sobre membrana acústica;  Janelas de PVC com Gás Árgon e Película UV - Janelas de marcas dequalidade;  Parede principal em pedra e revestimento em mosaico cerâmico pintado àmão com elementos luminosos;  Paredes Traseiras revestidas com corkwall® (membrana elástica decortiça natural) na cor cinza claro;  O apartamento – 6º andar:  Loft, com 63m2, e uma varanda com cerca de 6,6m2, em que se destacam asseguintes características:  Pavimento de Alta qualidade laminado sobre membrana acústica;  Sistema de Ar Condicionado Wall AC Unidades de marca de qualidade;  Bancadas de cozinha Bancada em material composto preto.  Armários de Cozinha lacados na cor branca.  Equipamentos Máquina de lavar loiça, forno, frigorifico combinado, placa vitrocerâmica, exaustor e termoacumulador - aparelhos de qualidade.  Casa de Banho com:  Pavimentos e Paredes em mosaico de Mármore Carrara com acabamento polido.  (Mais informação sobre acabamentos do prédio e dos apartamentos soliciteo mapa de acabamentos).   Building located in Arroios, on Rua de Arroios, 241.It is situated 5 minutes from the Estefânia roundabout, 5 minutes from the Arroios Metro station, and 10 minutes from Saldanha, on foot. This area offers a wide range of services, including supermarkets, pharmacies, restaurants, banks, and various local shops. The building is undergoing a complete renovation, with a high standard of finishes and materials. The following features stand out: Elevator with direct access to the apartment, with an exit to the building’s stairs for guests; High-quality laminate flooring over an acoustic membrane; PVC windows with Argon gas and UV film – high-quality branded windows; Main wall made of stone and covered with hand-painted ceramic mosaic with lighting elements; Rear walls covered with corkwall® (elastic natural cork membrane) in light gray color. The Apartment – 6th Floor: A loft with 63m² of living space and a balcony of approximately 6.6m², featuring the following highlights: High-quality laminate flooring over an acoustic membrane; Wall AC System – high-quality branded air conditioning units; Kitchen countertops made of black composite material; Kitchen cabinets lacquered in white; Appliances: Dishwasher, oven, combined refrigerator, glass-ceramic hob, extractor hood, and water heater – all high-quality brands. Bathroom: Floors and walls covered in Carrara marble mosaic with a polished finish. (For more details about the building and apartment finishes, please request the finishes map.) .",False,good,False,True,6857.0,{},"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Estefânia, Lisboa', 'title': 'T0 em Calçada de Arroios'}",True,False,False,False,{},[],False,False,,Estefânia,
34064772,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d7/e3/56/278910208.webp,121511400-130,16,2,620000.0,"{'price': {'amount': 620000.0, 'currencySuffix': '€'}}",flat,sale,94.0,2,2,Calçada de Arroios,Lisboa,Arroios,São Jorge de Arroios,pt,38.7335335,-9.1380363,False,https://www.idealista.pt/imovel/34064772/,"Prédio situado em Arroios, na Rua de Arroios, 241. Está localizado a 5 minutos da rotunda da Estefânia, a 5 minutos do Metro de Arroios e a 10 minutos do Saldanha, a pé.  Nesta zona tem disponível todo o tipo de serviços, desde supermercados, farmácias, restaurantes, bancos, e muito comércio local.  O prédio está a ser todo reconstruído, com um elevado padrão de acabamentos e de materiais utilizados. Destacam-se as seguintes características:  Elevador direto ao apartamento, com saída para as escadas do prédio para os convidados;  Pavimentos Piso laminado de alta qualidade sobre membrana acústica;  Janelas de PVC com Gás Árgon e Película UV - Janelas de marcas de qualidade;  Parede principal em pedra e revestimento em mosaico cerâmico pintado à mão com elementos luminosos;  Paredes Traseiras revestidas com corkwall® (membrana elástica de cortiça natural) na cor cinza claro;  O apartamento – 2º andar:  T2 com duas casas de banho, com 92m2, e uma varanda com cerca de 2m2, em que se destacam as seguintes características:  Quartos com roupeiros;  Sistema de Ar Condicionado Wall AC Unidades de marca de qualidade;  Bancadas de cozinha Bancada em material compósito preto.  Armários de Cozinha Painéis aglomerados envernizados na cor branca.  Eletrodomésticos, Máquina de lavar, micro-ondas/forno, frigorífico combinado, placa vitrocerâmica, exaustor e termoacumulador - aparelhos de marca de qualidade.  Casa de Banho principal com:  Pavimentos e Pavimentos em mosaico de Mármore Carrara com acabamento polido.  Casa de banho secundária:  Pavimentos e Paredes em mosaico preto Emperador com acabamento polido.  (Mais informação sobre acabamentos do prédio e dos apartamentos soliciteo mapa de acabamentos)   Building located in Arroios, on Rua de Arroios, 241.It is situated 5 minutes from the Estefânia roundabout, 5 minutes from the Arroios Metro station, and 10 minutes from Saldanha, on foot. This area offers a wide range of services, including supermarkets, pharmacies, restaurants, banks, and various local shops. The building is undergoing a complete renovation, with a high standard of finishes and materials. The following features stand out: Elevator with direct access to the apartment, with an exit to the building’s stairs for guests; High-quality laminate flooring over an acoustic membrane; PVC windows with Argon gas and UV film – high-quality branded windows; Main wall made of stone and covered with hand-painted ceramic mosaic with lighting elements; Rear walls covered with corkwall® (elastic natural cork membrane) in light gray color. The Apartment – 2nd Floor: A two-bedroom apartment (T2) with two bathrooms, 92m² of living space, and a balcony of approximately 2m², featuring the following highlights: Bedrooms with built-in wardrobes; Wall AC System – high-quality branded air conditioning units; Kitchen countertops made of black composite material; Kitchen cabinets – lacquered chipboard panels in white; Appliances: Washing machine, microwave/oven, combined refrigerator, glass-ceramic hob, extractor hood, and water heater – all from high-quality brands. Main Bathroom: Floors and walls covered in Carrara marble mosaic with a polished finish. Secondary Bathroom: Floors and walls covered in black Emperador marble mosaic with a polished finish. (For more details about the building and apartment finishes, please request the finishes map.) .",False,good,False,True,6596.0,{},{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Apartamento em Calçada de Arroios'}",True,False,False,False,{},[],False,False,,Estefânia,
34064794,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a9/0a/8e/278910243.webp,125501006-412,18,1,339000.0,"{'price': {'amount': 339000.0, 'currencySuffix': '€'}}",flat,sale,45.0,1,1,travessa Cruz de Soure,Lisboa,Misericórdia,Bairro Alto,pt,38.7152202,-9.1465485,False,https://www.idealista.pt/imovel/34064794/,"Situado no Príncipe Real, uma das zonas mais procuradas de Lisboa, este apartamento T1 é vendido totalmente mobilado e equipado, pronto a habitar. Encontra-se em ótimo estado, com todos os equipamentos e mobília em excelentes condições.   O imóvel possui licença de AL, com uma excelente rentabilidade para quem pretende investir em arrendamento turístico.   Rua muito tranquila, ideal para quem busca um ambiente calmo e ao mesmo tempo próximo de tudo o que o Príncipe Real tem para oferecer, como lojas, restaurantes e transportes públicos.   Ambiente acolhedor e moderno, ideal tanto para viver como para arrendar a turistas.     Located in Príncipe Real, one of the most sought areas of Lisbon, this 1-bedroom apartment is sold fully furnished and equipped, ready to move into. It is in excellent condition, with all equipment and furniture in excellent condition. The property has an AL license, with excellent profitability for those looking to invest in tourist rentals. Very quiet street, ideal for those looking for a calm environment and at the same time close to everything that Príncipe Real has to offer, such as shops, restaurants and public transport. Cozy and modern environment, ideal for both living and renting to tourists.   .",False,good,False,False,7533.0,{},{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na travessa Cruz de Soure'}",False,False,False,False,{},[],False,False,,,
34064738,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/e0/f4/278910154.webp,125911054-941,17,2,625000.0,"{'price': {'amount': 625000.0, 'currencySuffix': '€'}}",flat,sale,106.0,2,2,largo Santa Bárbara,Lisboa,Arroios,Anjos,pt,38.7258382,-9.1385975,False,https://www.idealista.pt/imovel/34064738/,"MODERNO T2 EM ARROIOS!   Descubra este incrível apartamento T2, situado no edifício Santa Barbara, em Arroios. Com uma arquitetura contemporânea e design funcional, este imóvel oferece o conforto e a praticidade que procura.   Distribuição inteligente: Sala e cozinha em open space,  que promove um ambiente amplo e iluminado. Espaço privado: Uma suíte espaçosa e mais um quarto servido por uma casa de banho adicional. Conforto: Equipado com ar condicionado,  garante bem-estar durante todo o ano.   Localizado numa das zonas mais vibrantes de Lisboa, com fácil acesso a transportes, comércio, serviços e uma vasta oferta cultural.   Venha conhecer este espaço único e experimente o melhor de viver no coração da cidade.",False,good,False,False,5896.0,{},{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento no largo Santa Bárbara'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34064727,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d1/3b/0d/278910129.webp,123251113-75,27,4,365000.0,"{'price': {'amount': 365000.0, 'currencySuffix': '€'}}",flat,sale,118.0,4,1,rua Francisco Sanches,Lisboa,Arroios,São Jorge de Arroios,pt,38.7310094,-9.1354866,False,https://www.idealista.pt/imovel/34064727/,"LOCALIZAÇÃO PREMIUM - O SEU PRÓXIMO INVESTIMENTO OU LAR NA PRAÇA DO CHILE! Se procura uma oportunidade única no coração de uma das áreas mais vibrantes e acessíveis de Lisboa, este é o imóvel ideal para si! Este espaçoso apartamento de 5 assoalhadas, com uma área total de 110 m2 e uma área dependente de 8 m2 (varanda e marquise), conta com dois quartos interiores e uma casa de banho completa. O seu grande potencial permite-lhe remodelar ao seu gosto e transformar este espaço num verdadeiro lar. Situado num 4º andar sem elevador, num edifício de tabique com traça antiga, este apartamento destaca-se pelo seu pé-direito alto e divisões amplas e luminosas. A apenas poucos passos da estação de metro, esta localização é sinônimo de comodidade e acessibilidade. A zona é extremamente tranquila e oferece uma vasta gama de serviços, comércio e transportes à porta, incluindo metro e diversas linhas de autocarros. Destaques da Localização: � Transportes Públicos: Metro Linha Verde a apenas 2 minutos a pé. Várias linhas de autocarro () a curta distância. � Comodidades e Acessos: Aeroporto Internacional de Lisboa a apenas 10 minutos de carro. A menos de 15 minutos a pé do Instituto Superior Técnico. Proximidade com escolas, comércio local e serviços essenciais. A verdadeira mais-valia deste imóvel é a sua localização privilegiada, nas imediações da Praça do Chile e da Avenida Almirante Reis, colocando-o no epicentro da vida citadina de Lisboa. Com transportes públicos próximos e excelentes acessos rodoviários, esta é uma opção ideal tanto para quem se desloca diariamente pela cidade como para investidores que procuram um imóvel com grande potencial de valorização. Seja para investimento ou para criar o lar dos seus sonhos, esta é uma oportunidade a não perder! � Contacte-me ainda hoje e venha conhecer este imóvel exclusivo!  .",False,good,False,False,3093.0,{},{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Apartamento na rua Francisco Sanches'}",True,False,False,False,{},[],False,False,,Alameda - Praça do Chile - Almirante Reis,
34064721,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b7/db/84/278887426.webp,121511400-129,16,1,720000.0,"{'price': {'amount': 720000.0, 'currencySuffix': '€'}}",flat,sale,120.0,2,2,Calçada de Arroios,Lisboa,Arroios,São Jorge de Arroios,pt,38.7329125,-9.1398602,False,https://www.idealista.pt/imovel/34064721/,"Prédio situado em Arroios, na Rua de Arroios, 241. Está localizado a 5 minutos da rotunda da Estefânia, a 5 minutos do Metro de Arroios e a 10 minutos do Saldanha, a pé.  Nesta zona tem disponível todo o tipo de serviços, desde supermercados, farmácias, restaurantes, bancos, e muito comércio local.  O prédio está a ser todo reconstruído, com um elevado padrão de acabamentos e de materiais utilizados. Destacam-se as seguintes características:  Elevador direto ao apartamento, com saída para as escadas do prédio para os convidados;  Pavimentos Piso laminado de alta qualidade sobre membrana acústica;  Janelas de PVC com Gás Árgon e Película UV - Janelas de marcas de qualidade;  Parede principal em pedra e revestimento em mosaico cerâmico pintado à mão com elementos luminosos;  Paredes traseiras revestidas com corkwall® (membrana elástica de cortiça natural) na cor cinza claro;    O apartamento – 1º andar:  T2 com parqueamento, duas casas de banho e terraço/jardim, com 90m2, mais 30m2 de área de parqueamento e jardim, em que se destacam as seguintes características:  Quartos com roupeiros;  Sistema de Ar Condicionado Wall AC Unidades de marca de qualidade;  Bancadas de cozinha Bancada em material compósito preto.  Armários de Cozinha Painéis aglomerados envernizados na cor branca.  Eletrodomésticos, Máquina de lavar, micro-ondas/forno, frigorífico combinado, placa vitrocerâmica, exaustor e termoacumulador - aparelhos de marca de qualidade.  Casa de Banho principal com:  Pavimentos e Paredes em mosaico de Mármore Carrara com acabamento polido.  Casa de banho secundária:  Pavimentos e Paredes em mosaico preto Emperador com acabamento polido.  Paredes em mosaico preto Emperador com acabamento polido.  (Mais informação sobre acabamentos do prédio e dos apartamentos solicite o mapa de acabamentos).   Building located in Arroios, on Rua de Arroios, 241.It is situated 5 minutes from the Estefânia roundabout, 5 minutes from the Arroios Metro station, and 10 minutes from Saldanha, on foot. This area offers a wide range of services, including supermarkets, pharmacies, restaurants, banks, and various local businesses. The building is undergoing a complete reconstruction, with a high standard of finishes and materials used. The following features stand out: Elevator with direct access to the apartment, with an exit to the building’s stairs for guests; High-quality laminate flooring over an acoustic membrane; PVC windows with Argon gas and UV film – high-quality branded windows; Main wall made of stone and covered with hand-painted ceramic mosaic with lighting elements; Rear walls covered with corkwall® (elastic natural cork membrane) in light gray color. The Apartment – 1st Floor: A two-bedroom apartment (T2) with parking, two bathrooms, and a terrace/garden, with 90m² of living space, plus 30m² of parking and garden area, featuring the following highlights: Bedrooms with built-in wardrobes; Wall AC System – high-quality branded air conditioning units; Kitchen countertops made of black composite material; Kitchen cabinets – lacquered chipboard panels in white; Appliances: Washing machine, microwave/oven, combined refrigerator, glass-ceramic hob, extractor hood, and water heater – all from high-quality brands. Main Bathroom: Floors and walls covered in Carrara marble mosaic with a polished finish. Secondary Bathroom: Floors and walls covered in black Emperador marble mosaic with a polished finish. (For more details about the building and apartment finishes, please request the finishes map.) .",False,good,False,True,6000.0,{},{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Apartamento em Calçada de Arroios'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",Estefânia,
34064615,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1e/6f/45/278885226.webp,LX - 2200,37,7,1340000.0,"{'price': {'amount': 1340000.0, 'currencySuffix': '€'}}",flat,sale,103.0,2,2,rua Cidade de Bucareste,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7399423,-9.1399626,False,https://www.idealista.pt/imovel/34064615/,"T2 espaçoso e luminoso com terraço, cozinha equipada, estacionamento. The One é a visão mais urbana da arquitetura de Eduardo Souto de Moura. Uma criação única do Pritzker português concebida para estabelecer um novo padrão de qualidade na oferta residencial de Lisboa. A orientação privilegiada, o espaços generoso e as amplas áreas envidraçadas garantem uma iluminação natural excecional, criando uma ligação perfeita entre o interior e o ambiente exterior. Localizado na Avenida João XXI é um dos eixos mais importantes de Lisboa, oferecendo um equilíbrio perfeito entre vida urbana e espaços verdes. Nas proximidades, encontra-se uma vasta oferta de serviços, cultura e lazer, incluindo parques, centros culturais, restaurantes de renome e instituições de ensino prestigiadas. A poucos passos do Campo Pequeno e da Avenida de Roma, rodeado por teatros, centros comerciais, lojas, restaurantes e supermercados, o The One é ideal para quem valoriza o seu tempo e deseja viver com estilo e conforto, sem perder tempo com deslocações. Com acesso facilitado ao aeroporto, metro, autocarros, escolas e jardins, este é o lugar onde tudo acontece e onde a vida urbana se torna mais fluida e prática. Para mais informações por favor entre em contacto!",False,good,False,True,13010.0,{},{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Cidade de Bucareste'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34064659,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/4c/71/278885163.webp,120451365-10,18,4,1440000.0,"{'price': {'amount': 1440000.0, 'currencySuffix': '€'}}",flat,sale,250.0,5,4,rua Alves Redol,Lisboa,Areeiro,Arco do Cego,pt,38.7383685,-9.1402836,False,https://www.idealista.pt/imovel/34064659/,"Viva o Melhor de Lisboa: Apartamento à Venda em Localização Privilegiada Fabuloso apartamento, em prédio de prestígio, numa das melhores zonas de Lisboa, junto ao IST.  �Luz natural incrível � Localização premium no coração da cidade  �Espaço elegante e versátil � Vista panorâmica sobre a cidade Apresentamos um espaçoso e luminoso apartamento com 250 m², localizado numa das áreas mais procuradas de Lisboa. Próximo ao Instituto Superior Técnico (IST), Saldanha, Praça de Londres, Jardim do Arco do Cego, este imóvel é ideal para famílias grandes ou para quem procura um amplo espaço para viver.**Características do Apartamento:**O apartamento conta com cinco quartos generosos, todos com janelas grandes (e com acesso a varanda) que proporcionam excelente iluminação natural e vistas deslumbrantes da cidade.**Salas:** Uma ampla sala de estar, perfeita para momentos de convívio, e uma sala de jantar, ideal para jantares em família ou com amigos.**Cozinha:** Cozinha com despensa e copa e porta de serviço.**W.C.:** Quatro casas de banho completas**Varanda:** Uma varanda espaçosa, ideal para desfrutar de momentos relaxantes ao ar livre.**Estacionamento:** Inclui um lugar de estacionamento, uma comodidade valiosa na cidade.**Localização:**Situado numa localização de excelência, a poucos passos do IST, o apartamento está rodeado por uma excelente infraestrutura, incluindo supermercados, cafés, restaurantes, ginásios e transportes públicos. Tem, nas proximidades, algumas das melhores escolas públicas e privadas.  A proximidade com o centro da cidade torna este imóvel ainda mais atrativo para quem deseja viver no coração de Lisboa.Não perca a oportunidade de visitar e comprar este magnífico apartamento que combina conforto, espaço e uma localização privilegiada. Agende uma visita e venha conhecer o seu novo lar!Se precisar de mais detalhes, não hesite em telefonar.   /// EN   Live the Best of Lisbon: Apartment for Sale in a Prime Location    We present a spacious and bright apartment, with 250 m², located in one of the most sought-after areas of Lisbon.Close to the Instituto Superior Técnico (IST), Saldanha, Praça de Londres, Jardim do Arco do Cego, this property is ideal for large families or anyone looking for ample space to live.**Apartment Features:**The apartment has five generous bedrooms, all with large windows (and access to a balcony) that provide excellent natural lighting and stunning views of the city.**Living Rooms:** A large living room, perfect for socializing, and a dining room, ideal for family dinners or gatherings with friends.**Kitchen:** Kitchen with pantry and a service door.**W.C.:** Four complete bathrooms.**Balcony:** A spacious balcony, ideal for enjoying relaxing moments outdoors.**Parking:** Includes one parking space, a valuable convenience in the city.**Location:**Situated in an excellent location, just a few steps from IST, the apartment is surrounded by great infrastructure, including supermarkets, cafes, restaurants, gyms, and public transport. The proximity to the city center makes this property even more attractive for those wishing to live in the heart of Lisbon.Don’t miss the opportunity to acquire this magnificent apartment that combines comfort, space, and a privileged location.    Schedule a visit and come see your new home!If you need any further assistance, feel free to call!  .",False,renew,False,True,5760.0,{},{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Alves Redol'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34064614,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ec/2a/e2/278885192.webp,LX - 2199,35,1,1675000.0,"{'price': {'amount': 1675000.0, 'currencySuffix': '€'}}",flat,sale,150.0,3,3,rua Cidade de Bucareste,Lisboa,Areeiro,Av. de Roma - Campo Pequeno,pt,38.7415728,-9.1418392,False,https://www.idealista.pt/imovel/34064614/,"T3 espaçoso e luminoso com terraço, cozinha equipada, estacionamento. The One é a visão mais urbana da arquitetura de Eduardo Souto de Moura. Uma criação única do Pritzker português concebida para estabelecer um novo padrão de qualidade na oferta residencial de Lisboa. A orientação privilegiada, o espaços generoso e as amplas áreas envidraçadas garantem uma iluminação natural excecional, criando uma ligação perfeita entre o interior e o ambiente exterior. Localizado na Avenida João XXI é um dos eixos mais importantes de Lisboa, oferecendo um equilíbrio perfeito entre vida urbana e espaços verdes. Nas proximidades, encontra-se uma vasta oferta de serviços, cultura e lazer, incluindo parques, centros culturais, restaurantes de renome e instituições de ensino prestigiadas. A poucos passos do Campo Pequeno e da Avenida de Roma, rodeado por teatros, centros comerciais, lojas, restaurantes e supermercados, o The One é ideal para quem valoriza o seu tempo e deseja viver com estilo e conforto, sem perder tempo com deslocações. Com acesso facilitado ao aeroporto, metro, autocarros, escolas e jardins, este é o lugar onde tudo acontece e onde a vida urbana se torna mais fluida e prática.",False,good,False,True,11167.0,{},{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Cidade de Bucareste'}",False,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34064639,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1c/32/3e/278884359.webp,W-02YQ5F,31,,400000.0,"{'price': {'amount': 400000.0, 'currencySuffix': '€'}}",duplex,sale,84.0,1,1,Anjos,Lisboa,Arroios,Anjos,pt,38.7210431,-9.1366213,False,https://www.idealista.pt/imovel/34064639/,"Magnifico T1 Duplex vista largo do Intendente, quarto em Mezzanine envidraçada dando privacidade c/wc e pequena varanda para atrio interior. Cozinha em open space com teto muito alto dando amplitude à sala, wc social, tetos e paredes em betão e interruptores vintage, A/C nas 2 divisões, grande janela virada para o Largo (arrendado ate Dez 2025) Este é um bairro maioritariamente residencial e de comércio. As casas mantêm a arquitetura original, tendo por norma uma boa dimensão. De origem familiar, aqui concentra-se o comércio tradicional - lojas de mobiliário, cafés, restaurantes - mas igualmente se refletem as novas tendências. É um bairro muito interessante para viver, dada a sua centralidade, facilidade de acessos, rede de transportes públicos, proximidade a hospitais, escolas e Polícia. Arroios dispõe de três mercados recentemente requalificados e modernizados: Mercado 31 de Janeiro, Mercado de Arroios, com novos restaurantes à entrada, e Mercado do Forno do Tijolo, que alberga lojas com comércio tradicional, uma loja dos CTT - Correios de Portugal, a sala de leitura Clodomiro Alvarenga, o Complexo Desportivo Joaquim Campos, composto pela Piscina de Arroios, um polidesportivo e um parque infantil, assim como o Mercado de Culturas - um espaço multiusos que recebe projetos de cariz cultural.  Categoria Energética: B-  ref: W-02YQ5F.",False,good,False,False,4762.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Arroios, Lisboa', 'title': 'Duplex'}",True,False,True,False,{},[],False,False,,,{'groupDescription': 'Destaque'}
34064583,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b7/d7/d9/278882809.webp,APA-APA_627,16,,440000.0,"{'price': {'amount': 440000.0, 'currencySuffix': '€'}}",flat,sale,56.0,1,1,Centro,Lisboa,Campolide,Centro,pt,38.7288883,-9.1636744,False,https://www.idealista.pt/imovel/34064583/,"Excelente T1 remodelado em Campolide a 700m do Centro Universitário! Esplêndido apartamento T1, completamente renovado, localizado na prestigiada zona de Campolide, com vistas amplas e desafogadas, que proporcionam um ambiente tranquilo e luminoso.  O imóvel encontra-se em fase final de remodelação, com previsão de conclusão muito breve, e conta com acabamentos modernos e de elevada qualidade, ideais para quem procura conforto e sofisticação.  Dispõe de uma agradável varanda, perfeita para momentos de lazer ao ar livre. A sua localização é privilegiada, situando-se a apenas 700 metros do Polo Universitário de Campolide, o que torna este apartamento uma excelente escolha tanto para estudantes como para profissionais.  Sem dúvida, uma oportunidade única de viver num dos bairros mais procurados e valorizados da cidade de Lisboa, com excelentes acessos e uma vasta oferta de serviços, comércio e transportes. Somos parceiros de entidades que fazem a gestão totalmente gratuita de todo o seu processo de financiamento sempre com as melhores soluções do mercado. Garantimos um acompanhamento pré e pós-escritura. Crédito Bancário: Somos Intermediários de Crédito devidamente autorizados pelo Banco de Portugal (Reg. 4292) e fazemos a gestão de todo o seu processo de financiamento, sempre com as melhores soluções do mercado. Oferecemos todo o envio pré e pós-escritura para garantir uma transferência tranquila e segura. Sobre nós: A One Brokers é uma marca que opera em Portugal desde 2018, liderada por uma equipe com mais de 10 anos de experiência no imobiliário e fornecida disponível para o ajudar em todo o processo de compra da sua nova casa! One Brokers - Confiança a 100% desde o 1º negócio! ********************************** Splendid T1 apartment, fully renovated, located in the prestigious area of Campolide, with wide and unobstructed views, providing a peaceful and bright environment. The property is in the final stages of renovation, with completion expected very soon, and features modern, high-quality finishes, ideal for those seeking comfort and sophistication. It also has a pleasant balcony, perfect for outdoor leisure moments. Its location is privileged, situated just 700 meters from the Campolide University Campus, making this apartment an excellent choice for both students and professionals. Undoubtedly, a unique opportunity to live in one of the most sought-after and valued neighborhoods in Lisbon, with excellent access and a wide range of services, shops, and transportation options.",False,good,False,,7857.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,,,
34064416,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/68/26/40/278880798.webp,APA_809,42,3,2750000.0,"{'price': {'amount': 2750000.0, 'currencySuffix': '€'}}",flat,sale,330.0,4,5,Lapa,Lisboa,Estrela,Lapa,pt,38.7118195,-9.1586483,False,https://www.idealista.pt/imovel/34064416/,"Apresentamos este deslumbrante apartamento, totalmente renovado, localizado no 3. º andar de um edifício de prestígio com elevador, no distinto bairro da Lapa, em Lisboa. Com uma área generosa de 300 m², esta propriedade oferece um espaço sofisticado e funcional para uma experiência de vida incomparável. Principais características: Hall de entrada amplo: Recebe-o com elegância e espaço, proporcionando uma transição harmoniosa para as áreas sociais. Duas salas de estar (55 m² ): Espaçosas e luminosas, ambas com acesso directo a uma varanda privada, ideais para momentos de lazer e convívio. Sala de jantar independente: Espaço reservado para refeições formais, garantindo privacidade e conforto. Cozinha moderna e equipada: Projectada para os amantes da culinária, com electrodomésticos de última geração e acabamentos de alta qualidade. Suíte adicional: Perfeita para hóspedes ou acomodação de funcionários, garantindo total privacidade. Três suítes principais com armários embutidos: Destaca-se a suíte master, que inclui um escritório privado e closets espaçosos. Climatização completa: Sistema de ar condicionado e aquecimento central em todas as divisões, assegurando conforto durante todo o ano. Estacionamento: Dois lugares de garagem exclusivos para a sua conveniência. Serviço de portaria: Garantia de segurança e assistência diária.  Categoria Energética: C  ref: APA_809.",False,good,False,True,8333.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
